player_id,player_name,off,def,net_rapm,possessions,off_poss,def_poss
1627745,Damian Jones,-0.084,0.185,-0.268,941,462,479
1642859,Jase Richardson,-0.046,0.222,-0.268,2109,1080,1029
1629057,Robert Williams III,-0.164,0.104,-0.268,5801,2886,2915
202083,Wesley Matthews,-0.152,0.119,-0.271,1526,764,762
1641807,Omier,-0.138,0.133,-0.271,88,47,41
1642278,Tyler Kolek,-0.232,0.04,-0.272,3833,1932,1901
203939,Dwight Powell,-0.177,0.098,-0.275,8611,4292,4319
1642348,Justin Edwards,0.11,0.387,-0.277,8189,4118,4071
1642869,Noah Penda,-0.224,0.054,-0.278,2746,1413,1333
203957,Dante Exum,-0.052,0.228,-0.28,5983,2960,3023
1630164,James Wiseman,-0.197,0.083,-0.28,4250,2098,2152
1641857,Liam Robbins,-0.26,0.021,-0.281,185,98,87
1642404,Chaz Lanier,-0.154,0.128,-0.281,951,491,460
1631250,Pete Nance,-0.672,-0.389,-0.283,3175,1575,1600
1642955,Richmond,-0.161,0.124,-0.285,244,127,117
1631243,Mouhamed Gueye,-0.144,0.143,-0.286,6779,3481,3298
203954,Joel Embiid,0.032,0.318,-0.286,12913,6331,6582
203992,Bogdan Bogdanovic,-0.416,-0.124,-0.291,15948,8072,7876
203944,Julius Randle,-0.257,0.035,-0.292,26661,13256,13405
1641766,Adama Sanogo,-0.204,0.088,-0.292,314,172,142
1642933,Gilbert,-0.077,0.216,-0.292,274,126,148
1630256,Jae'Sean Tate,-0.132,0.164,-0.296,7537,3830,3707
1630191,Isaiah Stewart,-0.393,-0.097,-0.296,15946,7920,8026
1641842,Ronald Holland II,0.175,0.471,-0.296,10341,5233,5108
1642434,Riley Minix,-0.224,0.073,-0.297,230,116,114
202397,Ish Smith,-0.068,0.228,-0.297,2702,1373,1329
1629139,Yuta Watanabe,-0.356,-0.057,-0.299,1686,831,855
1630623,Tyson Etienne,0.129,0.428,-0.299,1833,924,909
1631199,Ron Harper Jr.,-0.249,0.051,-0.3,1311,690,621
1626204,Larry Nance Jr.,-0.453,-0.151,-0.301,7957,3989,3968
1629674,Neemias Queta,-0.797,-0.495,-0.302,12048,6100,5948
1631247,Luke Travers,-0.161,0.147,-0.308,751,375,376
1630621,Hunter Dickinson,-0.215,0.094,-0.308,180,88,92
1629006,Josh Okogie,-0.332,-0.023,-0.309,10968,5445,5523
1642917,Shulga,-0.087,0.224,-0.311,142,75,67
1641851,Timmy Allen,-0.17,0.141,-0.311,469,252,217
1628385,Harry Giles III,-0.139,0.174,-0.313,392,202,190
1628970,Miles Bridges,-0.25,0.064,-0.314,25934,12941,12993
203496,Robert Covington,-0.148,0.166,-0.314,1748,879,869
1630539,Kai Jones,-0.246,0.07,-0.316,1689,831,858
