player_id,player_name,Latest_Year,oTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1629006,Josh Okogie,2026,0.58,-0.0,-0.27,0.27,1.04,-0.33,0.73,0.05,0.68,-0.53,1.03,-0.44,0.59,-0.9,0.82,0.21,-0.51,0.07,1.04,0.2,4490,2216,2274
1631132,Christian Koloko,2026,-0.53,-0.12,-0.2,0.07,-0.07,0.85,0.1,0.14,-0.04,0.18,-0.68,1.27,0.59,0.18,0.4,-1.08,0.18,1.09,-0.19,0.28,1308,654,654
1631246,Vince Williams Jr.,2026,-1.09,-0.31,0.06,-0.37,0.3,1.94,-0.14,-0.25,0.1,-0.05,-1.17,1.75,0.58,-0.07,0.71,-1.88,-0.28,2.03,-0.01,-0.19,3354,1677,1677
1628418,Thomas Bryant,2026,-0.16,0.04,-0.19,0.22,0.08,0.44,0.57,0.4,0.17,-0.44,0.22,0.35,0.57,0.04,0.76,-0.54,-0.23,0.58,0.12,0.13,2093,1054,1039
1630631,Jose Alvarado,2026,-0.75,0.26,0.35,-0.09,-0.13,2.2,0.24,0.1,0.15,-0.59,-1.02,1.58,0.56,-0.67,-0.56,-0.46,-0.69,2.27,0.13,-0.35,4818,2419,2399
1641739,Toumani Camara,2026,0.3,-0.4,-0.57,0.17,0.78,-0.16,0.54,0.14,0.4,-0.31,0.03,0.53,0.56,-0.19,-0.3,0.33,-0.21,0.74,0.38,0.23,9316,4646,4670
1630541,Moses Moody,2026,-0.53,-0.36,-0.7,0.34,-0.24,1.51,0.12,-0.21,0.32,-0.05,-1.06,1.6,0.55,0.1,0.57,-1.63,-0.34,1.94,-0.6,0.07,6248,3121,3127
1628467,Maxi Kleber,2026,0.76,-0.41,-0.2,-0.21,0.03,-0.07,-0.03,0.27,-0.3,0.06,0.28,0.27,0.55,0.21,-0.23,0.51,0.16,0.11,-0.38,0.03,1622,811,811
1641796,Pelle Larsson,2026,0.34,0.4,-0.2,0.58,-0.27,0.12,0.12,-0.06,0.18,0.06,0.28,0.27,0.55,-0.22,-0.75,1.03,-0.62,0.89,0.13,0.18,5950,2959,2991
1630529,Herbert Jones,2026,-0.33,0.05,0.06,-0.01,-0.15,-0.66,1.26,0.46,0.8,-0.11,-0.63,1.19,0.55,0.49,-0.65,0.02,-0.0,1.19,-0.1,1.15,5408,2714,2694
1641711,Gradey Dick,2026,0.39,-0.16,-0.45,0.29,-0.07,0.4,0.98,-0.15,1.13,-0.77,-0.12,0.66,0.54,-0.23,-0.8,0.68,-1.31,1.97,-0.23,0.21,3931,1993,1938
203944,Julius Randle,2026,2.08,0.24,0.24,-0.0,-0.08,-0.94,0.01,-0.05,0.05,-0.19,2.15,-1.61,0.54,-0.58,-0.81,2.96,-0.58,-1.03,0.16,-0.18,9047,4540,4507
1641854,Craig Porter,2026,0.1,0.1,-0.14,0.24,0.36,-0.88,0.84,0.44,0.4,-0.23,0.63,-0.1,0.53,0.24,0.93,-0.3,0.14,-0.24,0.46,0.61,4181,2088,2093
1631114,Jalen Williams,2026,0.26,0.65,0.62,0.04,-0.38,-0.84,0.53,0.08,0.44,-0.0,0.52,-0.01,0.52,0.3,0.03,0.49,0.41,-0.42,0.27,0.53,3024,1504,1520
1629656,Quentin Grimes,2026,-0.39,-0.48,-0.05,-0.45,-0.06,0.71,0.23,-0.39,0.63,-0.04,-0.45,0.95,0.5,0.53,-0.35,-0.1,0.99,-0.04,-0.54,0.19,7317,3651,3666
1642885,ID_1642885,2026,0.54,-0.3,-0.02,-0.26,-0.03,-0.03,-0.13,0.0,-0.13,0.48,-0.0,0.49,0.49,-0.04,-0.78,0.78,0.04,0.45,-0.33,0.35,1707,851,856
1642264,Stephon Castle,2026,-0.28,-0.55,-0.06,-0.5,-0.5,1.64,0.12,0.22,-0.1,0.15,-1.6,2.09,0.49,-0.09,-0.73,-0.87,-0.24,2.33,-1.05,0.27,6709,3366,3343
1630174,Aaron Nesmith,2026,-0.8,0.14,0.47,-0.34,0.08,-0.15,-0.09,0.05,-0.15,0.66,-0.25,0.73,0.48,0.64,-0.07,-0.18,0.11,0.62,0.22,0.57,4580,2288,2292
1629130,Duncan Robinson,2026,0.57,0.37,0.11,0.25,0.47,-0.65,-0.61,-0.48,-0.13,0.18,1.1,-0.64,0.47,0.14,0.26,0.84,-0.27,-0.37,0.84,-0.43,7068,3567,3501
1627783,Pascal Siakam,2026,0.14,0.98,0.66,0.32,-0.34,0.01,-0.36,-0.63,0.26,-0.2,1.15,-0.68,0.46,0.23,0.05,1.1,-0.56,-0.12,0.64,-0.56,7816,3907,3909
1628380,Zach Collins,2026,-0.13,0.11,0.29,-0.19,0.16,-0.26,0.21,0.32,-0.13,0.17,0.46,-0.0,0.46,0.2,0.72,-0.26,0.44,-0.44,0.27,0.38,761,376,385
1630623,ID_1630623,2026,0.01,-0.06,-0.07,0.0,0.18,0.13,0.05,-0.19,0.24,-0.01,0.24,0.2,0.45,0.15,0.55,-0.31,0.04,0.16,0.12,0.04,155,78,77
1642866,Joan Beringer,2026,0.04,-0.17,-0.09,-0.1,0.16,0.14,0.22,0.31,-0.08,-0.24,0.26,0.19,0.44,0.29,0.57,-0.31,-0.05,0.24,-0.01,-0.02,869,429,440
1630198,Isaiah Joe,2026,0.57,0.58,0.15,0.43,-0.83,0.07,0.55,0.5,0.04,-0.26,0.55,-0.11,0.44,-0.24,-0.43,0.98,-0.16,0.05,-0.25,0.29,5178,2595,2583
1629060,Rui Hachimura,2026,1.74,-0.29,-0.15,-0.14,-0.81,0.17,0.13,0.26,-0.13,-0.18,0.72,-0.3,0.42,-0.34,-0.96,1.68,-0.16,-0.14,-1.1,-0.05,6470,3236,3234
1630552,Jalen Johnson,2026,0.64,0.22,-0.22,0.43,-0.71,0.21,-0.13,-0.01,-0.12,0.06,-0.14,0.54,0.41,0.12,-0.58,0.44,0.76,-0.22,-0.49,-0.07,8641,4321,4320
1631095,Jabari Smith Jr.,2026,-0.46,-0.4,-0.1,-0.3,1.42,0.18,-0.37,-0.22,-0.15,0.03,0.52,-0.14,0.38,-0.02,0.99,-0.47,-0.65,0.51,1.02,-0.34,8104,4043,4061
1641810,Antonio Reeves,2026,-0.1,-0.02,-0.04,0.01,0.08,-0.06,0.27,0.27,-0.01,0.04,0.05,0.32,0.37,0.16,0.32,-0.27,-0.05,0.37,0.06,0.31,244,123,121
1642364,ID_1642364,2026,0.18,-0.51,-0.6,0.09,-0.03,0.41,0.84,0.41,0.43,-0.81,-0.33,0.69,0.36,0.28,0.3,-0.63,-0.63,1.32,-0.54,0.03,2475,1229,1246
202331,Paul George,2026,-0.97,1.02,0.27,0.74,-0.12,0.56,0.48,0.28,0.21,-0.24,-0.16,0.52,0.36,-0.37,0.46,-0.62,-0.22,0.74,0.9,0.24,3524,1769,1755
1631166,ID_1631166,2026,0.13,0.12,-0.09,0.21,-0.1,0.43,-0.27,-0.15,-0.12,-0.11,0.22,0.13,0.35,0.15,-0.15,0.37,-0.41,0.54,0.02,-0.38,675,337,338
1642845,VJ Edgecombe,2026,-0.2,0.06,0.12,-0.07,0.47,0.15,0.19,-0.22,0.41,-0.48,0.35,0.01,0.35,0.16,0.52,-0.17,-0.62,0.63,0.53,-0.29,8402,4211,4191
1630587,Isaiah Livers,2026,-0.25,-0.25,-0.12,-0.12,0.17,0.45,-0.17,-0.09,-0.08,-0.0,-0.43,0.77,0.34,0.39,0.13,-0.56,-0.17,0.94,-0.08,-0.17,1368,673,695
1642363,Nique Clifford,2026,-0.29,-0.52,-0.5,-0.02,0.7,-0.51,0.62,0.1,0.52,0.02,0.07,0.26,0.33,0.31,0.26,-0.19,0.03,0.23,0.18,0.64,5677,2822,2855
1642883,Sion James,2026,-0.72,-0.68,-0.14,-0.55,0.64,0.47,-0.67,-0.4,-0.27,0.9,-0.45,0.78,0.33,0.39,1.35,-1.8,0.59,0.19,-0.04,0.23,5917,2937,2980
1641724,Jett Howard,2026,0.23,0.56,0.34,0.22,0.52,-0.68,-0.27,-0.21,-0.08,-0.26,1.45,-1.11,0.33,0.23,0.09,1.36,-0.29,-0.82,1.08,-0.53,1999,999,1000
1641725,Trey Alexander,2026,0.37,-0.04,-0.09,0.05,0.05,0.27,-0.21,-0.21,0.01,-0.09,0.35,-0.02,0.32,-0.03,0.21,0.14,-0.34,0.32,0.01,-0.3,206,103,103
1641813,Mark Sears,2026,0.33,-0.09,-0.14,0.05,-0.01,-0.18,0.3,0.12,0.18,-0.11,0.27,0.05,0.32,0.08,0.02,0.25,-0.03,0.08,-0.1,0.19,106,53,53
1630202,Payton Pritchard,2026,-0.04,0.51,0.56,-0.06,0.58,-0.22,-0.85,-0.32,-0.53,0.32,1.21,-0.89,0.32,0.02,0.74,0.47,-0.12,-0.77,1.09,-0.53,7965,3988,3977
1631106,Tari Eason,2026,0.23,-0.32,-0.37,0.05,1.0,-0.69,-0.1,0.19,-0.3,0.66,0.52,-0.22,0.3,-0.48,1.03,-0.51,0.47,-0.69,0.68,0.56,4415,2198,2217
1641757,Jordan Miller,2026,1.22,-0.45,-0.35,-0.09,-0.03,0.27,-0.28,0.23,-0.52,-0.2,0.73,-0.45,0.27,-0.26,-0.65,1.38,0.19,-0.64,-0.48,-0.48,3455,1723,1732
1631210,Jacob Toppin,2026,-0.1,-0.02,-0.04,0.01,0.05,0.06,0.23,0.18,0.05,0.05,-0.11,0.38,0.27,0.0,-0.03,-0.08,0.08,0.3,0.03,0.28,67,33,34
1631133,Jabari Walker,2026,-0.64,-0.45,0.07,-0.52,0.57,-0.21,0.45,0.14,0.3,0.17,-0.5,0.72,0.23,0.34,0.59,-1.09,0.51,0.21,0.12,0.62,2879,1443,1436
1630173,Precious Achiuwa,2026,-0.48,0.02,-0.31,0.34,0.64,-0.03,0.12,-0.05,0.15,0.13,0.23,-0.02,0.22,-0.18,0.53,-0.3,-0.59,0.57,0.66,0.25,5050,2505,2545
1630532,Franz Wagner,2026,0.59,-0.34,-0.27,-0.05,0.47,-1.19,0.52,-0.09,0.61,0.28,0.71,-0.48,0.22,-0.11,0.51,0.2,0.28,-0.76,0.13,0.8,3577,1791,1786
1641726,Dereck Lively II,2026,-0.08,-0.41,-0.26,-0.15,0.07,0.16,0.3,-0.03,0.32,0.11,-0.5,0.71,0.2,0.05,-0.01,-0.49,0.03,0.68,-0.34,0.41,552,276,276
1642404,Chaz Lanier,2026,0.13,0.1,0.17,-0.09,-0.08,-0.1,0.45,0.15,0.28,-0.25,-0.01,0.21,0.2,-0.05,-0.36,0.35,-0.55,0.76,0.02,0.2,814,414,400
1630200,Tre Jones,2026,0.04,0.94,0.42,0.52,-0.82,0.12,0.12,-0.18,0.3,0.32,-0.12,0.31,0.2,-0.52,-0.68,0.56,0.31,-0.0,0.12,0.44,5180,2588,2592
1642434,Riley Minix,2026,0.0,-0.01,0.05,-0.05,0.09,-0.08,0.12,0.14,-0.03,-0.02,0.13,0.06,0.19,0.09,0.17,-0.04,0.03,0.03,0.08,0.1,39,20,19
1642384,Isaiah Crawford,2026,-0.23,0.14,0.06,0.07,-0.09,0.48,0.27,0.18,0.09,-0.31,-0.28,0.46,0.19,-0.07,-0.05,-0.23,0.08,0.38,0.05,-0.04,194,100,94
1628370,Malik Monk,2026,0.09,0.94,0.46,0.47,-0.78,0.78,-0.08,-0.08,-0.0,-0.72,0.48,-0.3,0.18,-0.05,-0.37,0.85,-1.61,1.31,0.16,-0.8,4803,2393,2410
200768,Kyle Lowry,2026,-0.33,0.31,0.2,0.11,-0.13,0.18,0.12,-0.06,0.18,-0.15,-0.05,0.22,0.17,0.17,0.07,-0.12,-0.18,0.4,0.18,-0.03,383,191,192
1631243,Mouhamed Gueye,2026,-0.42,0.25,-0.04,0.29,0.09,-0.28,0.84,0.62,0.21,-0.35,0.18,-0.0,0.17,0.04,0.09,0.09,-0.62,0.62,0.34,0.49,3971,1964,2007
1642263,Reed Sheppard,2026,-0.52,-0.46,0.21,-0.67,0.84,1.26,-0.26,-0.5,0.26,-0.75,0.1,0.07,0.17,0.06,0.37,-0.27,-1.06,1.13,0.38,-1.01,6498,3276,3222
1630695,Micah Potter,2026,0.66,0.11,0.16,-0.06,-0.53,-0.65,0.26,-0.03,0.27,0.13,0.48,-0.32,0.16,0.18,-0.69,1.17,0.22,-0.54,-0.42,0.39,2427,1215,1212
1631323,Simone Fontecchio,2026,-1.16,0.04,0.3,-0.27,0.55,0.93,-0.36,-0.31,-0.05,0.21,-0.36,0.5,0.15,-0.06,1.73,-2.09,0.29,0.21,0.59,-0.15,4240,2104,2136
203486,Mason Plumlee,2026,0.42,-0.27,-0.27,0.0,0.22,-0.79,0.01,-0.18,0.19,0.17,0.69,-0.56,0.14,0.38,0.07,0.62,0.19,-0.75,-0.05,0.18,511,256,255
1641732,Colby Jones,2026,-0.08,-0.0,0.04,-0.04,0.03,0.06,0.06,0.06,-0.0,0.02,-0.02,0.16,0.14,0.05,0.06,-0.08,0.01,0.15,0.03,0.08,29,14,15
1642948,Ryan Nembhard,2026,-0.13,-0.01,0.37,-0.38,-0.08,0.6,-0.67,-0.19,-0.48,0.23,0.0,0.12,0.12,0.18,-0.33,0.33,-0.24,0.36,-0.09,-0.44,3343,1672,1671
1642366,Quinten Post,2026,-0.35,-0.06,0.21,-0.26,0.04,1.1,-0.06,-0.09,0.03,-0.14,-0.76,0.87,0.11,-0.42,0.27,-1.03,0.5,0.37,-0.02,-0.2,4376,2195,2181
1629638,Nickeil Alexander-Walker,2026,0.63,0.65,-0.05,0.68,-0.76,0.11,0.03,-0.31,0.35,-0.45,0.64,-0.53,0.11,-0.1,-0.45,1.09,-0.56,0.03,-0.11,-0.42,8708,4355,4353
1628381,John Collins,2026,-0.13,-0.51,-0.5,-0.01,0.21,0.6,-0.03,0.21,-0.24,0.06,-0.52,0.63,0.11,-0.09,0.42,-0.94,0.28,0.35,-0.3,0.03,5983,2992,2991
1629312,Haywood Highsmith,2026,-0.03,0.05,0.05,-0.0,0.06,0.21,-0.08,-0.06,-0.01,-0.05,0.04,0.05,0.1,-0.06,-0.13,0.17,-0.03,0.08,0.11,-0.13,78,40,38
1642954,Will Richard,2026,-0.67,-0.52,-0.25,-0.27,0.09,-0.03,0.7,0.34,0.35,-0.26,-0.42,0.52,0.1,0.79,0.91,-1.33,0.47,0.05,-0.43,0.44,4366,2169,2197
1631131,Oscar Tshiebwe,2026,-0.13,0.09,0.04,0.06,0.16,0.04,-0.21,0.05,-0.26,0.09,0.27,-0.17,0.1,0.06,0.1,0.17,-0.2,0.03,0.25,-0.12,391,197,194
203967,Dario Saric,2026,0.01,-0.1,0.11,-0.21,-0.12,0.29,0.05,-0.05,0.09,-0.09,-0.22,0.31,0.09,0.05,-0.29,0.07,-0.33,0.64,-0.22,-0.04,163,82,81
1643018,ID_1643018,2026,-0.17,-0.06,0.01,-0.07,-0.0,0.43,0.03,0.04,-0.0,-0.03,-0.25,0.34,0.09,-0.11,-0.07,-0.18,-0.08,0.42,-0.06,0.0,160,81,79
1629723,John Konchar,2026,-1.76,-0.41,-0.26,-0.15,0.15,1.22,0.41,-0.18,0.58,0.33,-2.07,2.16,0.08,0.14,0.14,-2.21,-0.14,2.3,-0.26,0.74,3006,1502,1504
1642383,Walter Clayton Jr.,2026,1.09,0.21,0.26,-0.05,0.24,-0.99,0.05,0.01,0.03,-0.33,1.44,-1.36,0.07,-0.2,0.56,0.88,-0.61,-0.75,0.45,-0.28,4455,2237,2218
1627749,Dejounte Murray,2026,-0.09,0.01,0.02,-0.01,-0.06,-0.27,0.72,0.23,0.49,-0.23,-0.25,0.31,0.06,-0.02,0.0,-0.25,-0.5,0.81,-0.05,0.49,655,327,328
1642862,Liam McNeeley,2026,-0.49,0.36,-0.07,0.42,0.09,-0.3,-0.0,0.03,-0.03,0.34,-0.02,0.07,0.05,0.05,0.37,-0.39,0.04,0.03,0.45,0.34,1347,674,673
1641772,ID_1641772,2026,-0.4,0.02,-0.29,0.31,0.25,0.13,0.44,0.32,0.12,-0.2,-0.15,0.2,0.05,-0.19,0.24,-0.39,0.12,0.08,0.27,0.24,3365,1675,1690
1642281,Jaylon Tyson,2026,0.34,-0.16,-0.39,0.22,0.67,-0.73,0.59,0.5,0.09,-0.48,0.72,-0.67,0.05,-0.18,0.93,-0.21,-0.04,-0.63,0.51,0.11,6607,3298,3309
1641713,GG Jackson,2026,0.84,-0.09,0.24,-0.31,0.04,-0.5,0.44,0.15,0.28,-0.95,0.94,-0.9,0.04,0.26,0.28,0.66,-0.73,-0.17,-0.05,-0.51,3491,1746,1745
1627780,Gary Payton II,2026,-0.3,0.2,0.11,0.07,0.16,0.24,0.57,0.45,0.12,-0.69,0.27,-0.22,0.04,-0.14,-0.23,0.5,-0.73,0.51,0.36,-0.12,3366,1648,1718
1628369,Jayson Tatum,2026,-0.29,0.16,0.1,0.06,-0.07,0.26,-0.18,-0.04,-0.14,0.15,-0.25,0.3,0.04,0.01,-0.17,-0.08,0.2,0.1,0.09,-0.03,218,108,110
1631120,JD Davison,2026,0.38,-0.14,-0.16,0.02,0.08,0.38,-0.15,0.05,-0.22,-0.46,0.22,-0.19,0.03,-0.06,-0.08,0.3,-0.42,0.23,-0.06,-0.61,644,323,321
1627826,Ivica Zubac,2026,0.37,-0.6,-0.36,-0.24,0.45,0.58,-0.86,-0.43,-0.44,0.13,0.12,-0.09,0.02,-0.05,0.84,-0.72,-0.11,0.02,-0.15,-0.73,5318,2670,2648
1642843,Cooper Flagg,2026,-0.22,0.72,0.61,0.12,-0.68,0.5,-0.52,-0.01,-0.5,0.1,-0.07,0.08,0.01,0.11,-0.46,0.39,0.12,-0.04,0.04,-0.42,7590,3800,3790
1642450,Daniss Jenkins,2026,-1.49,-1.03,-0.06,-0.97,0.91,0.2,1.59,0.71,0.88,-0.33,-1.44,1.45,0.01,0.16,0.77,-2.21,-0.3,1.75,-0.12,1.26,3867,1945,1922
1629640,Keldon Johnson,2026,-1.44,0.34,0.36,-0.02,0.82,0.78,-0.34,-0.13,-0.21,0.28,-0.48,0.49,0.01,-0.43,0.37,-0.85,-0.07,0.56,1.16,-0.06,6322,3169,3153
201599,DeAndre Jordan,2026,-0.33,-0.35,-0.02,-0.34,0.17,0.88,-0.03,-0.03,-0.0,-0.29,-0.37,0.37,0.0,-0.05,0.32,-0.69,-0.26,0.63,-0.18,-0.32,608,304,304
1642400,ID_1642400,2026,-0.23,-0.16,-0.11,-0.05,0.14,-0.08,0.17,0.05,0.12,0.06,-0.2,0.19,-0.01,0.09,0.43,-0.63,0.0,0.19,-0.02,0.23,85,43,42
1642368,N'Faly Dante,2026,-0.44,-0.02,-0.04,0.01,0.12,0.03,0.08,0.08,-0.01,0.02,-0.12,0.1,-0.02,0.19,0.03,-0.15,-0.08,0.18,0.1,0.1,59,31,28
1629652,Luguentz Dort,2026,-0.53,0.29,0.01,0.27,-0.4,0.64,-0.04,-0.12,0.08,-0.3,-0.84,0.82,-0.02,0.32,0.34,-1.18,0.03,0.79,-0.11,-0.34,6282,3125,3157
1630162,Anthony Edwards,2026,0.73,0.71,0.17,0.52,-0.05,-1.19,-0.26,0.19,-0.45,0.46,1.28,-1.31,-0.03,-0.43,0.15,1.13,1.08,-2.39,0.66,0.2,8206,4113,4093
1629680,Matisse Thybulle,2026,-0.38,-0.27,-0.11,-0.16,-0.26,0.29,1.35,0.57,0.79,-0.52,-0.92,0.89,-0.04,-0.25,-0.76,-0.16,-0.4,1.29,-0.53,0.83,664,329,335
1628449,Chris Boucher,2026,-0.59,0.2,0.12,0.06,-0.06,0.24,0.36,0.1,0.26,-0.47,-0.15,0.09,-0.06,0.26,0.1,-0.25,-0.26,0.35,0.14,-0.11,362,179,183
1630581,Josh Giddey,2026,0.13,-0.52,-0.42,-0.1,-0.26,0.59,-0.84,-0.22,-0.62,0.53,-0.42,0.36,-0.06,0.31,0.1,-0.52,-0.04,0.4,-0.78,-0.31,5409,2705,2704
1627746,Skal Labissiere,2026,-0.23,-0.04,0.02,-0.06,0.09,0.15,-0.05,-0.06,0.01,-0.09,-0.14,0.06,-0.07,0.1,0.06,-0.2,-0.12,0.18,0.05,-0.14,150,75,75
1642955,ID_1642955,2026,0.01,0.01,-0.12,0.12,-0.12,-0.28,0.49,0.19,0.28,-0.04,-0.21,0.14,-0.07,-0.14,-0.08,-0.13,0.01,0.13,-0.11,0.45,294,145,149
1628988,Aaron Holiday,2026,-0.63,0.1,0.27,-0.17,0.32,0.29,0.32,-0.19,0.52,-0.18,-0.46,0.4,-0.07,-0.29,0.31,-0.77,-0.67,1.07,0.42,0.14,2169,1095,1074
1629637,Jaxson Hayes,2026,-0.51,0.17,-0.12,0.3,-0.17,-0.16,0.04,-0.06,0.1,0.43,-0.14,0.06,-0.08,0.12,0.44,-0.58,0.04,0.02,0.0,0.47,3902,1947,1955
1642402,Enrique Freeman,2026,-0.12,-0.1,0.01,-0.11,0.05,-0.01,0.08,0.03,0.05,-0.0,-0.18,0.1,-0.08,0.02,0.12,-0.3,0.02,0.08,-0.05,0.08,38,20,18
1627739,Kris Dunn,2026,0.43,-0.11,0.11,-0.22,-0.54,-0.35,0.67,0.21,0.46,0.25,-0.51,0.42,-0.09,-0.44,-0.49,-0.02,0.24,0.18,-0.65,0.92,6902,3438,3464
1631124,Julian Strawther,2026,0.5,-0.1,0.19,-0.29,-0.4,-0.19,-0.03,0.34,-0.36,0.68,-0.3,0.2,-0.1,-0.56,-0.55,0.25,0.64,-0.44,-0.5,0.65,2631,1320,1311
203552,Seth Curry,2026,-0.04,0.04,-0.06,0.1,-0.03,-0.44,0.18,0.08,0.1,0.13,-0.03,-0.07,-0.1,0.06,-0.07,0.04,0.24,-0.31,0.01,0.31,136,70,66
1629020,Jarred Vanderbilt,2026,-0.45,-0.47,-0.5,0.02,0.4,-0.4,0.61,0.23,0.37,0.26,-0.29,0.19,-0.1,-0.05,0.3,-0.59,0.48,-0.29,-0.07,0.87,3954,1977,1977
1630230,Naji Marshall,2026,0.16,0.2,0.11,0.09,-0.75,0.48,-0.58,-0.54,-0.04,0.11,-0.26,0.15,-0.11,0.27,-0.55,0.29,0.29,-0.14,-0.55,-0.47,7852,3919,3933
1642857,ID_1642857,2026,-0.42,0.17,-0.04,0.21,0.21,-0.77,0.24,0.63,-0.39,0.3,-0.16,0.05,-0.12,0.15,0.29,-0.45,0.38,-0.33,0.38,0.54,2825,1414,1411
1630166,Deni Avdija,2026,1.13,-0.04,-0.09,0.06,0.79,-1.4,-0.45,-0.34,-0.12,-0.49,2.09,-2.21,-0.12,0.34,0.64,1.45,-0.29,-1.92,0.75,-0.94,7004,3498,3506
1630165,Killian Hayes,2026,-0.93,0.5,0.29,0.21,-0.09,0.54,-0.23,-0.04,-0.19,0.01,-0.49,0.37,-0.12,0.08,0.05,-0.54,0.27,0.1,0.41,-0.22,372,189,183
1642275,Tidjane Salaün,2026,0.12,-0.36,0.15,-0.52,0.4,0.3,-0.5,-0.44,-0.06,0.13,0.15,-0.28,-0.13,-0.22,0.37,-0.22,-0.03,-0.25,0.04,-0.37,2263,1135,1128
1631093,Jaden Ivey,2026,-0.08,-0.17,0.12,-0.3,0.24,-0.49,0.46,-0.15,0.61,-0.23,-0.01,-0.12,-0.13,0.14,0.38,-0.39,0.08,-0.2,0.07,0.23,2667,1340,1327
203648,Thanasis Antetokounmpo,2026,-0.68,-0.31,-0.22,-0.07,-0.03,0.11,0.98,0.32,0.64,-0.26,-1.01,0.88,-0.13,0.06,0.01,-1.02,-0.13,1.01,-0.34,0.72,333,170,163
1642938,ID_1642938,2026,-0.14,0.06,0.02,0.04,-0.07,0.21,-0.13,0.0,-0.13,-0.06,-0.12,-0.01,-0.13,0.0,-0.08,-0.04,0.08,-0.09,-0.01,-0.19,121,61,60
1642352,Keshad Johnson,2026,-0.4,-0.06,0.1,-0.16,0.38,-0.09,-0.03,0.06,-0.09,0.21,0.01,-0.16,-0.15,-0.16,0.41,-0.4,0.24,-0.4,0.32,0.18,721,357,364
1630604,E.J. Liddell,2026,-0.43,-0.09,-0.12,0.04,0.08,0.08,-0.03,-0.13,0.1,0.08,-0.36,0.22,-0.15,0.16,0.37,-0.73,0.06,0.16,-0.01,0.05,212,107,105
1641753,Chris Livingston,2026,0.04,-0.07,-0.06,-0.01,-0.08,-0.09,0.06,0.09,-0.03,0.02,-0.17,0.01,-0.16,-0.04,-0.02,-0.15,0.15,-0.14,-0.15,0.08,71,36,35
1628991,Jaren Jackson Jr.,2026,-1.3,-0.47,0.21,-0.68,-0.42,1.92,-0.32,-0.12,-0.19,0.13,-1.86,1.69,-0.17,0.29,-0.18,-1.68,-0.01,1.7,-0.89,-0.19,6201,3094,3107
1642359,Pacôme Dadiet,2026,-0.38,-0.12,0.07,-0.2,0.13,0.15,0.09,0.17,-0.08,0.06,-0.41,0.24,-0.18,-0.11,0.31,-0.72,0.21,0.03,0.01,0.15,299,151,148
1629660,Ty Jerome,2026,1.37,0.1,0.24,-0.14,-0.22,-0.94,-0.08,0.03,-0.1,-0.48,1.28,-1.46,-0.18,0.07,-0.0,1.28,-0.69,-0.77,-0.12,-0.56,876,437,439
1642950,ID_1642950,2026,-0.93,0.24,0.09,0.15,0.06,0.24,0.24,-0.08,0.32,-0.09,-0.58,0.4,-0.18,0.06,0.22,-0.8,0.16,0.24,0.3,0.15,520,258,262
1642848,Tre Johnson,2026,0.13,0.46,-0.07,0.53,-0.75,0.38,-0.27,-0.25,-0.03,-0.23,-0.18,-0.01,-0.19,0.09,-0.46,0.28,-0.48,0.47,-0.29,-0.5,4953,2479,2474
1631230,Dominick Barlow,2026,-0.75,0.02,0.09,-0.07,-0.42,0.47,0.45,0.68,-0.24,-0.13,-1.51,1.31,-0.2,0.16,-0.36,-1.15,-0.38,1.69,-0.4,0.32,5468,2729,2739
1631205,Buddy Boeheim,2026,-0.4,0.0,-0.01,0.01,-0.01,0.06,0.1,0.04,0.06,-0.0,-0.4,0.19,-0.2,0.05,-0.02,-0.38,-0.01,0.2,-0.01,0.1,56,29,27
1628415,Dillon Brooks,2026,0.53,0.67,0.39,0.29,-0.16,-1.4,0.92,0.67,0.26,-0.37,0.61,-0.8,-0.2,-0.39,-0.11,0.72,-0.29,-0.51,0.51,0.55,6320,3161,3159
1642270,Donovan Clingan,2026,-1.81,-0.92,-0.99,0.07,2.17,0.17,-0.52,-0.28,-0.24,0.67,-0.44,0.25,-0.2,0.04,2.44,-2.88,0.63,-0.38,1.25,0.15,6934,3464,3470
1627751,Jakob Poeltl,2026,0.49,-0.66,-0.41,-0.25,0.07,-0.78,0.08,0.25,-0.17,0.52,-0.25,0.04,-0.21,0.07,-0.2,-0.05,0.23,-0.19,-0.59,0.6,3150,1568,1582
1642377,Jaylen Wells,2026,0.58,-0.11,-0.27,0.17,0.48,-1.49,-0.15,-0.35,0.18,0.3,0.88,-1.1,-0.22,0.17,0.18,0.7,-0.05,-1.05,0.37,0.15,6877,3446,3431
1643024,Chris Mañon,2026,-0.27,-0.11,-0.04,-0.06,0.12,0.05,0.21,-0.06,0.27,-0.2,-0.24,0.02,-0.22,-0.02,0.24,-0.48,-0.34,0.36,0.01,0.01,94,45,49
1642917,ID_1642917,2026,-0.12,-0.1,-0.04,-0.06,0.01,-0.04,-0.01,0.01,-0.03,0.02,-0.22,-0.01,-0.23,0.01,-0.03,-0.19,0.03,-0.04,-0.09,0.01,13,6,7
1630679,ID_1630679,2026,-0.79,0.4,0.24,0.17,-0.14,-0.41,0.37,-0.12,0.5,0.16,-0.46,0.23,-0.23,0.18,-0.11,-0.35,-0.02,0.25,0.26,0.53,1419,715,704
