nba_id,player_name,Latest_Year,Pos2,Defensive_Role,current_OffPoss,current_Minutes,current_GamesPlayed,window_OffPoss,window_Minutes,factor_off_poss,factor_def_poss,factor_possessions,pure_off,pure_def,pure_net,hybrid_off,hybrid_def,hybrid_net,hybrid_delta_off,hybrid_delta_def,hybrid_delta_net,off_resid,def_resid,actual_oTS,actual_oTOV,actual_oREB,actual_dTS,actual_dTOV,actual_dREB,box_oTS,box_oTOV,box_oREB,box_dTS,box_dTOV,box_dREB,hybrid_oTS,hybrid_oTOV,hybrid_oREB,hybrid_dTS,hybrid_dTOV,hybrid_dREB,prior_weight_oTS,prior_weight_oTOV,prior_weight_oREB,prior_weight_dTS,prior_weight_dTOV,prior_weight_dREB,hybrid_shift_oTS,hybrid_shift_oTOV,hybrid_shift_oREB,hybrid_shift_dTS,hybrid_shift_dTOV,hybrid_shift_dREB
203991,Clint Capela,2026,C,Anchor Big,1337.0,674.0,56.0,19384.0,9403.0,20744,20841,41585,-0.913292,1.21148,3.98,-0.8062613521833131,1.0849823958105156,0.2787210436272025,0.10703064781668692,-0.1264976041894843,-3.7012789563727972,-0.4932919999999996,-1.37852,-2.49,-0.14,2.21,2.47,-0.68,0.8,-1.2964358538948413,-0.11720781306481468,2.2551190012007223,0.6152454630195939,-0.4298118376300865,0.5746197267656539,-2.385043603050901,-0.13846303360893825,2.2105372844765254,2.3454696832966024,-0.6741383214851715,0.7921710339990847,0.08793527963418923,0.06743391476353174,0.011908164237401162,0.06714113065664026,0.023429080174312358,0.034736695845491175,0.10495639694909942,0.001536966391061767,0.000537284476525457,-0.12453031670339776,0.00586167851482855,-0.007828966000915316
1629632,Coby White,2026,SG,Chaser,1962.0,934.0,34.0,24369.0,11826.0,24186,24198,48384,0.903208,-2.20876,1.05,0.7680071469335605,-2.2556464889749903,-1.4876393420414298,-0.13520085306643947,-0.04688648897499048,-2.53763934204143,-1.3367919999999998,-1.3587599999999997,1.99,0.69,-0.44,-0.41,-0.63,0.19,0.6918009076444416,0.024859785396971354,-0.16691606501214595,-1.0790603345512357,-0.3201070812439072,-0.2792512472397475,1.8908478505800383,0.6511574273182067,-0.4372061309646848,-0.44905325324254236,-0.6237263560054236,0.17589312027297535,0.07637668983426259,0.0583975706610605,0.010230807006056638,0.05837030119075414,0.020244554214916187,0.03006253006253006,-0.09915214941996164,-0.03884257268179325,0.0027938690353151996,-0.039053253242542385,0.006273643994576417,-0.014106879727024652
1628998,Cody Martin,2026,SF,Point of Attack,114.0,55.0,4.0,9814.0,4830.0,9663,9762,19425,-2.08775,1.25655,0.71,-2.002815217294375,1.1478428727991354,-0.8549723444952395,0.08493478270562527,-0.10870712720086462,-1.5649723444952395,-0.7177500000000001,-0.48344999999999994,-1.37,-0.2,0.2,0.9,0.92,-0.08,-0.9422185219697233,-0.0928323448017952,0.08807732579867034,0.2481060162314496,0.6734448686276586,-0.21830328402249355,-1.2966429772733814,-0.18559961633993488,0.19717737631894156,0.8131734171858618,0.9079869844390792,-0.08986752882580576,0.1714824659178599,0.13437248051599032,0.02521940885705639,0.13319126265316994,0.04872344572208147,0.07134703196347032,0.0733570227266187,0.01440038366006513,-0.002822623681058456,-0.08682658281413824,-0.012013015560920826,-0.009867528825805758
1642262,Cody Williams,2026,SG,Point of Attack,2203.0,1036.0,50.0,4414.0,2096.0,4323,4342,8665,-5.30671,-1.19704,-5.23,-5.224938373828511,-0.8889253540953805,-6.113863727923892,0.0817716261714887,0.30811464590461957,-0.8838637279238917,-2.6867099999999997,1.0829599999999997,-1.41,-0.55,-0.66,-2.07,-0.21,-0.0,-1.4216479132491135,-0.39589078444901027,0.17699653572992746,-0.7488207226619621,-0.318379368922034,-0.1352542571853652,-1.4136842996201529,-0.5103015931089672,-0.6142424810993917,-1.7307721814435026,-0.22119159117327902,-0.019921581478598568,0.3163055511624229,0.2575991756826378,0.054668707631751585,0.2567613830879836,0.10326311441553077,0.14728986645718775,-0.003684299620152931,0.03969840689103288,0.04575751890060831,0.3392278185564972,-0.01119159117327903,-0.019921581478598568
1630175,Cole Anthony,2026,PG,Chaser,1074.0,527.0,35.0,17109.0,8462.0,17203,17187,34390,-0.576562,-0.192697,-2.49,-0.46207546305557434,-0.2143863850493133,-0.6764618481048876,0.11448653694442568,-0.02168938504931328,1.8135381518951126,0.7934380000000001,0.647303,-1.86,0.01,0.48,-0.05,-0.42,-0.37,-0.6423210402140469,-0.10478463636776855,0.2615332194847951,-0.47837943831556806,-0.007585055002183523,-0.3451798787273783,-1.7331782575862154,0.0007941531010184014,0.4768706414296224,-0.08438589166122717,-0.408341297421897,-0.3689621959661891,0.10415039316773421,0.08020103726674865,0.014324184953876124,0.08026970621287526,0.02826935037032849,0.041813012209399564,0.12682174241378474,-0.0092058468989816,-0.003129358570377605,-0.03438589166122717,0.011658702578102975,0.001037804033810874
1631221,Collin Gillespie,2026,PG,Chaser,3629.0,1783.0,62.0,5010.0,2469.0,4959,4959,9918,,,0.92,,,,,,,,,0.25,0.1,0.46,-1.44,0.78,0.14,0.49592938762033456,0.2146712907137431,0.695102472911982,-0.025926399036462766,0.6942656373795714,-0.1868456750101055,0.32067951936207345,0.1266305830733263,0.47128347441505,-1.111603901308979,0.7721474296922121,0.09706178730818375,0.28739761459979885,0.2322340919647004,0.04799385678633135,0.2322340919647004,0.09159186664224217,0.13137151865475566,0.07067951936207345,0.026630583073326303,0.011283474415049954,0.32839609869102104,-0.007852570307787965,-0.04293821269181626
1642867,Collin Murray-Boyles,2026,PF,Unknown,2093.0,1046.0,47.0,2093.0,1046.0,2090,2097,4187,,,-0.0,,,,,,,,,-1.62,-0.2,0.59,-0.03,0.66,0.03,-0.3607830091408736,-0.40890424929208824,1.2470401358132202,0.26103335949370454,0.5981688755742999,-0.3050177973706103,-1.0042459702400361,-0.287285898032906,0.6601965957065405,0.09136503732014367,0.648095663375876,-0.05825547875938101,0.4889975550122249,0.4178272980501393,0.10683760683760683,0.4170141784820684,0.19252984212552945,0.26343519494204426,0.615754029759964,-0.08728589803290598,0.07019659570654058,0.12136503732014367,-0.011904336624124046,-0.088255478759381
1629012,Collin Sexton,2026,PG,Chaser,2511.0,1216.0,53.0,17762.0,8625.0,17438,17424,34862,1.86089,-1.29071,-4.22,1.993663165490536,-1.2300755333188773,0.7635876321716586,0.13277316549053597,0.06063446668112271,4.983587632171658,1.42089,0.3192900000000001,0.04,-0.75,1.15,-1.26,-0.28,-0.07,1.0198476303034343,-0.23587127727433313,0.5297477768762556,-0.4474167042343443,0.012884043022626631,-0.3594426630147569,0.14081774156841592,-0.7092780080215176,1.1412334319436377,-1.1955910513819235,-0.2718298358897951,-0.08194464604715901,0.10289124395513942,0.07920582954905481,0.014133876074174581,0.07926442612555486,0.0278955590270029,0.041267745130406076,0.10081774156841591,0.040721991978482364,-0.008766568056362223,0.06440894861807656,0.008170164110204936,-0.011944646047159002
1642843,Cooper Flagg,2026,SG,Unknown,3614.0,1725.0,51.0,3614.0,1725.0,3741,3731,7472,,,-0.71,,,,,,,,,-0.43,0.34,-0.36,0.51,-0.8,-0.12,-0.45305634897333774,0.3785974781542656,0.000338510604673721,0.5567611391665861,-0.2470178986221745,-0.19970090347182134,-0.438032171737794,0.3510467882525088,-0.3374280562136887,0.5234088527527966,-0.7346511343207486,-0.1333398075438219,0.34837136387388956,0.28620492272467085,0.06264094211976948,0.28675205505639456,0.1181753722524226,0.1673733541620174,-0.008032171737794025,0.011046788252508766,0.022571943786311277,0.013408852752796574,0.06534886567925147,-0.013339807543821913
1630557,Corey Kispert,2026,SG,Low Activity,1853.0,867.0,43.0,17497.0,8430.0,17200,17101,34301,-1.00112,-1.92937,-2.57,-0.9846258667612436,-1.8727385984810234,-2.857364465242267,0.01649413323875637,0.05663140151897661,-0.2873644652422671,-0.76112,0.8906299999999998,0.25,0.14,-0.63,-1.0,-1.64,-0.18,0.5305975449146613,-0.08330998771524112,-0.2685903857579352,-0.5768287569841839,-0.7043176978962935,-0.276963068716211,0.2792289109286106,0.1220874341404887,-0.6248222118303429,-0.9658751215244491,-1.6134196266659933,-0.18407385029058082,0.10416666666666667,0.08021390374331551,0.014326647564469915,0.0806408257620558,0.028407476847906368,0.042014452971822304,0.029228910928610574,-0.017912565859511315,0.005177788169657083,0.0341248784755509,0.026580373334006646,-0.004073850290580827
1641854,Craig Porter Jr.,2026,PG,Point of Attack,2056.0,990.0,55.0,4395.0,2152.0,4437,4464,8901,-1.44434,-1.10001,-1.11,-1.5774732362170787,-0.7082666743671309,-2.2857399105842093,-0.13313323621707873,0.39174332563286907,-1.1757399105842092,-1.76434,0.8999900000000001,0.13,-0.47,0.66,-1.44,-0.62,0.06,-0.8171448958551171,0.1262009568092,0.8571606261411525,-0.04648622724936602,0.32988065910604886,-0.3182927005567969,-0.16428146523384093,-0.3193681261219808,0.670516355138743,-1.0895186688252931,-0.5243230601222755,0.005585054580437719,0.31070374398011497,0.25265285497726125,0.05333902282910177,0.2515090543259557,0.10072522159548751,0.14384349827387802,-0.2942814652338409,0.15063187387801918,0.010516355138742939,0.3504813311747068,0.09567693987772452,-0.05441494541956228
1626156,D'Angelo Russell,2026,PG,Point of Attack,1051.0,495.0,26.0,20939.0,10037.0,22470,22388,44858,0.590965,-0.693013,0.44,0.6049553886321939,-0.7615749120707409,-0.15661952343854701,0.013990388632193929,-0.06856191207074092,-0.596619523438547,0.21096500000000007,-1.253013,0.87,0.06,-0.55,1.27,0.17,-0.88,0.8132501233581149,0.32736738281429845,-0.3775701446184975,-0.010651324882465674,-0.12904315421132806,-0.31275434187884477,0.8653616774301689,0.07673137564545046,-0.5481026644434255,1.189584017610361,0.16346725021383854,-0.8616131798949405,0.08173273395995095,0.0625782227784731,0.011003521126760563,0.06279303415941058,0.021845508563439357,0.032414210389834906,-0.004638322569831099,0.016731375645450464,0.0018973355565745642,-0.0804159823896391,-0.006532749786161474,0.018386820105059543
1641747,DaRon Holmes II,2026,PF,Unknown,374.0,194.0,19.0,374.0,194.0,373,368,741,,,-1.27,,,,,,,,,0.04,-0.11,-0.18,-0.01,-0.3,-0.23,1.020058198535277,-0.18641246818385804,-0.5787645496748877,-0.20258902474266385,-0.9952873250009135,0.15334245701950064,0.8660077526635288,-0.17119524947986495,-0.3400178770766002,-0.16464857447216047,-0.7005111319129687,0.02716175560342171,0.8428150021070375,0.800854244527496,0.4012841091492777,0.8029978586723768,0.576036866359447,0.6708407871198568,0.8260077526635288,-0.06119524947986495,-0.1600178770766002,-0.15464857447216046,-0.40051113191296867,0.2571617556034217
1631342,Daeqwon Plowden,2026,SG,Unknown,682.0,328.0,15.0,682.0,328.0,815,816,1631,,,-2.58,,,,,,,,,-1.66,0.13,0.19,-1.59,0.04,-0.08,-1.2784300021738721,0.011358897581219551,1.0423478440068417,-0.8542772542723427,-0.4067573977818518,-0.17578090346200018,-1.3889023106031062,0.053126715495390636,0.3900816535227328,-1.1134956310054034,-0.12974065265267926,-0.12587208020210736,0.7104795737122558,0.6479481641468683,0.2347417840375587,0.6476683937823834,0.3799392097264438,0.4789272030651341,0.2710976893968937,-0.07687328450460937,0.20008165352273277,0.4765043689945967,-0.16974065265267926,-0.045872080202107354
1631207,Dalen Terry,2026,SG,Point of Attack,869.0,409.0,38.0,4794.0,2291.0,4718,4733,9451,-3.81351,-0.0628882,-2.92,-3.265727540162999,0.14731179426918195,-3.1184157458938166,0.5477824598370011,0.21019999426918196,-0.19841574589381672,-1.29351,-0.15288819999999992,-2.79,-0.29,0.56,-0.68,0.69,0.08,-0.9742118742032184,-0.28232408415579907,0.6664491676012139,0.376726236452675,0.3823771440797154,-0.027564938141870138,-2.2494259821980402,-0.2881482994907846,0.565356741525826,-0.425693990906624,0.6606074091419563,0.0652865760338496,0.29770765108663294,0.24123512383403023,0.05032206119162641,0.24065458045884808,0.09554748710108923,0.13678643078606603,0.5405740178019598,0.0018517005092154037,0.005356741525825992,0.25430600909337603,-0.029392590858043688,-0.014713423966150399
1642261,Dalton Knecht,2026,SG,Chaser,1023.0,507.0,47.0,3997.0,2001.0,3935,3977,7912,0.160204,-2.45333,-3.33,0.43975801403552184,-2.437534307550895,-1.997776293515373,0.2795540140355218,0.015795692449104948,1.3322237064846272,1.400204,-0.21332999999999958,-1.25,-0.01,0.02,-0.68,-0.33,-1.23,-0.5970137937184897,0.17639570112135763,0.15500741224727949,-1.0224286273025647,-0.7696032941756179,-0.22993545432730644,-1.0299541006633497,0.04144315578326337,0.028064958915608094,-0.7737818040814036,-0.379095744267994,-1.0713267592014977,0.33698399326032014,0.27598896044158233,0.05973715651135006,0.27387255796969145,0.11168192986374804,0.15866299978844933,0.2200458993366503,0.051443155783263375,0.008064958915608093,-0.09378180408140357,-0.04909574426799396,0.1586732407985023
1629655,Daniel Gafford,2026,C,Mobile Big,2025.0,964.0,45.0,16200.0,7843.0,17191,17243,34434,1.8972299999999997,-0.389379,0.72,1.9586388983032506,-0.47406606739786916,1.4845728309053814,0.0614088983032508,-0.08468706739786919,0.7645728309053814,2.1072299999999995,-1.0993789999999999,-0.4,-0.61,0.8,2.55,-0.88,-0.96,0.24703943008242224,-0.6722130236917826,0.7281501648103238,0.8950254362162585,-0.14561668354449797,-0.3106847055922852,-0.3325684508277399,-0.6149927524229669,0.798970101553958,2.417552587863436,-0.8593049846008143,-0.9329346706604909,0.10421551769058413,0.08025252795463057,0.014334040479330314,0.0800298778210532,0.02818012737417573,0.041682876674262216,0.06743154917226013,-0.0049927524229669284,-0.0010298984460420657,-0.13244741213656397,0.020695015399185723,0.027065329339509114
1642450,Daniss Jenkins,2026,PG,Unknown,1882.0,908.0,53.0,1882.0,908.0,1951,1930,3881,,,-0.48,,,,,,,,,-1.57,-0.82,1.28,-0.3,1.38,-0.49,-1.807663526231535,-0.11394313682702636,1.3353185309028708,-0.6104250353020434,0.4658693079014519,-0.23689206523281747,-1.6903055055588636,-0.5131077094293073,1.2862833406295855,-0.435754388616054,1.1919072650002986,-0.41916755556888546,0.5062009617818274,0.43465662126919735,0.11358473421172194,0.43731778425655976,0.205761316872428,0.2798507462686567,-0.12030550555886355,0.30689229057069267,0.0062833406295854655,-0.135754388616054,-0.18809273499970125,0.07083244443111453
1642874,Danny Wolf,2026,PF,Unknown,1980.0,994.0,49.0,1980.0,994.0,1980,1961,3941,,,-2.35,,,,,,,,,-1.53,-0.74,0.36,0.02,0.3,-0.21,-0.7259250846800496,-0.2159431730326725,0.7208679763518061,0.3618672093704781,-0.25673392778558585,0.09525646293854881,-1.125942253608065,-0.514113436652014,0.40045605116051636,0.1681655053613745,0.1868886778168253,-0.12555059121950882,0.5025125628140703,0.43103448275862066,0.11210762331838565,0.4334007512279688,0.2031694433157253,0.2766506824050166,0.40405774639193504,0.22588656334798596,0.04045605116051637,0.14816550536137452,-0.11311132218317468,0.08444940878049118
1629636,Darius Garland,2026,PG,Chaser,1834.0,865.0,29.0,23783.0,11734.0,24936,24807,49743,5.71919,-0.900105,0.84,5.74989604478708,-0.8833587117406868,4.866537333046393,0.030706044787080167,0.016746288259313236,4.026537333046393,4.489190000000001,0.16989500000000002,1.36,0.18,-0.31,-0.81,0.62,-0.88,1.7474377831427552,0.12321231389265708,0.20993372072317218,-0.6042900285322521,0.09284957906506355,-0.3541387206468102,1.3887672841656338,0.1767778208064376,-0.3048390601849919,-0.7982706140114182,0.6095848891426298,-0.8645679868718984,0.07425007425007425,0.05674080798910577,0.00992614944810609,0.05701904436081651,0.019757379381198877,0.029346167390538795,0.028767284165633678,-0.00322217919356238,0.005160939815008092,0.011729385988581864,-0.010415110857370236,0.015432013128101607
1642357,David Jones Garcia,2026,SG,Unknown,150.0,68.0,11.0,150.0,68.0,149,144,293,,,-0.33,,,,,,,,,0.28,-0.17,0.2,-0.81,0.25,0.02,1.7247908342571336,-0.6392887023846426,2.4017936120293757,-0.612772750540381,1.9459893959003025,-0.3660107982611214,1.6246168769261364,-0.596884811144308,1.5795699323492327,-0.6300481300550923,1.5667619533387442,-0.3038345622995985,0.9306654257794323,0.9096422073984233,0.6265664160401002,0.9124087591240876,0.7763975155279503,0.8389261744966443,1.3446168769261364,-0.426884811144308,1.3795699323492328,0.17995186994490775,1.3167619533387442,-0.3238345622995985
1630558,Davion Mitchell,2026,PG,Point of Attack,3240.0,1508.0,53.0,16745.0,8159.0,17142,17216,34358,-2.29549,1.43721,0.24,-2.2872942592085828,1.3493185198911304,-0.9379757393174524,0.008195740791417272,-0.08789148010886971,-1.1779757393174524,-1.9554900000000002,0.027209999999999956,-0.11,0.19,-0.42,1.09,0.56,-0.24,-0.038955175912673334,0.18609799731276613,-0.34439464305233775,0.04181952077171838,0.2869214731409705,-0.14843553116923372,-0.1025770740688197,0.18968603132545592,-0.41891321646521873,1.0059932293843545,0.5522928842047011,-0.2361775936979253,0.10448229025180232,0.0804634695848085,0.01437442502299908,0.08014533019876043,0.028223075186272296,0.04174551931426027,0.007422925931180296,-0.00031396867454408506,0.0010867835347812549,-0.08400677061564554,-0.007707115795298924,0.003822406302074699
1630549,Day'Ron Sharpe,2026,C,Anchor Big,2292.0,1142.0,61.0,7881.0,3916.0,7902,7871,15773,-0.666426,0.121604,1.88,-0.4828483363079452,-0.06619757579480123,-0.5490459121027464,0.18357766369205475,-0.18780157579480122,-2.4290459121027466,-1.0064259999999998,-1.0483959999999999,-1.17,-1.49,3.0,0.37,0.54,0.26,-0.3196341540557025,-1.307769091356861,2.4374489829913326,-0.6316710434157569,0.3248065140117037,0.09203662447250488,-0.9982436182701884,-1.46092678547493,2.982748067437173,0.20966422312201097,0.5271464887117252,0.24538771237146254,0.20197939810139365,0.1595405232929164,0.030667320902845928,0.16006829580621065,0.059730020308206906,0.08699686811274794,0.17175638172981156,0.029073214525070057,-0.017251932562826866,-0.16033577687798903,-0.012853511288274833,-0.014612287628537474
1628368,De'Aaron Fox,2026,PG,Point of Attack,3558.0,1695.0,54.0,27486.0,13150.0,27758,27610,55368,1.8230899999999999,-0.093902,1.85,1.7828076600049172,-0.11491486435168324,1.667892795653234,-0.04028233999508268,-0.021012864351683244,-0.1821072043467662,-0.23691000000000018,-0.2339019999999999,1.23,1.15,-0.32,-0.14,-0.41,0.69,0.9737196530187673,0.6309213418610856,0.0781728171773445,-0.34298983939223426,0.28246774538464214,-0.1747974304470713,1.2127757008548132,1.1233878601678728,-0.31644590101776865,-0.15045979935033846,-0.397682893180636,0.6671298281792911,0.06720881779689496,0.05126802925695536,0.008926021136818053,0.05152868430092752,0.017787264318747775,0.026445698166431594,-0.01722429914518675,-0.02661213983212707,0.0035540989822313573,-0.010459799350338445,0.012317106819363988,-0.02287017182070883
1629631,De'Andre Hunter,2026,SF,Helper,2492.0,1175.0,45.0,18793.0,8977.0,20093,20067,40160,0.777226,-0.0780217,-1.03,0.7219764776245158,-0.010686064228109804,0.711290413396406,-0.055249522375484195,0.0673356357718902,1.741290413396406,-0.0527740000000001,0.9119783,0.6,0.05,0.18,-1.25,0.22,0.04,0.048627713800772965,0.001647352234154159,0.019139205291274407,-0.163501411003466,-0.043713691086057944,-0.010516374717588008,0.5500862457611707,0.04664108870241427,0.17802314316093096,-1.1744332599112162,0.2135889120657836,0.03817998361732282,0.09052641108043272,0.06946695688417542,0.01228923954185715,0.06955070246209487,0.0243107891282151,0.03602824614497766,-0.04991375423882927,-0.003358911297585733,-0.0019768568390690355,0.07556674008878383,-0.0064110879342164084,-0.0018200163826771823
1629001,De'Anthony Melton,2026,SG,Point of Attack,1576.0,768.0,34.0,13894.0,6764.0,14884,14857,29741,-0.320573,0.653577,2.28,-0.5804457527012461,0.5647952139007629,-0.01565053880048317,-0.2598727527012461,-0.08878178609923704,-2.295650538800483,-2.3305730000000002,-0.49642299999999995,1.53,0.04,0.44,0.16,1.21,-0.22,-0.6067089666905153,-0.02081197890889297,0.3673169898443631,-0.7208106896563251,0.9585136375795004,-0.21625522998271543,1.2768954078784038,0.03443249704813602,0.4387993423722143,0.07922626187659793,1.2018119957537117,-0.21982004372954678,0.11845534233593935,0.091552734375,0.016519096075062772,0.09170385767561288,0.03255844240411539,0.048055359774460175,-0.2531045921215962,-0.0055675029518639785,-0.0012006576277857062,-0.08077373812340208,-0.008188004246288294,0.00017995627045322427
201599,DeAndre Jordan,2026,C,Anchor Big,265.0,130.0,8.0,7444.0,3671.0,7523,7600,15123,-2.18182,-0.573913,-3.82,-1.8302904988383646,-0.5573086691200732,-2.3875991679584376,0.3515295011616355,0.016604330879926854,1.4324008320415622,0.7181800000000003,-0.013912999999999953,-2.24,-1.4,0.74,0.99,-1.97,0.42,-0.8056906346290326,-1.1021039812641846,0.7641321052446793,0.7004755923795034,-0.7881648871542856,0.3239788921052549,-1.9387694286735342,-1.3504772217551009,0.7407761515902701,0.942276196546072,-1.8970472152564375,0.41137534959029237,0.21001785151737898,0.1662418264435332,0.03216261417728033,0.16483516483516483,0.06172839506172839,0.08982035928143713,0.301230571326466,0.049522778244899035,0.0007761515902701133,-0.047723803453928015,0.07295278474356248,-0.008624650409707613
201942,DeMar DeRozan,2026,SF,Low Activity,4206.0,2028.0,64.0,31099.0,15266.0,31097,30976,62073,0.946677,-0.96385,-0.95,0.963020724215045,-0.8870154420053558,0.07600528220968927,0.01634372421504504,0.07683455799464423,1.0260052822096892,-0.743323,1.51615,0.78,1.74,-0.83,-1.88,-0.43,-0.17,1.2171016479724321,1.4352262010189687,-0.3340930349250875,-0.3187371194802704,-0.1860095963918924,-0.13416218132076718,0.8064133696693013,1.7259753750814018,-0.826045020535658,-1.8078884616092006,-0.4261241834475774,-0.16915279694857768,0.06042843762274527,0.046016504586311624,0.007975244840016589,0.04618795418154945,0.015885118820688778,0.023639916787492908,0.0264133696693013,-0.014024624918598239,0.003954979464341979,0.07211153839079931,0.003875816552422584,0.0008472030514223294
1629731,Dean Wade,2026,PF,Helper,2254.0,1087.0,48.0,13200.0,6530.0,13476,13545,27021,-0.279695,0.965156,1.76,-0.2563304339673689,0.7951378510255105,0.5388074170581416,0.02336456603263115,-0.17001814897448952,-1.2211925829418584,-0.089695,-2.014844,-0.4,0.06,0.15,1.42,0.75,0.81,-0.25374997530544113,0.13506366009474993,-0.017680396791391606,0.3596261988289431,0.3129701875395597,-0.11897926189982277,-0.3810997641904163,0.06751839544218248,0.14694593478086493,1.3142797805412703,0.7344418009092046,0.7612602695750356,0.12923235978288963,0.10016025641025642,0.018213609208800816,0.09970089730807577,0.0355998576005696,0.05246589716684155,0.01890023580958372,0.007518395442182482,-0.003054065219135066,-0.10572021945872967,-0.015558199090795366,-0.04873973042496449
1629028,Deandre Ayton,2026,C,Anchor Big,3022.0,1474.0,54.0,20962.0,10328.0,23947,23915,47862,-0.440263,0.172008,-2.17,-0.3733193437123514,0.23496216498492517,-0.13835717872742626,0.06694365628764859,0.06295416498492518,2.0316428212725737,1.5897370000000002,1.452008,-0.67,-0.85,-0.51,-0.81,-0.46,-0.01,-0.24239534372980936,-0.42835705152153347,0.37363755704271107,0.18885436129523328,-0.7132156434443494,0.29213554565164435,-0.6370401467398783,-0.8251458159029472,-0.5008703810695261,-0.7510473522745288,-0.4651856572485019,-0.0008128254920440608,0.07708020195012912,0.058946044720399264,0.010331859321403479,0.05902026362384419,0.020479213598197828,0.030407459963511047,0.03295985326012174,0.024854184097052756,0.009129618930473926,0.05895264772547126,-0.005185657248501896,0.009187174507955939
1627749,Dejounte Murray,2026,PG,Point of Attack,279.0,130.0,5.0,23104.0,11123.0,23308,23276,46584,-1.10909,0.292739,0.02,-1.0787428333456086,0.38193442775547237,-0.6968084055901362,0.0303471666543913,0.08919542775547235,-0.7168084055901363,-1.2990899999999999,2.002739,-0.67,0.85,0.01,-1.94,0.5,-0.27,-0.09275265392337789,0.5886976266389329,0.059836704338756826,-0.5280247166707396,0.2904851205629097,-0.009975054242396076,-0.6243822233225366,0.8342005175732988,0.010528872403628882,-1.8545155422588842,0.49559398386109754,-0.2618830138467409,0.0790263948158685,0.06046436633344082,0.01061210629085661,0.06054246044559251,0.021029609690444144,0.031216182468991924,0.04561777667746347,-0.01579948242670115,0.0005288724036288817,0.0854844577411158,-0.004406016138902458,0.00811698615325912
1630166,Deni Avdija,2026,PF,Helper,3387.0,1608.0,48.0,23424.0,11287.0,23234,23340,46574,0.402639,-0.691048,1.98,0.2921881232548147,-0.6701010624329462,-0.3779129391781315,-0.11045087674518533,0.02094693756705379,-2.3579129391781315,-2.167361,0.028951999999999867,2.14,-0.03,0.46,-0.7,0.06,-0.08,1.0511135123441948,-0.3825132000114101,0.19984440757449456,-0.30751842235444393,-0.19391381568898056,0.0026040593992815927,2.0536968782075133,-0.051378256651456095,0.4572305016987576,-0.676299421639761,0.054674626348804926,-0.07742826714199,0.0792581437742728,0.06064526562626344,0.010645545903593937,0.06038647342995169,0.02097315436241611,0.031133250311332503,-0.08630312179248678,-0.021378256651456096,-0.0027694983012424013,0.023700578360238977,-0.005325373651195071,0.0025717328580100035
203471,Dennis Schröder,2026,PG,Wing Stopper,2748.0,1345.0,52.0,23821.0,11716.0,25159,25151,50310,-0.17655199999999996,-0.18078900000000003,-1.14,-0.16364862654819978,-0.22222192034069005,-0.38587054688888983,0.012903373451800176,-0.041432920340690016,0.75412945311111,0.5834480000000001,-0.600789,-0.22,0.2,-0.74,0.8,0.0,-0.38,-0.197049427251128,0.2867400695705752,-0.09636444720699176,-0.07958746191751698,0.10652554714009892,-0.17291222683231267,-0.21830991032446911,0.20488053206631393,-0.7336672482900447,0.7504941205629705,0.0020764404339031406,-0.3740034813375636,0.07364041385912588,0.05626617652575115,0.009839033413357472,0.056283066301452106,0.019492417449612102,0.028956410949384195,0.001690089675530887,0.0048805320663139196,0.006332751709955287,-0.049505879437029554,0.0020764404339031406,0.00599651866243639
1641726,Dereck Lively II,2026,C,Mobile Big,247.0,115.0,7.0,4601.0,2242.0,5471,5499,10970,1.08743,1.6489,4.23,0.8418868434048892,1.2818273397538944,2.123714183158784,-0.24554315659511072,-0.36707266024610563,-2.1062858168412166,-0.06257000000000001,-0.3611000000000002,0.69,-0.36,0.82,1.56,0.05,0.4,-0.12833636733439496,-0.4940866157294762,0.8744484335383974,0.4337829132368789,-0.41615570493691567,-0.3236605474537032,0.4709298976484018,-0.38885237750598395,0.8223793232624713,1.3186332861630687,0.011147215791222227,0.3131468377996035,0.26770178021683844,0.21517716253048344,0.04369865408145429,0.2143163309044149,0.08334722453742291,0.1200192030724916,-0.21907010235159813,-0.02885237750598396,0.0023793232624713667,-0.2413667138369313,-0.038852784208777774,-0.08685316220039652
1642852,Derik Queen,2026,PF,Unknown,3407.0,1625.0,64.0,3407.0,1625.0,3596,3615,7211,,,-3.44,,,,,,,,,0.69,-0.04,-0.34,-2.4,-0.83,-0.86,0.13103818834900816,-1.0283797185680195,0.3516555066883728,0.5850066894118834,0.24080317369279883,0.01364764824065652,0.4902280873298813,-0.3309280961248095,-0.2950405936890033,-1.5246314693806793,-0.6998902583605348,-0.7098887202335642,0.35739814152966404,0.2943485086342229,0.06500260010400416,0.2932551319648094,0.12150668286755771,0.1718213058419244,-0.19977191267011862,-0.2909280961248095,0.04495940631099671,0.8753685306193206,0.1301097416394652,0.1501112797664358
