player_id,player_name,off,def,net_rapm,oRIM_FREQ,dRIM_FREQ,oRIM_FG,dRIM_FG,oMID_FG,dMID_FG,oTHREE_FREQ,dTHREE_FREQ,oTHREE_FG,dTHREE_FG,oFT,dFT,oTOV_VALUE,dTOV_VALUE,oSC,dSC,vanilla_off,vanilla_def,vanilla_net,delta_net,possessions
1629636,Darius Garland,1.277,1.604,-0.327,0.106,-0.411,0.534,-0.819,0.252,0.195,0.06,0.173,1.067,-0.173,0.137,-0.411,0.203,0.298,-1.082,-0.456,1.478,0.691,0.787,-1.114,52133
1631165,Keon Ellis,-0.473,-0.118,-0.355,-0.307,-0.313,0.048,0.449,-0.189,-0.472,0.23,-0.093,-0.12,-0.072,-0.132,-0.132,0.004,1.355,-0.007,-0.604,-0.239,0.157,-0.396,0.041,18317
1641713,GG Jackson,0.89,1.249,-0.359,0.468,-0.068,0.924,-0.031,-0.314,-0.169,0.031,-0.068,-0.224,-0.162,0.012,0.348,-0.345,-0.226,0.338,-0.873,0.461,1.772,-1.311,0.952,11850
1628960,Grayson Allen,1.027,1.39,-0.363,-0.427,0.008,-0.307,-0.548,-0.059,-0.273,0.515,0.025,0.269,0.005,0.276,-0.076,0.82,-0.072,-0.06,-0.459,0.847,0.967,-0.12,-0.243,46267
1629023,P.J. Washington,-0.777,-0.404,-0.373,0.193,-0.237,0.192,0.709,-0.151,-0.255,-0.249,0.067,-0.856,0.043,0.121,0.004,-0.144,-0.202,0.117,0.275,-1.235,-0.431,-0.804,0.431,52481
1629067,Isaac Bonga,-0.693,-0.311,-0.382,-0.136,0.087,-0.027,0.211,-0.156,0.022,0.013,-0.012,-0.155,-0.024,-0.003,-0.03,-0.181,-0.001,-0.048,0.058,-0.921,0.053,-0.974,0.592,2189
1629013,Landry Shamet,-0.985,-0.597,-0.388,-0.166,0.47,0.184,-0.019,-0.813,0.285,0.217,0.049,-0.051,0.201,0.037,-0.449,0.387,0.209,-0.78,-0.149,-0.884,-1.37,0.486,-0.874,29667
1642377,Jaylen Wells,1.01,1.401,-0.391,-0.237,0.224,0.246,-1.337,0.696,-0.264,0.108,-0.125,0.236,-0.135,-0.16,0.34,-0.201,-0.062,0.322,-0.042,1.058,1.202,-0.144,-0.247,16366
202722,Davis Bertans,0.147,0.556,-0.409,-0.04,0.22,0.11,-0.39,0.001,-0.14,0.175,-0.04,-0.204,0.012,0.352,-0.427,0.342,0.169,-0.589,0.04,-0.207,0.347,-0.554,0.145,15372
1630200,Tre Jones,0.685,1.099,-0.414,0.869,-0.316,0.266,-0.941,0.362,-0.268,-0.176,0.23,-0.845,-0.063,0.165,0.186,1.1,0.334,-1.056,-0.261,0.099,0.718,-0.619,0.205,34357
1626195,Willy Hernangomez,0.148,0.563,-0.415,0.395,0.037,-0.469,-0.572,-0.315,-0.129,-0.085,-0.024,-0.17,-0.015,0.267,-0.045,-0.079,0.032,0.604,0.153,-0.304,0.487,-0.791,0.376,8962
1630530,Trey Murphy III,-0.425,-0.003,-0.422,0.002,-0.218,0.455,-0.475,-0.868,-0.028,0.159,-0.046,0.164,0.016,0.492,0.17,-0.443,0.272,-0.386,0.312,-0.698,0.088,-0.786,0.364,39146
1630564,RaiQuan Gray,-0.185,0.241,-0.426,0.037,0.043,-0.25,-0.051,0.031,-0.01,0.009,-0.007,0.004,-0.046,-0.018,-0.086,0.052,-0.09,-0.05,0.006,-0.137,0.429,-0.566,0.14,305
1627759,Jaylen Brown,0.505,0.938,-0.433,0.625,-0.038,0.09,0.72,0.416,-0.129,-0.318,-0.085,0.245,0.029,0.357,-0.107,-0.299,-0.743,-0.611,-0.585,0.342,0.957,-0.615,0.182,66939
1631220,Dereon Seabron,-0.291,0.147,-0.438,0.025,0.018,-0.156,-0.09,-0.174,-0.009,-0.009,-0.01,0.023,-0.002,0.053,-0.044,-0.065,-0.077,0.012,0.067,-0.266,0.135,-0.401,-0.037,284
1627761,DeAndre' Bembry,-0.523,-0.079,-0.444,0.217,0.065,-0.303,0.098,-0.144,0.07,-0.016,-0.057,-0.171,0.013,-0.04,0.004,-0.143,-0.085,0.077,-0.029,-0.808,-0.01,-0.798,0.354,8202
203516,James Ennis III,-0.453,-0.008,-0.445,-0.042,0.019,-0.503,-0.028,0.086,0.03,-0.006,-0.063,-0.027,-0.047,0.097,0.003,0.034,0.079,-0.092,0.015,-0.409,0.248,-0.657,0.212,4238
1631170,Jaime Jaquez Jr.,0.885,1.333,-0.448,0.278,0.111,0.049,0.15,0.809,-0.191,-0.124,-0.066,-0.797,-0.015,0.12,0.149,0.321,-0.955,0.229,-0.516,0.426,1.126,-0.7,0.252,23690
1631094,Paolo Banchero,0.644,1.094,-0.45,0.143,-0.063,-0.117,-0.152,0.021,-0.351,-0.204,0.025,0.043,0.169,0.728,-0.572,-0.025,-0.151,0.055,0.001,0.399,0.643,-0.244,-0.206,40867
1631132,Christian Koloko,-2.56,-2.101,-0.459,-0.3,0.125,-0.411,1.467,-0.914,-0.002,-0.292,0.053,-0.606,0.09,-0.745,-0.092,-0.437,0.243,1.145,0.217,-1.893,-1.113,-0.78,0.321,6179
1630608,Malcolm Cazalon,-0.22,0.242,-0.462,-0.015,-0.022,-0.093,-0.101,-0.004,-0.029,0.002,0.008,-0.049,-0.028,-0.03,-0.048,-0.009,-0.005,-0.022,-0.017,-0.323,0.327,-0.65,0.188,12
203957,Dante Exum,-0.679,-0.21,-0.469,0.255,-0.412,0.063,0.672,-0.738,-0.175,-0.006,0.045,0.234,-0.035,-0.359,0.468,0.45,-0.286,-0.578,-0.067,0.389,0.094,0.295,-0.764,7065
1630223,Jalen Harris,-0.279,0.19,-0.469,-0.008,0.005,-0.104,-0.158,-0.049,-0.002,0.011,-0.018,-0.057,-0.031,-0.03,-0.065,-0.021,0.034,-0.021,0.045,-0.379,0.26,-0.639,0.17,729
1626174,Christian Wood,-0.264,0.209,-0.473,0.242,0.058,0.757,0.295,0.162,0.072,0.132,-0.01,-0.08,-0.033,-0.091,0.015,-0.4,-0.425,-0.986,-0.181,-0.709,0.612,-1.321,0.848,24822
1630296,Braxton Key,-0.127,0.349,-0.476,0.245,-0.039,-0.233,-0.379,0.088,0.082,0.001,-0.007,-0.215,-0.024,-0.06,-0.273,-0.023,0.142,0.07,0.149,-0.562,0.041,-0.603,0.127,1293
1630215,Jared Butler,-0.454,0.028,-0.482,0.644,0.014,-0.334,0.687,0.171,0.149,-0.011,-0.121,-0.574,-0.079,-0.21,-0.428,0.036,0.315,-0.176,-0.565,-1.079,0.18,-1.259,0.777,8539
203109,Jae Crowder,-1.043,-0.555,-0.488,-0.307,-0.006,0.166,-0.131,-0.508,0.13,0.088,-0.009,0.116,-0.044,0.003,-0.03,0.325,0.131,-0.926,0.514,-0.665,-0.306,-0.359,-0.129,25891
201229,Anthony Tolliver,-0.323,0.17,-0.493,-0.012,0.026,-0.149,-0.153,-0.072,0.006,0.009,-0.002,-0.048,-0.029,0.006,-0.053,-0.047,0.012,-0.01,0.023,-0.397,0.251,-0.648,0.155,430
1630994,Gabriel Lundberg,-0.235,0.264,-0.499,-0.003,-0.022,-0.075,-0.116,-0.087,-0.016,0.013,0.008,-0.051,-0.03,-0.093,-0.108,-0.016,0.009,0.077,0.011,-0.307,0.307,-0.614,0.115,192
1629631,De'Andre Hunter,0.267,0.77,-0.503,-0.61,-0.282,0.2,-0.135,0.125,-0.025,0.121,-0.002,0.278,-0.286,0.92,-0.173,0.037,0.09,-0.804,0.043,0.462,0.794,-0.332,-0.171,40494
1642914,Javon Small,1.035,1.539,-0.504,0.24,-0.309,-0.802,-0.237,-0.065,-0.301,0.076,-0.019,0.156,-0.008,0.271,-0.499,0.323,0.734,0.836,-0.9,1.246,1.102,0.144,-0.648,3510
1641645,Xavier Cooks,-0.31,0.194,-0.504,-0.104,-0.08,-0.102,-0.003,-0.055,-0.042,0.012,0.007,-0.049,-0.027,-0.085,-0.051,-0.022,-0.013,0.095,0.015,-0.26,0.298,-0.558,0.054,566
1629743,Donta Hall,-0.438,0.068,-0.506,-0.046,0.01,-0.118,-0.02,-0.156,-0.032,-0.002,0.005,-0.064,-0.025,-0.061,-0.026,-0.003,-0.016,0.012,0.036,-0.486,0.251,-0.737,0.231,750
1630204,Ashton Hagans,-0.344,0.163,-0.507,0.135,-0.017,-0.239,0.153,-0.043,0.073,-0.015,0.027,-0.061,-0.031,-0.193,-0.435,-0.092,-0.017,0.164,0.084,-0.382,0.139,-0.521,0.014,1255
1630259,Jordan Ford,-0.292,0.216,-0.508,-0.059,0.003,-0.128,-0.138,-0.05,0.005,0.016,0.009,-0.037,-0.03,-0.071,-0.038,0.019,-0.02,0.018,-0.007,-0.281,0.293,-0.574,0.066,88
1628578,Amida Brimah,-0.308,0.201,-0.509,-0.003,-0.028,-0.122,-0.065,-0.037,-0.017,0.002,0.004,-0.033,-0.026,-0.054,-0.044,-0.042,-0.012,-0.019,-0.013,-0.346,0.294,-0.64,0.131,136
1629645,Kevin Porter Jr.,-1.06,-0.551,-0.509,0.204,0.441,0.53,0.232,-0.626,0.367,-0.233,-0.25,-0.372,-0.153,0.46,-0.338,-0.326,0.397,-0.697,-0.145,-1.494,0.134,-1.628,1.119,31553
1628414,Sindarius Thornwell,-0.462,0.048,-0.51,-0.037,0.017,-0.153,-0.066,-0.077,-0.007,0.002,-0.007,-0.074,-0.032,-0.113,0.02,0.005,0.001,-0.015,0.026,-0.49,0.255,-0.745,0.235,885
1630196,Filip Petrusev,-0.284,0.228,-0.512,-0.033,-0.039,-0.063,-0.125,0.004,-0.012,0.006,0.003,-0.051,-0.025,-0.067,-0.013,-0.028,-0.027,-0.052,0.01,-0.368,0.285,-0.653,0.141,40
1630637,Carlik Jones,-0.295,0.219,-0.514,-0.018,0.048,-0.115,-0.266,-0.092,-0.008,0.0,0.001,-0.078,-0.027,-0.093,-0.055,0.039,0.036,0.062,0.052,-0.364,0.239,-0.603,0.089,316
1630562,Matt Hurt,-0.432,0.086,-0.518,-0.137,-0.091,-0.181,-0.06,-0.146,0.018,0.028,-0.01,-0.107,-0.016,0.222,0.1,-0.131,0.096,0.02,-0.123,-0.646,0.175,-0.821,0.303,450
1629232,Kaiser Gates,-0.367,0.154,-0.521,-0.018,-0.037,-0.205,-0.014,-0.036,-0.02,0.006,0.006,-0.06,-0.029,-0.034,-0.034,-0.021,-0.009,0.001,-0.017,-0.424,0.301,-0.725,0.204,33
1641806,Markquis Nowell,-0.301,0.225,-0.526,-0.03,-0.003,-0.111,-0.129,-0.059,-0.019,0.006,0.004,-0.045,-0.028,-0.041,-0.046,-0.023,-0.008,0.002,0.004,-0.355,0.304,-0.659,0.133,15
1628961,Kostas Antetokounmpo,-0.416,0.115,-0.531,0.005,-0.012,-0.19,-0.017,-0.056,-0.013,0.005,0.001,-0.042,-0.024,-0.085,-0.032,-0.05,0.009,-0.003,-0.027,-0.421,0.251,-0.672,0.141,262
1642863,Khaman Maluach,-2.666,-2.135,-0.531,-0.093,0.176,0.017,1.304,-0.757,0.139,-0.284,-0.05,-0.342,-0.055,-0.46,0.499,-1.488,-0.504,0.741,0.626,-2.006,-0.761,-1.245,0.714,1825
1630929,Henri Drell,-0.165,0.366,-0.531,-0.036,-0.072,0.035,-0.123,-0.056,-0.03,0.011,-0.001,-0.015,-0.029,-0.07,-0.088,-0.016,-0.007,-0.018,-0.016,-0.21,0.363,-0.573,0.042,131
1631257,Jermaine Samuels Jr.,-0.096,0.435,-0.531,0.12,-0.018,0.165,-0.165,-0.111,-0.053,-0.011,-0.013,-0.149,-0.022,-0.144,-0.132,0.009,-0.084,0.025,0.052,-0.488,0.396,-0.884,0.353,273
1629098,Jack McVeigh,-0.816,-0.284,-0.532,-0.137,0.072,-0.064,0.125,-0.082,-0.028,0.024,-0.003,-0.124,-0.025,-0.112,0.055,-0.174,-0.009,-0.147,0.097,-0.917,0.141,-1.058,0.526,195
1629719,Devontae Cacok,-0.307,0.226,-0.533,0.02,-0.059,-0.112,-0.031,-0.094,-0.017,-0.001,-0.003,-0.072,-0.016,-0.084,-0.159,0.004,0.012,0.032,0.047,-0.404,0.193,-0.597,0.064,940
1629682,Tremont Waters,-0.402,0.133,-0.535,-0.022,0.023,0.059,-0.01,-0.117,0.004,0.009,-0.013,-0.075,-0.034,-0.056,-0.081,-0.111,0.005,-0.089,-0.027,-0.569,0.294,-0.863,0.328,1248
201586,Serge Ibaka,-1.463,-0.926,-0.537,-0.635,0.433,0.117,-0.08,-0.166,0.002,0.044,0.007,0.028,-0.021,-0.391,0.627,-0.285,-0.248,-0.175,0.206,-0.998,0.017,-1.015,0.478,8321
1631495,Donovan Williams,-0.26,0.279,-0.539,-0.005,-0.012,-0.108,-0.142,-0.04,-0.017,0.005,0.006,-0.06,-0.025,-0.071,-0.074,-0.022,-0.02,0.041,0.005,-0.347,0.303,-0.65,0.111,19
1630222,Mason Jones,-0.675,-0.13,-0.545,0.11,-0.005,-0.424,0.091,-0.063,-0.03,0.038,-0.02,-0.22,-0.04,-0.115,-0.098,-0.151,0.128,0.15,0.104,-0.962,0.166,-1.128,0.583,1971
203915,Spencer Dinwiddie,-0.166,0.38,-0.546,-0.365,0.033,-0.245,0.27,-0.187,-0.052,0.17,0.198,0.023,-0.067,0.401,0.121,0.595,-0.645,-0.558,-0.238,-0.076,0.603,-0.679,0.133,39347
1631169,Josh Minott,-0.898,-0.351,-0.547,-0.424,0.024,0.454,-0.201,-0.235,0.236,0.214,-0.061,-0.282,-0.085,-0.307,-0.553,-0.224,0.832,-0.094,0.159,-1.074,0.092,-1.166,0.619,5581
1630207,Nate Hinton,-0.219,0.33,-0.549,-0.009,-0.018,0.19,-0.065,-0.187,-0.034,-0.006,-0.021,-0.166,-0.014,-0.141,-0.187,0.014,-0.101,0.086,0.11,-0.556,0.279,-0.835,0.286,752
1641854,Craig Porter Jr.,-0.358,0.193,-0.551,0.043,0.141,-0.224,0.034,0.314,-0.254,-0.082,-0.126,-0.676,-0.147,-0.71,0.007,-0.272,0.153,1.249,-0.001,-0.361,0.632,-0.993,0.442,9709
1630648,Jordan Schakel,-0.353,0.201,-0.554,-0.027,0.016,-0.222,-0.188,0.055,-0.002,0.007,0.004,-0.054,-0.028,-0.042,-0.028,-0.018,0.002,-0.052,0.023,-0.397,0.265,-0.662,0.108,150
1629605,Tacko Fall,-0.43,0.128,-0.558,-0.048,0.07,-0.037,-0.105,-0.065,0.017,0.011,-0.007,-0.022,-0.031,-0.176,-0.04,-0.041,-0.021,-0.052,-0.011,-0.392,0.277,-0.669,0.111,797
1629653,Devon Dotson,-0.445,0.118,-0.563,-0.023,0.005,-0.008,-0.037,-0.267,-0.035,0.004,0.012,-0.037,-0.028,-0.024,-0.166,0.001,0.059,-0.091,0.072,-0.487,0.201,-0.688,0.125,773
1629600,Jarron Cumberland,-0.295,0.268,-0.563,-0.033,-0.001,-0.14,-0.137,-0.055,-0.023,0.005,0.001,-0.043,-0.029,-0.045,-0.075,-0.008,-0.005,0.024,0.001,-0.33,0.33,-0.66,0.097,51
203917,Nik Stauskas,-0.356,0.212,-0.568,-0.043,0.014,-0.092,-0.236,-0.15,-0.009,0.006,-0.003,-0.078,-0.016,-0.059,0.019,0.025,-0.005,0.035,0.024,-0.444,0.214,-0.658,0.09,266
203084,Harrison Barnes,1.013,1.581,-0.568,-0.012,-0.3,-0.378,-0.797,0.396,-0.631,0.109,0.021,-0.138,-0.222,0.54,0.804,0.535,-0.525,-0.039,0.069,0.784,1.577,-0.793,0.225,59279
203121,Darius Miller,-0.399,0.169,-0.568,-0.114,-0.01,-0.111,-0.058,0.016,-0.032,0.02,0.002,-0.052,-0.018,-0.025,-0.049,-0.061,-0.01,-0.072,0.006,-0.432,0.241,-0.673,0.105,831
1628993,Alize Johnson,-0.295,0.276,-0.571,-0.037,-0.045,-0.046,-0.219,-0.183,0.037,0.009,-0.007,-0.135,-0.028,-0.13,-0.002,-0.005,-0.06,0.232,0.048,-0.459,0.248,-0.707,0.136,1670
1630787,Cameron McGriff,-0.262,0.311,-0.573,-0.059,0.003,-0.114,-0.117,-0.042,-0.031,0.005,0.001,-0.057,-0.026,-0.062,-0.119,0.028,-0.001,0.039,-0.021,-0.304,0.34,-0.644,0.071,179
1631199,Ron Harper Jr.,-0.447,0.127,-0.574,-0.204,-0.105,-0.714,0.69,-0.223,-0.156,0.338,-0.002,-0.179,-0.001,-0.688,-0.227,0.291,-0.172,0.932,-0.154,-1.041,0.095,-1.136,0.562,1611
1631218,Trayce Jackson-Davis,-2.266,-1.691,-0.575,0.358,-0.127,-0.709,1.266,-1.017,0.314,-0.353,-0.076,-0.587,-0.241,-1.012,0.729,-0.637,-0.307,1.691,0.133,-2.102,0.245,-2.347,1.772,11036
1641824,Matas Buzelis,-0.745,-0.17,-0.575,0.71,-0.038,-0.15,1.546,0.493,-0.44,0.172,0.098,-0.333,-0.095,-0.026,0.339,-0.868,-1.021,-0.743,-0.219,-1.303,0.825,-2.128,1.553,15906
203998,Bruno Caboclo,-0.299,0.276,-0.575,-0.009,-0.031,-0.119,-0.109,-0.033,-0.018,0.011,0.007,-0.063,-0.027,-0.062,-0.092,-0.023,-0.008,-0.001,0.002,-0.389,0.308,-0.697,0.122,161
1629958,Ahmad Caver,-0.304,0.271,-0.575,-0.02,-0.021,-0.124,-0.13,-0.03,-0.022,0.006,0.006,-0.049,-0.028,-0.056,-0.055,-0.021,-0.015,-0.01,-0.006,-0.364,0.327,-0.691,0.116,5
1628539,Mychal Mulder,-0.682,-0.106,-0.576,-0.274,0.059,-0.124,0.166,-0.075,0.004,0.134,-0.035,-0.074,-0.024,-0.077,0.078,0.16,-0.006,-0.352,-0.136,-0.548,0.239,-0.787,0.211,4270
1627760,Cat Barber,-0.287,0.29,-0.577,-0.018,-0.033,-0.135,-0.162,-0.037,-0.021,0.002,0.007,-0.042,-0.027,-0.046,-0.06,-0.019,-0.001,0.008,0.007,-0.352,0.311,-0.663,0.086,58
1630250,Marko Simonovic,-0.43,0.15,-0.58,-0.047,-0.016,-0.096,-0.12,-0.157,-0.002,0.003,0.005,-0.048,-0.023,-0.093,-0.021,0.034,0.051,-0.026,-0.024,-0.435,0.223,-0.658,0.078,243
1631167,Izaiah Brockington,-0.232,0.349,-0.581,-0.001,-0.032,-0.1,-0.197,-0.064,-0.008,0.003,0.007,-0.061,-0.025,-0.056,-0.039,-0.004,-0.031,0.051,-0.024,-0.329,0.331,-0.66,0.079,16
1630580,Joe Wieskamp,-0.578,0.004,-0.582,-0.092,0.076,-0.311,0.034,-0.158,0.042,0.009,-0.0,-0.142,-0.025,-0.045,-0.127,0.105,-0.026,0.056,0.022,-0.633,0.135,-0.768,0.186,1057
1627740,Henry Ellenson,-0.305,0.278,-0.583,-0.004,0.0,-0.159,-0.163,-0.018,-0.015,0.01,-0.004,-0.074,-0.023,-0.049,-0.065,0.004,-0.004,-0.015,-0.004,-0.408,0.29,-0.698,0.115,167
1626245,Cristiano Felicio,-0.426,0.159,-0.585,-0.035,0.004,-0.142,-0.132,-0.087,-0.024,0.008,0.006,-0.062,-0.026,-0.087,-0.033,-0.037,0.006,0.016,0.04,-0.468,0.254,-0.722,0.137,351
1631173,Terquavion Smith,-0.309,0.278,-0.587,-0.024,-0.045,0.216,-0.24,-0.287,-0.041,0.032,-0.014,-0.059,-0.036,-0.108,0.056,-0.104,0.06,0.025,-0.018,-0.38,0.386,-0.766,0.179,391
1630620,Darius Days,-0.285,0.304,-0.589,-0.056,-0.006,-0.104,-0.147,-0.04,-0.029,0.011,0.004,-0.092,-0.024,-0.108,-0.112,0.003,-0.006,0.101,0.016,-0.366,0.306,-0.672,0.083,104
1630575,Scottie Lewis,-0.287,0.302,-0.589,-0.017,-0.021,-0.121,-0.15,-0.021,-0.019,0.007,0.006,-0.053,-0.028,-0.031,-0.073,-0.03,0.0,-0.021,-0.017,-0.378,0.328,-0.706,0.117,32
1629783,Shaq Buchanan,-0.299,0.294,-0.593,-0.019,-0.031,-0.135,-0.142,-0.012,-0.019,0.006,0.004,-0.062,-0.03,-0.051,-0.057,-0.031,-0.008,0.005,-0.011,-0.384,0.34,-0.724,0.131,45
202697,Iman Shumpert,-0.341,0.254,-0.595,-0.029,-0.035,-0.125,-0.117,-0.045,-0.018,0.009,0.006,-0.053,-0.03,-0.068,-0.047,-0.028,-0.01,-0.002,-0.003,-0.393,0.322,-0.715,0.12,46
1629716,Marques Bolden,-0.571,0.025,-0.596,-0.152,-0.074,-0.074,-0.009,-0.325,-0.012,0.005,0.016,-0.008,-0.046,-0.006,0.028,-0.13,0.022,0.119,0.05,-0.461,0.303,-0.764,0.168,609
1630218,Robert Woodard II,-0.396,0.201,-0.597,-0.04,-0.049,-0.165,-0.068,-0.126,-0.006,-0.002,0.003,-0.041,-0.026,-0.064,-0.036,-0.002,-0.007,0.044,-0.012,-0.385,0.264,-0.649,0.052,373
1641847,Andrew Funk,-0.361,0.236,-0.597,-0.036,-0.027,-0.113,0.002,-0.114,-0.012,0.007,0.003,-0.036,-0.027,-0.085,-0.1,-0.039,-0.017,0.055,-0.058,-0.351,0.322,-0.673,0.076,56
1628412,Frank Mason,-0.371,0.227,-0.598,0.012,-0.011,-0.168,-0.056,-0.04,-0.025,0.001,-0.001,-0.063,-0.027,-0.067,-0.071,-0.046,-0.037,-0.0,0.001,-0.441,0.317,-0.758,0.16,319
1631260,A.J. Green,-0.831,-0.233,-0.598,-0.553,0.258,-1.473,0.15,0.047,0.282,0.479,-0.081,1.366,-0.202,-0.545,-0.421,0.236,-0.146,-0.388,0.393,0.154,-0.387,0.541,-1.139,20755
1641842,Ronald Holland II,-1.531,-0.933,-0.598,0.638,-0.102,0.136,-0.131,-0.622,0.252,-0.161,-0.034,-0.998,0.195,0.209,-0.633,-0.752,1.502,0.019,-0.116,-2.141,-1.398,-0.743,0.145,11845
1631309,Trevor Hudgins,-0.31,0.289,-0.599,-0.058,0.007,-0.107,-0.18,-0.035,-0.021,0.01,0.005,-0.068,-0.023,-0.039,-0.102,-0.004,0.008,-0.009,0.017,-0.381,0.28,-0.661,0.062,114
1630555,Joel Ayayi,-0.386,0.215,-0.601,-0.017,-0.003,-0.192,-0.113,-0.044,-0.006,0.009,0.006,-0.055,-0.028,-0.059,-0.05,-0.008,-0.017,-0.02,-0.004,-0.419,0.295,-0.714,0.113,78
1641970,Maozinha Pereira,-0.794,-0.192,-0.602,-0.017,0.09,-0.24,-0.124,-0.227,-0.016,0.012,-0.023,-0.075,-0.025,-0.175,-0.026,-0.066,0.054,-0.006,0.262,-0.717,0.024,-0.741,0.139,498
1630179,Tyrell Terry,-0.331,0.273,-0.604,0.002,-0.014,-0.084,-0.175,-0.06,-0.011,0.0,0.008,-0.073,-0.026,-0.067,-0.053,-0.028,0.011,-0.021,-0.013,-0.458,0.292,-0.75,0.146,256
1630203,Grant Riller,-0.343,0.261,-0.604,-0.037,-0.011,-0.114,-0.133,-0.021,-0.022,0.011,0.003,-0.056,-0.027,-0.059,-0.057,-0.024,-0.009,-0.043,-0.005,-0.409,0.317,-0.726,0.122,111
1629005,Malik Newman,-0.336,0.269,-0.605,-0.029,-0.024,-0.137,-0.113,-0.027,-0.019,0.006,0.006,-0.052,-0.026,-0.064,-0.054,-0.019,-0.021,-0.014,-0.018,-0.382,0.32,-0.702,0.097,24
1630466,Gabriel Deck,-0.429,0.177,-0.606,0.02,-0.063,-0.207,-0.044,0.026,-0.008,0.003,-0.015,-0.073,-0.044,-0.095,0.037,-0.015,-0.022,-0.088,-0.018,-0.51,0.4,-0.91,0.304,1117
201162,Jared Dudley,-0.461,0.145,-0.606,-0.028,-0.019,-0.166,-0.089,-0.088,-0.01,0.004,-0.001,-0.067,-0.033,-0.102,-0.016,-0.039,-0.002,0.025,0.025,-0.488,0.287,-0.775,0.169,351
1629680,Matisse Thybulle,-2.827,-2.22,-0.607,-0.089,-0.453,-0.448,-0.284,-1.118,0.434,0.115,0.209,-0.264,0.055,-0.448,-0.103,-0.104,2.661,-0.471,-0.299,-2.202,-1.579,-0.623,0.016,27828
1628968,Brian Bowen II,-0.327,0.28,-0.607,-0.035,-0.015,-0.117,-0.153,-0.055,-0.018,0.007,0.007,-0.054,-0.026,-0.042,-0.052,-0.018,-0.018,-0.013,-0.005,-0.388,0.314,-0.702,0.095,63
1630693,Jaime Echenique,-0.337,0.27,-0.607,-0.03,-0.026,-0.132,-0.117,-0.037,-0.022,0.007,0.005,-0.055,-0.027,-0.058,-0.062,-0.019,-0.016,-0.013,-0.005,-0.399,0.324,-0.723,0.116,9
203263,James Nunnally,-0.388,0.219,-0.607,-0.019,0.001,-0.23,-0.11,-0.013,-0.031,0.008,0.002,-0.068,-0.026,-0.079,-0.031,-0.005,-0.025,0.018,0.001,-0.422,0.319,-0.741,0.134,198
1630234,Ty-Shon Alexander,-0.362,0.246,-0.608,-0.045,-0.016,-0.106,-0.089,-0.076,-0.014,0.01,0.003,-0.055,-0.029,-0.039,-0.062,-0.019,-0.035,-0.032,-0.004,-0.427,0.328,-0.755,0.147,200
1629602,Javin DeLaurier,-0.315,0.294,-0.609,-0.024,-0.016,-0.139,-0.13,-0.019,-0.02,0.005,0.004,-0.041,-0.026,-0.066,-0.069,-0.016,-0.018,-0.015,-0.019,-0.346,0.33,-0.676,0.067,14
1626155,Sam Dekker,-0.331,0.279,-0.61,-0.027,-0.026,-0.133,-0.118,-0.043,-0.022,0.005,0.005,-0.049,-0.029,-0.053,-0.057,-0.02,-0.019,-0.011,-0.013,-0.38,0.34,-0.72,0.11,5
1628537,Jaylen Morris,-0.329,0.281,-0.61,-0.034,-0.034,-0.149,-0.146,-0.019,-0.016,0.005,0.006,-0.05,-0.028,-0.059,-0.059,-0.011,-0.014,-0.012,0.01,-0.377,0.312,-0.689,0.079,70
1629126,Deonte Burton,-0.295,0.317,-0.612,-0.031,-0.012,-0.143,-0.165,-0.024,-0.015,0.008,0.007,-0.024,-0.028,-0.047,-0.06,-0.025,-0.018,-0.009,-0.026,-0.296,0.341,-0.637,0.025,28
1631230,Dominick Barlow,-0.857,-0.245,-0.612,0.12,-0.143,0.59,0.538,-0.101,-0.054,-0.356,0.061,-0.824,0.135,-0.209,-0.066,-0.383,0.335,0.306,-0.561,-1.359,-0.334,-1.025,0.413,12324
1642400,Tristan Enaruna,-0.264,0.355,-0.619,0.168,0.172,-0.022,-0.469,-0.308,-0.055,-0.104,-0.062,-0.179,-0.015,-0.478,-0.008,-0.518,-0.03,1.177,0.112,0.074,0.069,0.005,-0.624,350
1626143,Jahlil Okafor,-0.472,0.147,-0.619,0.068,-0.049,0.015,-0.008,-0.054,-0.025,0.004,-0.006,-0.078,-0.012,-0.063,-0.032,-0.19,-0.021,-0.174,0.006,-0.68,0.221,-0.901,0.282,1424
204222,Greg Whittington,-0.356,0.263,-0.619,-0.03,-0.015,-0.163,-0.126,-0.028,-0.02,0.006,0.002,-0.046,-0.025,-0.068,-0.06,-0.015,-0.022,-0.012,0.003,-0.378,0.309,-0.687,0.068,53
203960,JaKarr Sampson,-0.418,0.202,-0.62,0.081,-0.034,-0.41,0.014,-0.055,0.003,-0.01,-0.002,-0.035,-0.027,-0.079,-0.113,-0.01,-0.021,0.1,-0.022,-0.373,0.288,-0.661,0.041,1338
1642955,Kadary Richmond,-0.809,-0.187,-0.622,0.082,0.174,0.084,-0.014,-0.146,-0.048,-0.145,-0.048,-0.364,-0.051,-0.056,0.006,-0.174,0.183,-0.09,-0.015,-0.437,0.184,-0.621,-0.001,297
1630278,Ade Murkey,-0.343,0.279,-0.622,-0.028,-0.032,-0.133,-0.126,-0.044,-0.022,0.005,0.006,-0.049,-0.028,-0.063,-0.057,-0.02,-0.015,-0.011,-0.005,-0.385,0.328,-0.713,0.091,6
