nba_id,player_name,Latest_Year,box_prior_source,Pos2,Defensive_Role,current_OffPoss,current_Minutes,current_GamesPlayed,window_OffPoss,window_Minutes,factor_off_poss,factor_def_poss,factor_possessions,box_off,box_def,box_net,pure_off,pure_def,pure_net,prior_off,prior_def,prior_net,pure_RESID,prior_RESID,shift_off,shift_def,shift_net,box_oTS,pure_oTS,prior_oTS,shift_oTS,box_oTOV,pure_oTOV,prior_oTOV,shift_oTOV,box_oREB,pure_oREB,prior_oREB,shift_oREB,box_dTS,pure_dTS,prior_dTS,shift_dTS,box_dTOV,pure_dTOV,prior_dTOV,shift_dTOV,box_dREB,pure_dREB,prior_dREB,shift_dREB
1628983,Shai Gilgeous-Alexander,2026,current_single_season,PG,Helper,3891.0,1848.0,55.0,3891.0,1848.0,3906,3924,7830,6.5120737630702115,1.6072650341580144,8.119338797228226,4.09,1.6,5.69,8.08,1.92,10.0,-0.19,-0.26,3.99,0.31999999999999984,4.31,4.842993031659617,3.34,6.5,3.16,1.9665156248448794,2.01,3.23,1.2200000000000002,-0.29743489343428514,-1.39,-1.69,-0.30000000000000004,1.691521175344643,1.64,2.13,0.49,0.17640762235552895,0.6,0.39,-0.20999999999999996,-0.2606637635421576,-0.32,-0.3,0.020000000000000018
203999,Nikola Jokić,2026,current_single_season,C,Mobile Big,3823.0,1811.0,52.0,3823.0,1811.0,3887,3861,7748,6.7629770507925,0.046067774563573693,6.809044825356074,4.11,0.86,4.97,8.2,1.18,9.38,0.49,0.45,4.089999999999999,0.31999999999999995,4.410000000000001,5.920175401699662,3.69,7.63,3.94,0.2347931013586674,0.09,-0.01,-0.09999999999999999,0.6080085477341706,-0.02,0.22,0.24,-0.6432438643651216,-0.39,-0.44,-0.04999999999999999,0.16174248037558184,-0.09,0.07,0.16,0.5275691585531135,1.2,1.46,0.26
1641705,Victor Wembanyama,2026,current_single_season,C,Mobile Big,3175.0,1524.0,52.0,3175.0,1524.0,3190,3151,6341,2.1962401779096883,2.8184575709987283,5.014697748908416,2.2,3.91,6.11,3.37,5.06,8.42,-0.13,-0.08,1.17,1.1499999999999995,2.3099999999999996,2.0063997581339805,2.24,3.34,1.0999999999999996,-0.05609313399762949,0.04,0.04,0.0,0.24593355377333725,-0.07,-0.07,0.0,2.8448398518747124,3.19,4.53,1.3400000000000003,0.0888743467294686,0.09,0.12,0.03,-0.11525662760545308,0.75,0.54,-0.20999999999999996
202695,Kawhi Leonard,2026,current_single_season,SF,Wing Stopper,3420.0,1713.0,53.0,3420.0,1713.0,3430,3428,6858,4.243543939653496,-0.7706672703543026,3.4728766692991937,3.47,1.72,5.18,6.16,0.51,6.67,0.27,0.26,2.69,-1.21,1.4900000000000002,2.9868008206926397,2.33,4.03,1.7000000000000002,1.0676414670806715,1.0,1.93,0.9299999999999999,0.18910165188018574,-0.05,0.01,0.060000000000000005,-1.509982373345469,1.08,-0.56,-1.6400000000000001,0.8808335781035446,0.27,0.82,0.5499999999999999,-0.14151847511237825,0.28,0.18,-0.10000000000000003
1630595,Cade Cunningham,2026,current_single_season,PG,Helper,4246.0,2053.0,59.0,4246.0,2053.0,4197,4171,8368,3.894331030919043,1.581815717124226,5.476146748043269,2.62,1.85,4.47,4.44,2.11,6.55,-0.46,-0.52,1.8200000000000003,0.2599999999999998,2.08,2.7679268143188858,1.56,3.34,1.7799999999999998,0.3801380080174924,0.42,0.8,0.38000000000000006,0.7462662085826649,1.02,0.73,-0.29000000000000004,1.450986414049476,0.73,1.29,0.56,0.08686212506678727,0.33,0.2,-0.13,0.043967178007962696,0.87,0.71,-0.16000000000000003
1628378,Donovan Mitchell,2026,current_single_season,PG,Chaser,4127.0,1970.0,59.0,4127.0,1970.0,4108,4084,8192,4.224405158757566,0.068355041155027,4.2927601999125935,3.32,0.84,4.16,5.6,0.54,6.13,0.18,0.22,2.28,-0.29999999999999993,1.9699999999999998,2.967283370048123,2.47,4.37,1.9,0.6281101206739488,0.78,1.16,0.3799999999999999,0.6290116680354944,-0.24,-0.18,0.06,-0.011763785508596747,0.09,-0.22,-0.31,0.2810950967472941,0.28,0.36,0.07999999999999996,-0.20097627008367036,0.6,0.42,-0.18
1642349,Ajay Mitchell,2026,current_single_season,PG,Point of Attack,2498.0,1188.0,45.0,2498.0,1188.0,2525,2504,5029,1.257171024165021,2.522902628885098,3.7800736530501187,1.69,2.76,4.44,2.11,3.56,5.67,0.19,0.23,0.41999999999999993,0.8000000000000003,1.2299999999999995,0.713571217094543,1.53,1.75,0.21999999999999997,0.5116236235424352,0.82,1.08,0.2600000000000001,0.03197618352804266,-1.0,-1.04,-0.040000000000000036,1.8514911554482798,1.18,2.03,0.8499999999999999,0.868289298487919,1.11,1.31,0.19999999999999996,-0.19687782505110085,0.61,0.31,-0.3
1628401,Derrick White,2026,current_single_season,SG,Chaser,4336.0,2199.0,64.0,4336.0,2199.0,4284,4293,8577,1.1536775313531407,1.8415707197957774,2.995248251148918,1.33,3.71,5.03,1.58,4.0,5.58,0.21,0.16,0.25,0.29000000000000004,0.5499999999999998,-0.1454722245457467,0.1,0.22,0.12,0.8167247788622917,0.7,1.26,0.56,0.48242497703659565,0.29,-0.09,-0.38,1.9446525842663678,2.84,3.38,0.54,0.2690598382049102,0.39,0.45,0.06,-0.3721417026755008,0.5,0.2,-0.3
1642357,David Jones Garcia,2026,current_single_season,SG,Unknown,150.0,68.0,11.0,150.0,68.0,149,144,293,4.218051284216976,0.9953333776256048,5.213384661842581,0.51,0.06,0.57,4.53,1.02,5.55,0.08,0.18,4.0200000000000005,0.96,4.9799999999999995,2.442538743695557,0.49,3.01,2.5199999999999996,-0.6243517773137133,-0.14,-0.72,-0.58,2.3998643178351324,0.11,2.09,1.9799999999999998,-0.6300706196220133,-0.46,-0.85,-0.38999999999999996,1.9572762509181107,0.45,2.16,1.7100000000000002,-0.3318722536704926,0.04,-0.32,-0.36
202710,Jimmy Butler III,2026,current_single_season,SF,Wing Stopper,2439.0,1182.0,38.0,2439.0,1182.0,2494,2493,4987,3.4534902995498786,-0.6445710691373465,2.808919230412532,2.93,1.13,4.06,4.98,0.36,5.34,0.07,0.14,2.0500000000000003,-0.7699999999999999,1.2800000000000002,1.1159195141191776,1.86,2.5,0.6399999999999999,1.029015963893932,0.63,1.39,0.7599999999999999,1.3085548215367693,-0.04,0.68,0.7200000000000001,-0.9450302728434357,1.09,0.09,-1.0,0.3260273732943895,0.01,0.21,0.19999999999999998,-0.025568169588300382,0.44,0.33,-0.10999999999999999
1629029,Luka Dončić,2026,current_single_season,SF,Helper,4068.0,1961.0,55.0,4068.0,1961.0,4213,4245,8458,5.125619141665884,0.4482946049766804,5.573913746642564,1.33,0.07,1.41,4.43,0.62,5.05,0.16,0.07,3.0999999999999996,0.55,3.6399999999999997,4.672383341606816,1.63,4.48,2.8500000000000005,0.43543704784926096,0.47,0.85,0.38,0.01779875220980766,-0.77,-0.87,-0.09999999999999998,-0.15300935963490572,0.01,-0.0,-0.01,0.43850201909390857,-0.99,-0.37,0.62,0.1628019455176776,0.9,0.89,-0.010000000000000009
203507,Giannis Antetokounmpo,2026,current_single_season,PF,Helper,2076.0,1016.0,35.0,2076.0,1016.0,2131,2136,4267,2.6237943180978456,0.7775817511500441,3.4013760692478896,2.64,-0.16,2.48,4.46,0.57,5.03,0.77,0.69,1.8199999999999998,0.73,2.5500000000000003,1.9280989757231048,2.16,3.49,1.33,0.028910171462281267,-0.14,-0.08,0.06000000000000001,0.6667851709124595,0.03,0.47,0.43999999999999995,0.759699937201709,0.34,0.85,0.51,-0.09756283338125832,-0.64,-0.55,0.08999999999999997,0.1154446473295935,-0.04,0.16,0.2
1629660,Ty Jerome,2026,current_single_season,PG,Chaser,534.0,265.0,12.0,534.0,265.0,535,538,1073,5.1468716538729495,-0.20840030259381762,4.938471351279132,1.62,-1.75,-0.13,6.11,-1.23,4.88,0.16,0.06,4.49,0.52,5.01,3.8647447088135713,1.57,5.09,3.5199999999999996,0.7665888295680812,0.01,0.83,0.82,0.515538115491297,-0.03,0.18,0.21,-0.6904521693682983,-1.05,-1.17,-0.11999999999999988,0.731861765528202,-0.11,0.55,0.66,-0.2498098987537213,-0.68,-0.66,0.020000000000000018
1630182,Josh Green,2026,current_single_season,SG,Point of Attack,1448.0,732.0,44.0,1448.0,732.0,1423,1408,2831,0.7332071375842772,1.3286283252094808,2.0618354627937583,1.83,1.54,3.37,2.45,2.26,4.71,-0.1,-0.19,0.6200000000000001,0.7199999999999998,1.3399999999999999,-0.17871150952576176,1.14,1.36,0.2200000000000002,-0.46941980454607035,-0.31,-0.47,-0.15999999999999998,1.3813384516561094,1.17,1.78,0.6100000000000001,0.9130149137680599,1.04,1.65,0.6099999999999999,0.5236345748218778,0.36,0.63,0.27,-0.10802116338045693,0.07,-0.05,-0.12000000000000001
1627936,Alex Caruso,2026,current_single_season,SG,Helper,1711.0,816.0,44.0,1711.0,816.0,1721,1736,3457,-0.36719842684563586,2.3267037866128297,1.9595053597671939,1.67,2.63,4.31,1.0,3.44,4.45,0.15,0.27,-0.6699999999999999,0.81,0.14000000000000057,-0.7268159873490992,1.17,0.39,-0.7799999999999999,-0.14534838186902632,0.65,0.51,-0.14,0.5049659423724897,-0.6,-0.33,0.26999999999999996,0.31025856595721096,0.81,0.65,-0.16000000000000003,2.1986261659347717,1.51,2.67,1.16,-0.18218094527915282,0.62,0.29,-0.33
1630194,Paul Reed,2026,current_single_season,PF,Mobile Big,1310.0,634.0,49.0,1310.0,634.0,1335,1328,2663,1.4236958966767506,2.8526824374820956,4.276378334158846,0.14,1.23,1.37,1.31,3.07,4.38,0.03,0.05,1.17,1.8399999999999999,3.01,-0.3897750897621196,-0.19,-0.21,-0.01999999999999999,-0.9033575764116827,-0.61,-1.25,-0.64,2.716828562850553,0.89,2.73,1.8399999999999999,1.546803046990328,0.34,1.55,1.21,1.4806568637354653,0.91,1.63,0.7199999999999999,-0.17477747324369797,0.0,-0.12,-0.12
1626164,Devin Booker,2026,current_single_season,SG,Helper,3537.0,1703.0,51.0,3537.0,1703.0,3532,3521,7053,1.7716216438653052,0.712336915992281,2.4839585598575864,1.61,1.47,3.08,2.75,1.6,4.35,0.17,0.18,1.14,0.13000000000000012,1.2699999999999996,1.2667425175302092,1.64,2.76,1.1199999999999999,0.36260494462065385,-0.65,-0.32,0.33,0.14227418171444228,0.7,0.31,-0.38999999999999996,1.1439024284367596,0.71,1.44,0.73,-0.17568317405523254,0.56,0.2,-0.36000000000000004,-0.2558823383892461,-0.05,-0.22,-0.16999999999999998
1631105,Jalen Duren,2026,current_single_season,C,Mobile Big,3185.0,1545.0,56.0,3185.0,1545.0,3142,3134,6276,3.7594177517567413,0.6598326331421511,4.419250384898892,0.97,1.68,2.65,2.78,1.48,4.26,-0.15,-0.24,1.8099999999999998,-0.19999999999999996,1.6099999999999999,1.2627676444435414,-0.15,0.38,0.53,-0.20785798645350814,0.14,-0.12,-0.26,2.704508093766708,1.31,2.86,1.5499999999999998,0.48645950256194587,0.4,0.48,0.07999999999999996,-0.27225370560041806,1.09,0.42,-0.6700000000000002,0.44562683618062326,0.01,0.48,0.47
1628374,Lauri Markkanen,2026,current_single_season,PF,Helper,3079.0,1443.0,42.0,3079.0,1443.0,3086,3043,6129,2.282736400519979,-0.3120361126373249,1.970700287882654,1.2,1.98,3.18,2.67,1.55,4.22,0.37,0.35,1.47,-0.42999999999999994,1.0399999999999996,0.7749560980024287,0.57,1.16,0.59,0.6389150564406599,-0.55,0.11,0.66,0.8688652460768901,0.82,1.08,0.2600000000000001,0.14277483062156665,1.43,1.49,0.06000000000000005,-0.3164851596016383,-0.08,-0.36,-0.27999999999999997,-0.13832578365725326,0.62,0.39,-0.22999999999999998
201142,Kevin Durant,2026,current_single_season,SF,Helper,4618.0,2298.0,63.0,4618.0,2298.0,4568,4544,9112,3.646650106277527,1.1845955512616684,4.8312456575391955,0.83,0.43,1.25,2.89,1.2,4.09,-0.91,-0.98,2.06,0.77,2.84,3.171829955800126,1.33,3.99,2.66,-0.20737559360695804,-0.94,-0.88,0.05999999999999994,0.6821957440843592,1.59,0.93,-0.66,1.5982336856714616,0.02,1.14,1.1199999999999999,-0.5664365620643371,-0.45,-0.79,-0.34,0.15279842765454368,0.61,0.68,0.07000000000000006
1629011,Mitchell Robinson,2026,current_single_season,C,Mobile Big,1906.0,957.0,49.0,1906.0,957.0,1874,1889,3763,2.62598228160635,1.2461569376729136,3.8721392192792634,1.32,0.28,1.6,2.52,1.51,4.03,0.67,0.47,1.2,1.23,2.43,-1.2652729541108343,-0.96,-1.95,-0.99,-0.69213503515831,-0.46,-1.13,-0.6699999999999999,4.583390270875494,2.11,5.11,3.0000000000000004,0.6386754868501192,0.16,0.9,0.74,0.41970344084515826,0.29,0.41,0.12,0.18777800997763613,-0.21,0.22,0.43
203935,Marcus Smart,2026,current_single_season,SG,Wing Stopper,3260.0,1597.0,56.0,3260.0,1597.0,3328,3331,6659,-0.7134386297208142,1.5737496678926837,0.8603110381718695,1.73,2.09,3.82,0.98,2.9,3.88,-0.07,-0.06,-0.75,0.81,0.06000000000000005,-0.27148513565808874,2.12,1.72,-0.40000000000000013,-0.3113219380086141,0.5,0.41,-0.09000000000000002,-0.13063155605411136,-0.74,-1.0,-0.26,0.5742090696928326,0.22,0.71,0.49,1.0937387183886902,0.75,1.37,0.6200000000000001,-0.09419812018883908,1.04,0.73,-0.31000000000000005
201939,Stephen Curry,2026,current_single_season,PG,Low Activity,2596.0,1222.0,39.0,2596.0,1222.0,2592,2589,5181,3.7056528225506358,-0.5789123400696868,3.126740482480949,2.91,-1.6,1.31,5.27,-1.44,3.84,0.45,0.39,2.3599999999999994,0.16000000000000014,2.53,3.572037907725082,3.07,5.56,2.4899999999999998,0.07759097103579934,-0.61,-0.42,0.19,0.0560239437897544,0.09,-0.21,-0.3,-0.41453589581771416,-1.61,-1.28,0.33000000000000007,0.07798498422878024,0.25,0.17,-0.07999999999999999,-0.24236142848075296,-0.33,-0.37,-0.03999999999999998
1630178,Tyrese Maxey,2026,current_single_season,PG,Chaser,4810.0,2334.0,61.0,4810.0,2334.0,5014,4984,9998,2.847297764309207,0.31368626278318634,3.1609840270923932,0.99,0.71,1.7,2.77,0.98,3.75,0.44,0.33,1.78,0.27,2.05,1.3904725302478997,-0.4,0.81,1.21,1.085090459706643,0.95,1.89,0.94,0.371734774354664,0.29,-0.04,-0.32999999999999996,0.15549380383712802,0.52,0.55,0.030000000000000027,0.41426013996549654,0.71,0.76,0.050000000000000044,-0.2560676810194382,-0.81,-0.55,0.26
1630700,Dyson Daniels,2026,current_single_season,SG,Point of Attack,4434.0,2097.0,63.0,4434.0,2097.0,4474,4507,8981,-0.5496329653486859,1.6176630205849736,1.0680300552362878,1.7,1.39,3.1,1.14,2.59,3.73,0.11,0.05,-0.56,1.2,0.6299999999999999,-1.1076210183584236,1.29,0.59,-0.7000000000000001,-0.01837261354067278,0.77,0.74,-0.030000000000000027,0.5763606665504105,-0.56,-0.33,0.23000000000000004,0.7008289337077438,0.61,1.21,0.6,0.8597420604631196,1.39,1.64,0.25,0.05709202641411015,-0.51,-0.17,0.33999999999999997
1630163,LaMelo Ball,2026,current_single_season,PG,Low Activity,3287.0,1600.0,58.0,3287.0,1600.0,3243,3196,6439,2.422759298897156,-0.7866527998203694,1.6361064990767866,3.88,-0.74,3.15,4.77,-1.08,3.68,0.71,0.69,0.8899999999999997,-0.3400000000000001,0.5300000000000002,1.0217059205788375,1.59,2.05,0.45999999999999974,0.3463091965995865,0.57,0.92,0.3500000000000001,1.054744181718732,1.11,1.21,0.09999999999999987,-0.9160278434946714,-0.72,-1.4,-0.6799999999999999,0.36675596195757854,-0.19,0.24,0.43,-0.23738091828327654,0.08,-0.03,-0.11
1630188,Jalen Smith,2026,current_single_season,PF,Mobile Big,2137.0,1019.0,49.0,2137.0,1019.0,2117,2129,4246,0.712049426293369,0.47822747063336357,1.1902768969267326,2.27,0.74,3.01,2.64,0.88,3.52,0.69,0.65,0.3700000000000001,0.14,0.5100000000000002,-0.24366177851826182,1.19,1.05,-0.1399999999999999,-0.2568278917087359,0.17,0.0,-0.17,1.2125390965203666,0.18,0.88,0.7,0.5905508240424466,0.72,0.9,0.18000000000000005,-0.4000205091215775,-0.56,-0.71,-0.1499999999999999,0.28769715571249443,0.62,0.75,0.13
201950,Jrue Holiday,2026,current_single_season,SG,Point of Attack,2344.0,1102.0,38.0,2344.0,1102.0,2329,2332,4661,3.2922452202114796,0.45397171474000053,3.7462169349514802,0.51,1.33,1.85,2.25,1.26,3.52,-0.27,-0.36,1.74,-0.07000000000000006,1.67,2.1950182988624434,0.64,2.11,1.4699999999999998,-0.16616650587821677,-0.09,-0.07,0.01999999999999999,1.2633934272272527,0.22,0.56,0.3400000000000001,0.3628527759171571,0.15,0.38,0.23,0.07597842892087811,1.08,0.72,-0.3600000000000001,0.01514050990196534,0.12,0.18,0.06
1631221,Collin Gillespie,2026,current_single_season,PG,Chaser,3867.0,1905.0,66.0,3867.0,1905.0,3838,3834,7672,1.4854415549217403,0.4384169942812909,1.9238585492030311,0.91,1.55,2.46,2.01,1.45,3.46,0.94,0.83,1.0999999999999996,-0.10000000000000009,1.0,0.6123638603541037,0.34,1.22,0.8799999999999999,0.17930898443318058,0.2,0.5,0.3,0.6937687101344561,-0.18,-0.2,-0.020000000000000018,-0.0196788550853933,-0.04,0.03,0.07,0.6688104586808054,0.59,0.76,0.17000000000000004,-0.21071460931412112,0.61,0.32,-0.29
1628978,Donte DiVincenzo,2026,current_single_season,SG,Chaser,4334.0,2072.0,67.0,4334.0,2072.0,4436,4406,8842,1.0968896629954858,0.20847464576224484,1.3053643087577307,1.71,1.58,3.29,2.15,1.29,3.44,0.2,0.12,0.43999999999999995,-0.29000000000000004,0.1499999999999999,1.042739928207269,1.76,2.23,0.47,-0.0046283137708121175,-0.12,0.09,0.21,0.05877804855902907,0.07,-0.2,-0.27,-0.11115430662695264,1.52,0.9,-0.62,0.66468171078257,0.03,0.62,0.59,-0.34505275839337246,-0.17,-0.32,-0.15
1630591,Jalen Suggs,2026,current_single_season,SG,Point of Attack,2457.0,1151.0,43.0,2457.0,1151.0,2357,2357,4714,0.41562532500537264,1.2760848439789998,1.6917101689843723,0.71,2.36,3.07,0.81,2.63,3.44,0.04,0.1,0.10000000000000009,0.27,0.3700000000000001,1.5252789129983961,0.94,2.05,1.1099999999999999,-0.8331213350475116,0.47,-0.11,-0.58,-0.27653225294551187,-0.69,-1.13,-0.43999999999999995,0.08774955969963955,0.28,0.21,-0.07000000000000003,1.4377472065299832,1.29,1.99,0.7,-0.2494119222506231,0.74,0.33,-0.41
1630559,Austin Reaves,2026,current_single_season,PG,Point of Attack,2862.0,1395.0,41.0,2862.0,1395.0,2908,2929,5837,2.6262440076131783,-0.15267817397019043,2.4735658336429878,0.85,1.01,1.86,2.31,1.07,3.38,0.76,0.72,1.46,0.06000000000000005,1.5199999999999998,3.0732981819292022,1.02,2.86,1.8399999999999999,-0.2983625401498995,-0.14,-0.32,-0.18,-0.14869163416612435,-0.65,-0.86,-0.20999999999999996,-0.20181616371252867,0.16,0.28,0.12000000000000002,0.28099842587382856,0.32,0.55,0.23000000000000004,-0.23186043613149032,0.39,0.15,-0.24000000000000002
1630540,Miles McBride,2026,current_single_season,PG,Point of Attack,1972.0,981.0,35.0,1972.0,981.0,1897,1885,3782,1.673898500248773,0.12291290675450332,1.7968114070032764,2.49,-0.16,2.33,3.34,0.03,3.37,0.35,0.44,0.8499999999999996,0.19,1.04,-0.018614682259237014,-0.13,-0.09,0.04000000000000001,0.5818729818898315,0.97,1.44,0.47,1.1106402006181786,0.95,1.28,0.33000000000000007,0.3995736267393542,-0.17,0.22,0.39,-0.2539668308681639,0.24,-0.01,-0.25,-0.022693889116686974,0.12,0.09,-0.03
1626157,Karl-Anthony Towns,2026,current_single_season,C,Mobile Big,4022.0,1969.0,63.0,4022.0,1969.0,3916,3887,7803,1.6711550952181788,0.5103477878286824,2.1815028830468615,1.67,0.88,2.55,2.28,1.09,3.37,0.07,0.14,0.6099999999999999,0.21000000000000008,0.8200000000000003,1.3671079681856313,1.17,1.86,0.6900000000000002,-0.7400432181955767,0.26,-0.32,-0.5800000000000001,1.0440903452281243,-0.02,0.39,0.41000000000000003,-0.039050472869634506,0.0,0.01,0.01,-0.23629685886139842,0.2,-0.07,-0.27,0.7856951195597154,0.87,1.36,0.4900000000000001
1642864,Hugo González,2026,current_single_season,SG,Unknown,1883.0,962.0,62.0,1883.0,962.0,1848,1875,3723,-0.7405414181466474,1.5592168438628486,0.8186754257162012,1.82,2.47,4.29,0.75,2.6,3.35,-0.23,-0.19,-1.07,0.1299999999999999,-0.94,-1.6586665118935298,0.52,-0.56,-1.08,-0.4902463337669485,0.09,-0.38,-0.47,1.4083714275138308,1.09,1.63,0.5399999999999998,1.136922829464502,1.84,1.83,-0.010000000000000009,0.5591103391278696,0.93,1.04,0.10999999999999999,-0.13681632472952293,0.05,-0.02,-0.07
1628389,Bam Adebayo,2026,current_single_season,C,Mobile Big,4082.0,1911.0,60.0,4082.0,1911.0,4117,4130,8247,-0.34598752173184066,0.9596270541528713,0.6136395324210306,1.51,1.94,3.46,0.98,2.35,3.33,-0.19,-0.06,-0.53,0.41000000000000014,-0.1299999999999999,-0.7853201516141716,0.74,0.25,-0.49,0.33795560714662753,0.52,0.76,0.24,0.1013770227357034,0.23,-0.07,-0.30000000000000004,0.49729286114493837,-0.01,0.53,0.54,-0.12806884341042002,0.37,0.14,-0.22999999999999998,0.5904030364183529,1.8,1.78,-0.020000000000000018
1641706,Brandon Miller,2026,current_single_season,SF,Chaser,3137.0,1542.0,51.0,3137.0,1542.0,3069,3025,6094,0.9452244267102742,1.0714538684177808,2.016678295128055,1.18,1.4,2.58,1.31,1.88,3.19,0.07,0.05,0.13000000000000012,0.48,0.6099999999999999,0.6556452610871586,0.91,1.35,0.44000000000000006,-0.4977958236772795,-0.73,-0.93,-0.20000000000000007,0.7873749893003951,0.91,0.82,-0.09000000000000008,1.3367393005452344,1.72,2.22,0.5000000000000002,0.06677405288090764,-0.81,-0.49,0.32000000000000006,-0.33205948500836113,0.51,0.17,-0.33999999999999997
1631096,Chet Holmgren,2026,current_single_season,C,Anchor Big,3459.0,1672.0,57.0,3459.0,1672.0,3479,3508,6987,0.14024455448749845,1.3074268915796878,1.4476714460671862,0.63,3.42,4.06,0.31,2.87,3.18,0.58,0.45,-0.32,-0.5499999999999998,-0.8799999999999994,0.7239389381362524,0.92,1.28,0.36,-0.2467943855199451,-0.14,-0.45,-0.31,-0.3368999981288089,-0.1,-0.54,-0.44000000000000006,2.0092877878539306,2.41,2.87,0.45999999999999996,-0.7954062609943932,-0.33,-1.04,-0.71,0.09354536472015018,0.72,0.61,-0.10999999999999999
203932,Aaron Gordon,2026,current_single_season,PF,Helper,1523.0,749.0,27.0,1523.0,749.0,1511,1505,3016,1.3023573867726497,0.048201480898382776,1.3505588676710325,0.99,2.17,3.16,1.48,1.67,3.15,0.36,0.25,0.49,-0.5,-0.010000000000000231,0.34061347099609685,-0.12,-0.01,0.11,0.8208153591401368,1.23,1.73,0.5,0.140928556636416,-0.22,-0.36,-0.13999999999999999,0.5967238035478446,1.99,1.98,-0.010000000000000009,-0.5979665407008977,-0.44,-0.76,-0.32,0.049444218051435895,0.36,0.32,-0.03999999999999998
1628369,Jayson Tatum,2026,current_single_season,SF,Helper,234.0,113.0,4.0,234.0,113.0,230,231,461,2.9797149058963783,0.27369527055796367,3.253410176454342,-0.04,0.11,0.07,2.58,0.56,3.14,0.02,0.0,2.62,0.45000000000000007,3.0700000000000003,1.680621972992023,-0.16,1.33,1.49,1.8209842421751763,0.29,2.14,1.85,-0.5218913092708212,-0.17,-0.89,-0.72,0.3269281968195135,0.02,0.5,0.48,-0.12622917568994804,-0.12,-0.17,-0.05000000000000002,0.07299624942839818,0.19,0.23,0.04000000000000001
1630692,Jordan Goodwin,2026,current_single_season,SG,Chaser,2526.0,1256.0,57.0,2526.0,1256.0,2516,2504,5020,1.2432594647935222,0.7588089226166281,2.0020683874101506,1.23,0.52,1.75,2.18,0.94,3.12,0.07,0.15,0.9500000000000002,0.41999999999999993,1.37,-0.9015785161784236,-0.45,-0.68,-0.23000000000000004,0.08510941579187525,-0.14,0.08,0.22000000000000003,2.0597285651800705,1.5,2.53,1.0299999999999998,-0.6254280181300889,-0.66,-0.96,-0.29999999999999993,1.6622464035285893,1.35,2.12,0.77,-0.2780094627818723,0.08,-0.12,-0.2
203954,Joel Embiid,2026,current_single_season,C,Mobile Big,2123.0,1029.0,33.0,2123.0,1029.0,2120,2094,4214,2.2766037987126952,-0.42650387500462883,1.8500999237080664,2.36,-0.16,2.2,3.57,-0.52,3.05,0.29,0.25,1.21,-0.36,0.8499999999999996,1.9658245548994604,2.48,3.73,1.25,0.23883587415770205,0.52,0.49,-0.030000000000000027,0.07194336965553308,-0.66,-0.73,-0.06999999999999995,0.5964938615405366,0.18,0.61,0.43,-0.7188991541562104,-0.41,-0.96,-0.55,-0.30409858238895504,-0.2,-0.34,-0.14
1630217,Desmond Bane,2026,current_single_season,SG,Chaser,4689.0,2263.0,66.0,4689.0,2263.0,4573,4586,9159,2.0977024742236265,-0.2181196724411847,1.8795828017824419,1.0,0.9,1.89,2.21,0.81,3.03,0.11,0.19,1.21,-0.08999999999999997,1.14,1.3363802028945542,0.38,1.24,0.86,0.26873701663064165,0.56,0.8,0.24,0.4925852546984308,-0.26,-0.13,0.13,0.48641672069332215,0.24,0.8,0.56,-0.3946664013995194,0.13,-0.29,-0.42,-0.3098699917349874,0.73,0.42,-0.31
1630577,Julian Champagnie,2026,current_single_season,SG,Chaser,3897.0,1863.0,67.0,3897.0,1863.0,4021,3976,7997,0.26352711188174344,-0.6795987739974831,-0.4160716621157397,2.53,1.83,4.36,2.18,0.83,3.0,-0.28,-0.25,-0.34999999999999964,-1.0,-1.3600000000000003,0.08583395628394613,2.13,1.96,-0.16999999999999993,0.09422222322850585,0.65,0.72,0.06999999999999995,0.08347093236929146,-0.2,-0.43,-0.22999999999999998,-0.2102058242643691,1.04,0.52,-0.52,-0.35448427042343295,0.29,-0.08,-0.37,-0.11490867930968102,0.73,0.56,-0.16999999999999993
1630170,Devin Vassell,2026,current_single_season,SG,Chaser,3459.0,1656.0,54.0,3459.0,1656.0,3592,3582,7174,0.7420555970677969,-0.6898542109784563,0.05220138608934055,2.48,0.96,3.44,2.62,0.38,3.0,0.59,0.33,0.14000000000000012,-0.58,-0.43999999999999995,0.16958255249117893,2.67,2.74,0.07000000000000028,0.4567610246791538,0.26,0.54,0.28,0.1157120198974642,-0.5,-0.66,-0.16000000000000003,-0.0025880831236427537,1.29,0.93,-0.36,-0.4751783692052418,-0.43,-0.6,-0.16999999999999998,-0.21208775864957172,-0.44,-0.28,0.15999999999999998
1627750,Jamal Murray,2026,current_single_season,SG,Chaser,4520.0,2205.0,63.0,4520.0,2205.0,4570,4569,9139,3.0643280782003934,-1.1615520338697058,1.9027760443306876,3.9,-2.05,1.85,4.87,-1.88,2.99,0.48,0.38,0.9700000000000002,0.16999999999999993,1.1400000000000001,2.035126844273253,3.2,3.85,0.6499999999999999,1.0996449583214079,0.94,1.58,0.6400000000000001,-0.07044372439426731,-0.48,-0.74,-0.26,-0.6037240945480644,-1.39,-1.24,0.1499999999999999,-0.24540993705964897,-1.45,-1.18,0.27,-0.3124180022619925,0.55,0.34,-0.21000000000000002
