player_id,player_name,off,def,net_rapm,possessions,off_poss,def_poss
1630174,Aaron Nesmith,0.051,-0.103,0.154,20916,10469,10447
1641809,Drew Peterson,0.209,0.055,0.153,963,490,473
203200,Justin Holiday,0.192,0.04,0.152,3638,1841,1797
1631132,Christian Koloko,-0.104,-0.254,0.151,2584,1304,1280
1628983,Shai Gilgeous-Alexander,-0.332,-0.481,0.149,33509,17105,16404
1641748,Andre Jackson Jr.,0.348,0.203,0.146,7303,3621,3682
1629630,Ja Morant,0.443,0.297,0.146,9554,4801,4753
1630188,Jalen Smith,0.192,0.048,0.144,12083,6058,6025
1631107,Nikola Jovic,0.227,0.088,0.139,11249,5532,5717
1629652,Luguentz Dort,-0.012,-0.148,0.136,27604,13959,13645
1629642,Nassir Little,0.113,-0.022,0.135,1716,827,889
1630245,Ayo Dosunmu,-0.022,-0.156,0.134,21379,10581,10798
1629632,Coby White,0.365,0.233,0.132,24605,12254,12351
1630182,Josh Green,-0.221,-0.342,0.121,17375,8694,8681
1630846,Olivier Sarr,0.058,-0.062,0.12,490,236,254
1642277,Johnny Furphy,-0.266,-0.377,0.111,3712,1868,1844
1628380,Zach Collins,-0.334,-0.44,0.106,10165,5052,5113
1642852,Derik Queen,0.015,-0.089,0.104,7689,3764,3925
1641794,Dillon Jones,-0.082,-0.183,0.101,2306,1189,1117
1642959,Chris Youngblood,-0.104,-0.199,0.095,662,320,342
1626174,Christian Wood,-0.067,-0.161,0.094,3160,1502,1658
1642907,Cedric Coward,-0.29,-0.381,0.092,6085,2988,3097
1641790,PJ Hall,0.008,-0.076,0.085,1000,492,508
1626192,Pat Connaughton,0.103,0.018,0.085,9926,4872,5054
1642949,Yanic Konan Niederhäuser,-0.114,-0.198,0.084,1477,711,766
1642844,Dylan Harper,-0.909,-0.992,0.083,7201,3598,3603
1626166,Cameron Payne,0.051,-0.029,0.08,10745,5434,5311
1630165,Killian Hayes,-0.196,-0.275,0.079,5847,2925,2922
1629645,Kevin Porter Jr.,-0.562,-0.639,0.076,10580,5168,5412
1642885,Mohamed Diawara,-0.311,-0.385,0.075,2559,1324,1235
1630581,Josh Giddey,0.683,0.613,0.07,22995,11318,11677
1642933,Gilbert,-0.231,-0.297,0.066,274,126,148
1628995,Kevin Knox II,0.134,0.072,0.062,2510,1302,1208
1628966,Keita Bates-Diop,0.157,0.095,0.062,2317,1121,1196
