player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oALT_TOV_VALUE_split,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dALT_TOV_VALUE_split,nALT_EFG_VALUE,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nDISPLAY_SUM,RESID,off,def,net_rapm,possessions,off_poss,def_poss
1642288,Rickea Jackson,2026,0.754,0.699,0.337,0.362,0.215,0.433,-0.218,-0.16,-0.074,-0.086,0.172,0.218,-0.046,-0.241,-0.116,0.685,0.57,-0.0,0.002,0.115,-0.113,0.002,0.036,0.213,0.006,0.206,-0.01,-0.08,0.071,-0.167,0.05,-0.217,0.071,0.032,0.038,-0.031,-0.197,0.076,-0.122,-0.0,-0.078,0.011,-0.088,-0.078,0.79,0.243,0.25,-0.007,-0.272,-0.313,0.448,-0.0,0.57,-0.122,0.448,10793,5308,5485
1630471,Maya Caldwell,2026,0.89,0.256,0.047,0.209,0.242,0.016,0.226,0.392,-0.033,0.424,0.034,-0.031,0.065,0.158,-0.773,1.082,0.309,0.0,-0.031,-0.05,0.02,-0.031,0.36,0.17,0.006,0.163,0.211,0.03,0.181,-0.021,0.019,-0.04,0.093,0.19,-0.097,-0.182,-0.145,0.27,0.125,-0.0,-0.126,-0.092,-0.034,-0.126,1.249,0.127,0.159,-0.031,-0.024,-0.918,0.434,0.0,0.309,0.125,0.434,4170,2077,2093
1630387,Iliana Rupert,2026,0.367,-0.068,-0.008,-0.06,0.31,0.095,0.215,0.125,-0.036,0.161,-0.03,-0.141,0.111,-0.328,0.272,0.009,0.281,0.0,-0.178,-0.081,-0.097,-0.178,0.334,0.316,0.103,0.213,0.01,0.001,0.009,0.007,0.033,-0.026,0.154,0.168,-0.014,-0.173,-0.182,0.315,0.134,0.0,-0.095,-0.073,-0.022,-0.095,0.701,0.124,0.027,0.097,-0.501,0.09,0.415,0.0,0.281,0.134,0.415,1558,766,792
1628931,Gabby Williams,2026,0.769,0.232,-0.133,0.365,-0.455,-0.253,-0.201,0.992,-0.159,1.152,-0.987,-0.729,-0.258,1.187,-0.303,0.969,0.666,0.0,0.797,0.135,0.662,0.797,-0.459,-0.058,-0.073,0.015,0.094,0.014,0.08,-0.495,0.061,-0.555,0.109,0.015,0.094,0.068,-0.022,-0.282,-0.303,-0.0,0.214,0.014,0.2,0.214,0.311,-0.878,-0.714,-0.164,1.255,-0.325,0.363,0.0,0.666,-0.303,0.363,16983,8605,8378
1642804,Te-Hina Paopao,2026,-0.397,-0.258,0.039,-0.297,0.375,0.3,0.075,-0.514,-0.071,-0.443,-0.104,-0.102,-0.002,0.407,0.561,-0.094,0.467,0.0,0.296,0.163,0.132,0.296,-0.095,-0.223,0.034,-0.257,-0.027,0.017,-0.044,0.155,0.029,0.126,0.135,0.13,0.005,-0.189,0.034,-0.148,-0.114,0.0,-0.206,-0.028,-0.178,-0.206,-0.492,0.031,0.028,0.003,0.218,0.595,0.352,0.0,0.467,-0.114,0.352,2217,1122,1095
201516,Allie Quigley,2026,0.414,0.596,0.257,0.339,0.129,0.009,0.12,-0.311,0.066,-0.377,0.047,-0.11,0.157,0.066,-0.304,0.527,0.223,-0.0,0.053,0.084,-0.031,0.053,0.212,0.007,-0.108,0.115,0.304,0.123,0.182,-0.099,-0.041,-0.058,0.062,0.075,-0.014,-0.141,-0.016,0.133,0.117,0.0,-0.097,-0.023,-0.074,-0.097,0.626,0.109,-0.034,0.143,-0.075,-0.32,0.34,0.0,0.223,0.117,0.34,8961,4504,4457
1627674,Kahleah Copper,2026,0.292,0.041,-0.052,0.093,-0.003,0.09,-0.092,0.253,-0.016,0.269,0.356,0.203,0.153,0.038,0.138,0.686,0.825,0.0,0.178,-0.163,0.34,0.178,-0.258,-0.325,-0.076,-0.25,0.057,-0.005,0.062,0.01,0.028,-0.018,0.056,0.093,-0.037,-0.158,-0.125,-0.36,-0.484,-0.0,-0.28,-0.08,-0.2,-0.28,0.034,0.412,0.297,0.116,-0.119,0.014,0.34,0.0,0.825,-0.484,0.34,30255,15092,15163
203398,Brittney Griner,2026,1.472,0.347,-0.369,0.715,1.182,-0.283,1.466,-0.057,-0.046,-0.011,0.106,0.363,-0.257,0.244,-0.675,1.822,1.148,0.0,0.113,0.085,0.028,0.113,-0.151,0.19,0.33,-0.14,-0.279,0.135,-0.414,-0.063,0.025,-0.088,0.011,0.003,0.008,-0.027,-0.647,-0.167,-0.814,0.0,-0.12,-0.125,0.004,-0.12,1.321,0.117,0.365,-0.248,0.217,-1.321,0.334,0.0,1.148,-0.814,0.334,19129,9514,9615
100720,Sue Bird,2026,0.701,0.417,-0.036,0.453,-0.3,-0.111,-0.189,0.584,0.136,0.448,-0.218,-0.208,-0.011,0.235,-0.45,0.717,0.267,0.0,0.294,-0.01,0.305,0.294,-0.143,-0.182,0.065,-0.246,-0.008,0.109,-0.118,0.047,-0.055,0.102,0.067,0.04,0.027,0.086,0.011,0.01,0.021,-0.0,-0.05,-0.019,-0.031,-0.05,0.558,-0.151,-0.167,0.016,0.321,-0.44,0.288,0.0,0.267,0.021,0.288,9689,4878,4811
1643445,Kiki Rice,2026,0.751,-0.044,-0.09,0.046,0.491,0.183,0.308,0.304,-0.145,0.45,0.292,0.045,0.247,-0.068,0.413,0.974,1.388,0.0,-0.024,0.208,-0.232,-0.024,-0.068,-0.046,-0.023,-0.023,-0.264,-0.063,-0.201,0.242,0.062,0.181,-0.086,0.021,-0.106,-0.345,-0.601,-0.499,-1.1,0.0,-0.147,0.013,-0.16,-0.147,0.683,0.206,0.065,0.141,-0.414,-0.188,0.287,0.0,1.388,-1.1,0.287,1014,508,506
203024,Damiris Dantas,2026,0.203,0.094,0.099,-0.005,0.298,0.041,0.257,-0.189,0.034,-0.223,0.078,0.006,0.072,-0.308,-0.079,-0.026,-0.105,0.0,-0.171,-0.049,-0.123,-0.171,0.176,0.064,-0.024,0.088,0.158,-0.014,0.172,-0.047,-0.018,-0.029,-0.047,-0.002,-0.045,-0.035,0.272,0.093,0.366,0.0,-0.053,-0.013,-0.04,-0.053,0.379,0.031,0.004,0.028,-0.343,0.193,0.261,0.0,-0.105,0.366,0.261,4992,2471,2521
203029,Riquna Williams,2026,-0.049,0.222,0.051,0.171,-0.145,-0.35,0.205,-0.126,0.092,-0.218,0.178,0.204,-0.026,0.124,-0.096,0.252,0.156,0.0,0.3,0.042,0.257,0.3,0.032,0.135,0.091,0.044,-0.148,0.077,-0.225,0.045,-0.037,0.083,0.078,0.077,0.001,-0.097,0.09,0.013,0.104,0.0,-0.149,-0.079,-0.07,-0.149,-0.017,0.256,0.281,-0.025,0.027,-0.006,0.26,0.0,0.156,0.104,0.26,5429,2720,2709
1642817,Hailey Van Lith,2026,0.624,0.218,0.269,-0.051,0.234,0.104,0.129,0.172,-0.04,0.212,-0.199,-0.025,-0.174,0.364,-0.021,0.789,0.768,0.0,0.145,0.133,0.011,0.145,-0.355,-0.237,-0.077,-0.16,-0.148,-0.076,-0.072,0.03,0.019,0.011,-0.207,-0.184,-0.024,-0.1,0.086,-0.662,-0.576,0.0,-0.03,-0.05,0.02,-0.03,0.269,-0.407,-0.209,-0.198,0.264,0.065,0.191,0.0,0.768,-0.576,0.191,406,205,201
1630149,Satou Sabally,2026,-0.663,-0.072,0.106,-0.177,-0.306,0.324,-0.63,-0.285,-0.007,-0.278,-0.11,-0.214,0.104,0.175,0.825,-0.597,0.228,-0.0,0.192,0.136,0.056,0.192,-0.595,0.173,0.162,0.011,-0.653,-0.054,-0.599,-0.114,-0.005,-0.109,-0.266,-0.272,0.006,0.058,0.748,-0.802,-0.055,0.0,-0.016,0.009,-0.025,-0.016,-1.257,-0.376,-0.486,0.11,0.234,1.572,0.173,-0.0,0.228,-0.055,0.173,18581,9326,9255
1628508,Cecilia Zandalasini,2026,0.606,-0.173,-0.136,-0.037,-0.141,0.181,-0.322,0.92,-0.167,1.087,0.276,0.068,0.208,0.088,-0.708,0.971,0.263,0.0,0.026,-0.114,0.14,0.026,-0.091,0.4,0.076,0.324,-0.397,0.011,-0.408,-0.093,0.066,-0.159,0.065,-0.017,0.082,0.007,-0.103,-0.019,-0.122,-0.0,0.062,-0.007,0.07,0.062,0.515,0.341,0.051,0.29,0.095,-0.81,0.141,0.0,0.263,-0.122,0.141,2542,1280,1262
1642287,Cameron Brink,2026,0.569,0.283,0.088,0.195,0.232,0.128,0.104,0.055,-0.072,0.127,0.048,0.067,-0.019,-0.419,-0.073,0.198,0.125,-0.0,-0.562,-0.057,-0.505,-0.562,0.346,0.263,0.049,0.214,0.084,0.053,0.031,-0.002,0.026,-0.028,0.03,0.021,0.009,-0.122,-0.262,0.253,-0.008,0.0,-0.136,-0.025,-0.111,-0.136,0.915,0.078,0.088,-0.011,-0.542,-0.335,0.116,0.0,0.125,-0.008,0.116,2234,1086,1148
1641641,Robyn Parks,2026,0.463,0.124,0.033,0.091,0.084,0.013,0.071,0.255,-0.009,0.263,-0.027,-0.031,0.004,-0.013,-0.069,0.422,0.353,0.0,-0.05,-0.015,-0.035,-0.05,-0.151,-0.026,0.01,-0.036,-0.107,-0.006,-0.101,-0.018,0.008,-0.026,-0.039,-0.024,-0.015,-0.045,-0.014,-0.235,-0.249,0.0,-0.049,-0.011,-0.037,-0.049,0.311,-0.067,-0.055,-0.011,-0.058,-0.083,0.104,0.0,0.353,-0.249,0.104,289,143,146
1631055,Nyara Sabally,2026,0.01,0.328,-0.092,0.42,0.437,0.077,0.36,-0.754,-0.153,-0.601,0.747,0.435,0.311,0.334,0.258,1.091,1.349,0.0,0.142,0.061,0.082,0.142,-0.543,-0.184,0.055,-0.239,-0.126,-0.112,-0.014,-0.233,0.096,-0.329,-0.042,0.024,-0.066,-0.315,-0.387,-0.901,-1.287,0.0,-0.096,0.096,-0.192,-0.096,-0.533,0.705,0.46,0.245,0.019,-0.129,0.061,0.0,1.349,-1.287,0.061,2861,1460,1401
201480,Sylvia Fowles,2026,0.148,-0.001,0.04,-0.041,0.07,-0.167,0.237,0.079,0.098,-0.019,0.151,0.153,-0.002,-0.333,0.215,-0.035,0.181,0.0,-0.082,-0.009,-0.074,-0.082,-0.233,-0.054,-0.009,-0.044,-0.076,0.038,-0.114,-0.103,-0.046,-0.057,-0.078,-0.038,-0.04,-0.038,0.217,-0.349,-0.131,0.0,-0.085,-0.082,-0.003,-0.085,-0.085,0.072,0.115,-0.042,-0.371,0.433,0.049,0.0,0.181,-0.131,0.049,8744,4323,4421
1642798,Dominique Malonga,2026,0.774,0.115,-0.073,0.188,-0.349,-0.022,-0.327,1.008,-0.091,1.099,0.032,0.28,-0.249,0.273,-0.488,1.078,0.59,0.0,-0.051,0.02,-0.07,-0.051,-0.183,0.109,0.084,0.025,-0.318,-0.037,-0.281,0.026,0.068,-0.043,-0.092,-0.02,-0.072,-0.115,-0.164,-0.391,-0.554,0.0,-0.086,-0.026,-0.06,-0.086,0.591,-0.061,0.26,-0.321,0.157,-0.652,0.036,0.0,0.59,-0.554,0.036,843,416,427
1642777,Monique Akoa Makani,2026,0.404,0.315,-0.073,0.389,-0.034,0.114,-0.148,0.122,-0.203,0.325,-0.161,-0.227,0.066,0.208,-0.888,0.451,-0.437,-0.0,-0.083,-0.348,0.264,-0.083,0.69,0.102,0.165,-0.064,-0.1,-0.012,-0.088,0.689,0.116,0.573,-0.139,-0.014,-0.124,0.175,-0.275,0.727,0.452,0.0,0.08,0.07,0.01,0.08,1.094,-0.299,-0.241,-0.058,0.384,-1.163,0.016,-0.0,-0.437,0.452,0.016,8263,4130,4133
1631009,Rhyne Howard,2026,-1.414,-1.341,-0.239,-1.103,0.043,0.0,0.043,-0.115,-0.091,-0.024,-0.066,-0.2,0.134,0.234,0.509,-1.246,-0.737,0.0,0.103,0.157,-0.054,0.103,0.656,0.4,-0.053,0.452,-0.33,0.006,-0.336,0.586,0.001,0.585,-0.132,-0.194,0.061,-0.187,0.403,0.337,0.74,0.0,-0.055,-0.107,0.052,-0.055,-0.758,-0.199,-0.394,0.195,0.047,0.912,0.003,0.0,-0.737,0.74,0.003,21699,10849,10850
1629477,Sabrina Ionescu,2026,0.81,-0.026,-0.171,0.146,0.025,0.24,-0.215,0.811,0.032,0.78,-0.193,-0.507,0.314,-0.2,-0.586,0.417,-0.169,-0.0,-0.028,0.073,-0.1,-0.028,0.064,0.24,-0.15,0.389,-0.12,-0.099,-0.021,-0.055,-0.035,-0.021,0.183,0.17,0.013,-0.142,0.065,0.105,0.17,-0.0,-0.259,-0.031,-0.227,-0.259,0.875,-0.011,-0.337,0.326,-0.342,-0.521,0.0,-0.0,-0.169,0.17,0.0,28913,14492,14421
1630101,Crystal Dangerfield,2026,-0.145,-0.327,-0.064,-0.262,0.175,-0.188,0.363,0.007,0.183,-0.177,0.125,0.009,0.116,-0.213,-0.06,-0.233,-0.293,0.0,0.017,-0.105,0.122,0.017,0.433,0.161,-0.048,0.209,0.202,0.162,0.04,0.07,-0.112,0.182,-0.139,-0.121,-0.018,-0.2,0.186,0.094,0.28,0.0,-0.182,-0.056,-0.126,-0.182,0.288,-0.014,-0.112,0.099,-0.413,0.126,-0.013,0.0,-0.293,0.28,-0.013,11319,5684,5635
1628957,Kathryn Westbeld,2026,-0.715,-0.751,-0.249,-0.502,-0.117,0.069,-0.186,0.154,-0.104,0.258,-0.087,0.035,-0.122,0.384,0.324,-0.418,-0.093,0.0,-0.006,0.021,-0.027,-0.006,-0.352,-0.125,0.105,-0.23,-0.039,-0.061,0.022,-0.189,0.035,-0.224,-0.175,-0.146,-0.029,0.465,0.14,-0.062,0.078,0.0,0.389,0.1,0.289,0.389,-1.067,-0.262,-0.111,-0.151,0.849,0.464,-0.016,0.0,-0.093,0.078,-0.016,3384,1703,1681
1627672,Aerial Powers,2026,0.015,0.125,0.1,0.025,0.013,-0.117,0.13,-0.123,0.044,-0.167,0.053,0.045,0.008,-0.165,0.26,-0.097,0.163,0.0,-0.019,-0.066,0.047,-0.019,-0.145,-0.105,-0.009,-0.096,0.063,0.024,0.039,-0.102,-0.022,-0.08,-0.064,-0.017,-0.047,-0.115,0.141,-0.324,-0.183,0.0,-0.077,-0.046,-0.03,-0.077,-0.13,-0.011,0.028,-0.039,-0.279,0.4,-0.02,0.0,0.163,-0.183,-0.02,5829,2883,2946
203855,Stephanie Talbot,2026,-0.847,0.538,0.115,0.423,-0.672,-0.077,-0.595,-0.714,-0.127,-0.586,-0.523,-0.04,-0.483,0.572,1.078,-0.798,0.28,0.0,0.026,0.057,-0.031,0.026,-0.041,-0.072,0.037,-0.109,0.293,-0.068,0.361,-0.261,0.101,-0.362,0.149,0.052,0.098,-0.34,-0.091,-0.232,-0.323,0.0,-0.061,-0.012,-0.049,-0.061,-0.888,-0.373,0.012,-0.385,0.231,0.987,-0.043,0.0,0.28,-0.323,-0.043,6539,3276,3263
203406,Layshia Clarendon,2026,0.066,0.077,0.099,-0.022,-0.042,-0.109,0.067,0.031,0.129,-0.098,0.344,0.05,0.294,-0.286,-0.451,0.124,-0.327,0.0,-0.141,-0.02,-0.121,-0.141,-0.229,-0.271,-0.042,-0.229,0.076,0.004,0.072,-0.034,-0.058,0.024,0.053,0.07,-0.017,0.195,0.256,0.019,0.275,0.0,0.017,-0.036,0.052,0.017,-0.163,0.397,0.12,0.277,-0.091,-0.195,-0.052,0.0,-0.327,0.275,-0.052,7983,3973,4010
1642304,Carla Leite,2026,0.447,0.014,0.277,-0.263,0.456,0.324,0.132,-0.022,-0.113,0.091,0.054,-0.22,0.274,0.305,0.142,0.807,0.949,-0.0,-0.139,0.048,-0.187,-0.139,-0.123,-0.228,0.04,-0.268,-0.022,-0.109,0.087,0.127,0.067,0.06,-0.132,-0.156,0.024,0.195,-0.942,-0.06,-1.002,-0.0,0.206,0.002,0.205,0.206,0.324,-0.078,-0.376,0.299,0.501,-0.8,-0.053,-0.0,0.949,-1.002,-0.053,2609,1286,1323
1629524,Bridget Carleton,2026,0.29,-0.201,0.014,-0.215,0.564,0.336,0.229,-0.074,-0.22,0.146,-0.125,-0.111,-0.013,0.067,-0.452,0.232,-0.22,-0.0,-0.059,-0.076,0.017,-0.059,0.033,0.015,0.02,-0.005,0.085,-0.169,0.254,-0.067,0.112,-0.18,0.068,-0.075,0.142,0.294,-0.274,0.395,0.121,0.0,0.254,0.081,0.173,0.254,0.323,-0.057,-0.186,0.129,0.361,-0.726,-0.099,-0.0,-0.22,0.121,-0.099,17885,8989,8896
204335,Betnijah Laney-Hamilton,2026,0.463,0.374,-0.121,0.495,-0.317,0.119,-0.436,0.407,0.152,0.255,-0.174,-0.153,-0.021,-0.407,-0.117,-0.118,-0.235,0.0,-0.397,-0.106,-0.291,-0.397,0.176,0.069,-0.006,0.075,-0.025,0.059,-0.084,0.132,-0.085,0.218,0.124,0.088,0.036,0.003,-0.179,0.303,0.124,-0.0,-0.048,-0.088,0.04,-0.048,0.64,-0.051,-0.065,0.015,-0.404,-0.296,-0.111,0.0,-0.235,0.124,-0.111,18941,9485,9456
1628282,Sydney Wiese,2026,0.088,0.049,-0.052,0.101,-0.005,0.03,-0.035,0.044,0.011,0.032,-0.081,-0.1,0.019,0.096,0.003,0.103,0.107,0.0,0.128,0.051,0.077,0.128,-0.261,-0.062,0.008,-0.07,-0.033,-0.001,-0.031,-0.166,0.003,-0.169,-0.001,0.016,-0.017,0.006,0.027,-0.255,-0.228,0.0,0.003,0.002,0.001,0.003,-0.173,-0.082,-0.083,0.002,0.103,0.03,-0.122,0.0,0.107,-0.228,-0.122,1121,548,573
1630114,Mikiah Herbert Harrigan,2026,0.132,0.079,0.02,0.059,0.057,0.057,0.0,-0.004,-0.02,0.016,0.115,0.122,-0.007,-0.034,-0.158,0.212,0.055,0.0,-0.061,-0.026,-0.035,-0.061,-0.195,-0.156,0.017,-0.173,-0.139,-0.014,-0.126,0.101,0.012,0.089,-0.043,-0.012,-0.031,0.013,0.045,-0.225,-0.18,0.0,-0.017,0.015,-0.032,-0.017,-0.063,0.072,0.109,-0.038,-0.021,-0.113,-0.126,0.0,0.055,-0.18,-0.126,433,217,216
1630389,Dana Evans,2026,-0.699,-0.028,-0.014,-0.014,-0.584,-0.103,-0.481,-0.087,-0.02,-0.067,0.038,0.223,-0.184,-0.044,0.365,-0.705,-0.339,0.0,0.147,0.037,0.11,0.147,0.506,0.182,-0.008,0.19,-0.111,-0.017,-0.094,0.435,0.019,0.416,-0.035,-0.023,-0.012,0.201,-0.481,0.672,0.191,0.0,0.113,0.018,0.094,0.113,-0.193,0.003,0.199,-0.196,0.157,-0.116,-0.148,0.0,-0.339,0.191,-0.148,2096,1044,1052
1641642,Li Meng,2026,0.016,-0.05,-0.019,-0.031,0.076,0.006,0.07,-0.01,-0.016,0.006,-0.004,-0.011,0.007,0.007,-0.01,0.02,0.01,0.0,-0.011,0.009,-0.021,-0.011,-0.093,-0.021,0.011,-0.032,-0.028,-0.024,-0.004,-0.044,0.012,-0.056,-0.031,-0.032,0.001,-0.012,-0.023,-0.136,-0.159,0.0,0.011,-0.014,0.025,0.011,-0.076,-0.035,-0.043,0.008,-0.004,-0.033,-0.149,0.0,0.01,-0.159,-0.149,136,68,68
1629496,Ezi Magbegor,2026,0.155,0.369,-0.098,0.467,-0.54,-0.194,-0.346,0.326,0.077,0.249,-0.322,-0.229,-0.093,0.159,-0.338,-0.008,-0.346,0.0,0.21,0.018,0.191,0.21,-0.231,-0.138,-0.139,0.002,0.037,-0.05,0.088,-0.131,-0.032,-0.099,-0.036,0.022,-0.059,0.378,0.085,0.11,0.196,0.0,0.197,0.089,0.108,0.197,-0.077,-0.358,-0.207,-0.151,0.537,-0.252,-0.15,0.0,-0.346,0.196,-0.15,21322,10775,10547
1631263,Nikolina Milić,2026,0.268,-0.007,0.071,-0.078,0.28,0.086,0.194,-0.005,-0.035,0.03,0.07,-0.111,0.181,-0.134,0.043,0.204,0.247,0.0,-0.18,-0.059,-0.121,-0.18,-0.352,-0.166,-0.044,-0.122,-0.069,-0.046,-0.022,-0.118,0.008,-0.126,-0.022,-0.009,-0.013,-0.061,0.038,-0.436,-0.397,0.0,-0.102,-0.036,-0.066,-0.102,-0.085,0.048,-0.12,0.168,-0.195,0.082,-0.15,0.0,0.247,-0.397,-0.15,1147,569,578
1628926,Maria Kliundikova,2026,0.227,-0.014,-0.029,0.014,0.114,0.026,0.089,0.127,-0.025,0.152,0.007,0.071,-0.064,-0.267,-0.167,-0.032,-0.199,0.0,-0.3,-0.018,-0.282,-0.3,0.081,-0.027,0.041,-0.068,-0.033,-0.016,-0.017,0.141,0.019,0.122,0.022,-0.012,0.034,0.015,-0.101,0.117,0.016,0.0,0.024,0.011,0.013,0.024,0.308,0.028,0.059,-0.03,-0.252,-0.267,-0.183,0.0,-0.199,0.016,-0.183,137,69,68
1630043,Bernadett Határ,2026,-0.09,0.001,0.002,-0.001,0.036,-0.001,0.036,-0.127,-0.017,-0.11,0.031,0.023,0.008,0.043,0.016,-0.016,0.001,0.0,0.038,-0.002,0.039,0.038,-0.048,0.006,0.008,-0.002,-0.057,-0.014,-0.043,0.003,0.011,-0.008,-0.045,-0.036,-0.009,-0.059,-0.036,-0.151,-0.187,0.0,-0.03,-0.012,-0.018,-0.03,-0.138,-0.014,-0.013,-0.001,-0.015,-0.02,-0.186,0.0,0.001,-0.187,-0.186,262,130,132
1643443,Awa Fam,2026,-0.127,-0.335,-0.03,-0.306,0.087,0.051,0.036,0.121,-0.119,0.24,-0.396,-0.377,-0.019,0.478,0.115,-0.045,0.069,0.0,0.097,-0.107,0.204,0.097,0.356,-0.054,-0.002,-0.052,-0.388,-0.072,-0.316,0.798,0.052,0.746,-0.185,-0.061,-0.124,-0.228,-0.206,-0.057,-0.263,0.0,-0.15,-0.06,-0.09,-0.15,0.229,-0.581,-0.438,-0.143,0.249,-0.091,-0.194,0.0,0.069,-0.263,-0.194,680,332,348
1630454,Charli Collier,2026,-0.096,-0.095,0.005,-0.1,0.05,0.014,0.036,-0.051,0.031,-0.081,-0.032,-0.059,0.027,-0.036,0.028,-0.164,-0.136,0.0,0.023,0.052,-0.028,0.023,-0.019,-0.015,0.004,-0.019,-0.027,-0.018,-0.009,0.022,-0.01,0.032,-0.051,-0.061,0.01,-0.03,0.018,-0.1,-0.082,0.0,-0.052,-0.021,-0.03,-0.052,-0.115,-0.083,-0.12,0.038,-0.067,0.046,-0.218,0.0,-0.136,-0.082,-0.218,2595,1301,1294
1630115,Joyner Holmes,2026,-0.186,-0.077,-0.015,-0.062,-0.212,-0.018,-0.194,0.103,-0.013,0.116,-0.014,-0.002,-0.012,0.082,0.113,-0.118,-0.005,0.0,-0.024,0.003,-0.027,-0.024,-0.148,-0.051,0.007,-0.058,-0.041,-0.008,-0.033,-0.056,0.01,-0.066,-0.018,-0.029,0.011,-0.062,0.007,-0.228,-0.221,0.0,-0.032,-0.013,-0.019,-0.032,-0.334,-0.032,-0.031,-0.001,0.02,0.119,-0.226,0.0,-0.005,-0.221,-0.226,287,136,151
1628286,Erica McCall,2026,0.019,-0.046,-0.012,-0.034,-0.019,0.026,-0.045,0.084,0.002,0.083,0.016,0.029,-0.014,-0.021,-0.058,0.014,-0.044,0.0,0.046,0.015,0.031,0.046,-0.143,-0.076,-0.006,-0.071,-0.029,-0.01,-0.019,-0.038,0.005,-0.043,-0.017,0.014,-0.031,-0.02,-0.01,-0.18,-0.19,0.0,-0.021,-0.009,-0.013,-0.021,-0.125,-0.001,0.043,-0.045,-0.041,-0.068,-0.234,0.0,-0.044,-0.19,-0.234,845,425,420
1642295,Elizabeth Kitley,2026,-0.13,-0.006,0.028,-0.034,-0.039,0.079,-0.118,-0.085,-0.031,-0.054,0.047,-0.015,0.061,-0.031,0.112,-0.114,-0.002,0.0,-0.103,-0.129,0.026,-0.103,-0.176,-0.022,0.033,-0.054,-0.028,0.007,-0.036,-0.126,0.016,-0.142,0.005,0.008,-0.003,-0.016,-0.058,-0.187,-0.245,0.0,-0.0,-0.002,0.002,-0.0,-0.306,0.052,-0.007,0.058,-0.047,0.054,-0.247,0.0,-0.002,-0.245,-0.247,138,69,69
1643457,Teonni Key,2026,0.208,0.064,-0.012,0.076,-0.202,0.014,-0.216,0.345,-0.039,0.384,-0.084,-0.103,0.019,0.013,-0.258,0.137,-0.121,0.0,0.018,-0.035,0.053,0.018,-0.228,-0.147,0.006,-0.153,-0.02,-0.009,-0.011,-0.061,0.015,-0.076,0.002,-0.034,0.036,0.011,0.089,-0.215,-0.126,0.0,0.038,-0.007,0.045,0.038,-0.02,-0.082,-0.138,0.055,0.024,-0.169,-0.247,0.0,-0.121,-0.126,-0.247,140,73,67
1630957,Rui Machida,2026,0.083,0.064,0.008,0.055,-0.029,0.012,-0.041,0.049,-0.016,0.065,-0.007,-0.004,-0.003,-0.056,-0.067,0.02,-0.046,0.0,-0.088,-0.028,-0.059,-0.088,-0.149,-0.016,0.016,-0.032,-0.043,-0.01,-0.033,-0.09,0.01,-0.1,-0.021,-0.013,-0.008,-0.03,-0.002,-0.2,-0.202,0.0,-0.025,-0.012,-0.013,-0.025,-0.066,-0.028,-0.017,-0.011,-0.086,-0.068,-0.248,0.0,-0.046,-0.202,-0.248,283,143,140
1629571,Morgan Bertsch,2026,-0.42,-0.049,-0.021,-0.029,-0.282,-0.038,-0.244,-0.088,0.002,-0.091,-0.045,-0.033,-0.012,-0.029,0.15,-0.493,-0.343,0.0,-0.077,0.085,-0.162,-0.077,0.028,0.019,0.04,-0.021,0.059,0.02,0.039,-0.049,0.0,-0.05,-0.021,-0.022,0.001,0.078,0.007,0.086,0.092,0.0,0.066,-0.004,0.07,0.066,-0.391,-0.066,-0.055,-0.011,0.05,0.157,-0.251,0.0,-0.343,0.092,-0.251,683,335,348
1629546,Marine Johannes,2026,0.034,-0.509,-0.043,-0.467,0.557,0.201,0.356,-0.013,-0.122,0.109,0.563,0.208,0.355,0.031,-0.457,0.628,0.171,0.0,-0.21,-0.219,0.009,-0.21,0.593,0.225,0.119,0.106,0.363,0.074,0.289,0.006,0.069,-0.064,-0.084,0.005,-0.09,-0.502,-0.435,0.006,-0.429,-0.0,-0.298,-0.118,-0.18,-0.298,0.627,0.478,0.213,0.265,-0.471,-0.893,-0.259,0.0,0.171,-0.429,-0.259,5009,2499,2510
