player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_TOV_VALUE,oSC,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oALT_TOV_VALUE_split,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_TOV_VALUE,dSC,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dALT_TOV_VALUE_split,nALT_EFG_VALUE,nALT_FT,nALT_TOV_VALUE,nSC,nDISPLAY_SUM,RESID,off,def,net_rapm,possessions,off_poss,def_poss
1631055,Nyara Sabally,2025,-1.567,-0.427,-0.035,-0.392,0.086,-0.067,0.153,-1.227,-0.019,-1.208,-0.213,-0.038,0.483,-1.818,-1.335,-0.0,-0.254,-0.342,0.088,-0.254,0.064,0.383,-0.021,0.405,0.006,-0.063,0.069,-0.325,0.016,-0.341,-0.358,-0.573,-0.137,-0.866,-1.003,0.0,-0.266,-0.271,0.005,-0.266,-1.503,-0.57,-0.611,0.346,-2.338,-0.0,-1.335,-1.003,-2.338,2390,1201,1189
203389,Yvonne Turner,2025,-0.937,0.249,-0.021,0.269,-0.239,-0.2,-0.039,-0.947,-0.011,-0.936,-0.177,-0.643,0.238,-1.758,-1.52,-0.0,-0.241,-0.154,-0.087,-0.241,-1.501,-0.648,0.02,-0.667,0.08,0.003,0.077,-0.933,-0.022,-0.911,0.101,0.277,0.283,-1.124,-0.84,0.0,0.192,0.071,0.121,0.192,-2.438,-0.076,-0.367,0.521,-2.36,-0.0,-1.52,-0.84,-2.36,1309,643,666
1630389,Dana Evans,2025,-1.165,-0.887,-0.299,-0.588,0.011,-0.066,0.076,-0.289,-0.011,-0.277,-0.007,0.119,-0.306,-1.053,-1.359,0.0,0.306,0.25,0.056,0.306,-0.418,-1.249,-0.215,-1.034,-0.191,-0.03,-0.161,1.022,0.109,0.913,-0.449,0.269,-0.459,-0.598,-1.057,0.0,0.186,-0.128,0.313,0.186,-1.582,-0.457,0.388,-0.765,-2.416,0.0,-1.359,-1.057,-2.416,10982,5492,5490
1630043,Bernadett Hatar,2025,-0.793,-0.221,-0.148,-0.073,0.046,-0.194,0.24,-0.618,-0.007,-0.611,0.009,-0.894,-0.038,-1.678,-1.716,0.0,-0.567,-0.444,-0.123,-0.567,-0.016,-0.134,-0.062,-0.072,-0.013,-0.058,0.045,0.131,-0.017,0.149,-0.112,-0.496,-0.086,-0.624,-0.71,0.0,-0.243,-0.215,-0.028,-0.243,-0.809,-0.103,-1.391,-0.124,-2.426,0.0,-1.716,-0.71,-2.426,542,262,280
1642818,Maddy Westbeld,2025,-1.158,-0.732,-0.111,-0.621,-0.148,-0.009,-0.139,-0.278,-0.067,-0.212,-0.344,0.176,0.085,-1.327,-1.242,-0.0,-0.12,-0.208,0.088,-0.12,-1.133,-0.859,-0.029,-0.83,-0.303,-0.114,-0.189,0.029,0.034,-0.005,-0.021,-0.191,0.137,-1.345,-1.208,0.0,-0.126,-0.112,-0.014,-0.126,-2.291,-0.366,-0.015,0.222,-2.45,0.0,-1.242,-1.208,-2.45,1202,601,601
1630120,Stephanie Jones,2025,-1.182,-0.12,0.07,-0.19,-0.547,-0.051,-0.496,-0.515,0.005,-0.52,-0.17,-0.476,0.056,-1.829,-1.772,-0.0,-0.557,-0.177,-0.38,-0.557,0.197,0.245,-0.004,0.249,0.072,0.025,0.047,-0.12,-0.008,-0.112,-0.157,-0.564,-0.154,-0.524,-0.677,0.0,-0.293,-0.172,-0.121,-0.293,-0.985,-0.327,-1.04,-0.098,-2.45,0.0,-1.772,-0.677,-2.45,415,203,212
1630100,Lauren Cox,2025,-1.55,-0.287,0.045,-0.332,-0.719,-0.048,-0.671,-0.543,0.021,-0.564,0.036,-0.557,-0.189,-2.07,-2.259,-0.0,-0.461,-0.503,0.042,-0.461,0.133,0.434,0.02,0.414,-0.107,-0.008,-0.099,-0.194,-0.028,-0.166,-0.087,0.249,-0.5,0.296,-0.204,0.0,0.22,-0.099,0.319,0.22,-1.416,-0.05,-0.308,-0.689,-2.464,0.0,-2.259,-0.204,-2.464,1083,537,546
1642793,Aziaha James,2025,-0.862,0.28,-0.079,0.359,-0.249,-0.056,-0.194,-0.892,-0.086,-0.806,-0.344,0.046,0.471,-1.16,-0.688,0.0,0.364,0.163,0.201,0.364,-1.579,0.013,0.137,-0.124,-0.354,-0.102,-0.252,-1.239,0.035,-1.274,-0.421,-0.454,0.663,-2.454,-1.792,0.0,-0.188,0.12,-0.309,-0.188,-2.441,-0.765,-0.408,1.134,-2.48,0.0,-0.688,-1.792,-2.48,2471,1230,1241
1628922,Azurá Stevens,2025,0.683,0.668,0.133,0.535,-0.491,0.262,-0.753,0.505,0.039,0.466,-0.182,-0.853,-0.19,-0.352,-0.542,0.0,-0.568,-0.785,0.217,-0.568,-0.799,-1.139,-0.261,-0.878,0.041,-0.142,0.183,0.298,0.02,0.279,0.233,-0.902,-0.472,-1.469,-1.94,-0.0,-0.661,-0.064,-0.597,-0.661,-0.117,0.051,-1.755,-0.662,-2.483,0.0,-0.542,-1.94,-2.483,17014,8486,8528
1629566,Han Xu,2025,-2.385,-1.119,-0.147,-0.971,-0.336,-0.139,-0.198,-0.93,0.049,-0.979,-0.07,0.028,-0.456,-2.428,-2.883,-0.0,-0.371,0.343,-0.714,-0.371,1.316,0.473,-0.097,0.57,0.697,0.034,0.664,0.146,-0.002,0.148,0.031,-0.801,-0.201,0.546,0.344,0.0,-0.452,-0.331,-0.121,-0.452,-1.069,-0.04,-0.774,-0.657,-2.539,0.0,-2.883,0.344,-2.539,2039,1023,1016
1629571,Morgan Bertsch,2025,-0.873,-0.861,-0.099,-0.762,-1.164,-0.168,-0.996,1.151,0.075,1.076,0.012,-0.868,0.071,-1.729,-1.658,-0.0,-0.977,-0.679,-0.298,-0.977,-0.283,-0.309,-0.055,-0.255,-0.076,0.011,-0.087,0.102,-0.019,0.121,-0.229,-0.365,-0.1,-0.878,-0.977,0.0,-0.112,-0.133,0.02,-0.112,-1.157,-0.217,-1.233,-0.028,-2.635,0.0,-1.658,-0.977,-2.635,1458,722,736
1627678,Bria Holmes,2025,-1.836,-0.372,-0.014,-0.358,-0.538,0.063,-0.601,-0.926,0.077,-1.003,-0.065,0.075,0.29,-1.826,-1.536,-0.0,0.316,-0.041,0.358,0.316,-0.984,-0.448,-0.052,-0.396,0.003,-0.055,0.059,-0.54,-0.019,-0.52,-0.248,0.269,-0.138,-0.963,-1.101,0.0,0.266,-0.01,0.276,0.266,-2.82,-0.313,0.344,0.152,-2.637,-0.0,-1.536,-1.101,-2.637,1139,573,566
1629492,Beatrice Mompremier,2025,-0.838,0.292,0.041,0.251,-1.195,-0.076,-1.119,0.065,0.03,0.034,-0.349,-1.087,0.167,-2.274,-2.107,-0.0,-0.69,0.06,-0.75,-0.69,0.104,0.568,0.012,0.556,-0.601,0.014,-0.615,0.136,-0.036,0.172,-0.445,-0.413,0.185,-0.754,-0.569,0.0,-0.059,0.239,-0.298,-0.059,-0.734,-0.794,-1.5,0.352,-2.675,0.0,-2.107,-0.569,-2.675,1555,763,792
1629484,Megan Gustafson,2025,-1.191,-0.51,-0.065,-0.445,-0.046,0.059,-0.105,-0.634,-0.031,-0.604,-0.015,-0.495,0.935,-1.701,-0.766,0.0,-0.417,-0.271,-0.146,-0.417,-0.449,-0.136,-0.03,-0.106,-0.337,-0.029,-0.308,0.024,0.011,0.013,-0.299,-0.853,-0.319,-1.601,-1.92,0.0,-0.21,-0.482,0.271,-0.21,-1.64,-0.315,-1.348,0.617,-2.686,0.0,-0.766,-1.92,-2.686,5700,2838,2862
1627671,Rachel Banham,2025,0.521,0.724,-0.053,0.777,-0.124,0.056,-0.18,-0.078,0.036,-0.114,0.018,-1.468,-0.301,-0.929,-1.229,-0.0,-1.408,-1.038,-0.37,-1.408,0.106,0.296,0.079,0.217,0.028,0.037,-0.009,-0.218,0.002,-0.221,-0.179,-1.303,-0.087,-1.376,-1.463,-0.0,-0.93,-0.66,-0.271,-0.93,0.627,-0.162,-2.77,-0.388,-2.692,-0.0,-1.229,-1.463,-2.692,10567,5259,5308
1642288,Rickea Jackson,2025,-0.183,0.457,-0.037,0.494,0.219,0.478,-0.259,-0.858,-0.189,-0.669,0.035,-0.71,0.195,-0.858,-0.663,-0.0,-0.658,-0.321,-0.337,-0.658,-1.003,0.133,-0.056,0.189,-0.495,-0.235,-0.26,-0.641,0.137,-0.778,-0.043,-0.132,-0.864,-1.177,-2.041,-0.0,-0.076,-0.281,0.204,-0.076,-1.186,-0.008,-0.842,-0.669,-2.704,-0.0,-0.663,-2.041,-2.704,9447,4699,4748
1642801,Aaliyah Nye,2025,-1.061,-0.025,-0.206,0.181,-0.15,0.253,-0.403,-0.886,-0.09,-0.796,-0.087,-0.278,-0.438,-1.426,-1.864,0.0,-0.29,-0.112,-0.178,-0.29,-0.343,-0.567,-0.001,-0.566,-0.394,-0.123,-0.271,0.617,0.066,0.551,-0.122,-0.655,0.271,-1.121,-0.849,0.0,-0.379,-0.261,-0.117,-0.379,-1.405,-0.209,-0.933,-0.166,-2.713,0.0,-1.864,-0.849,-2.713,2481,1234,1247
1630387,Iliana Rupert,2025,2.1,-0.778,-0.267,-0.511,0.941,0.282,0.659,1.937,0.064,1.873,-0.165,-0.934,-1.998,1.002,-0.997,-0.0,-0.72,-0.355,-0.365,-0.72,-0.946,0.135,0.041,0.095,-0.889,-0.172,-0.717,-0.192,-0.003,-0.189,-0.024,-0.535,-0.222,-1.504,-1.726,0.0,-0.352,-0.261,-0.091,-0.352,1.155,-0.189,-1.468,-2.221,-2.723,0.0,-0.997,-1.726,-2.723,3474,1720,1754
1630099,Te'a Cooper,2025,-2.142,-1.075,0.026,-1.101,-1.163,0.054,-1.217,0.095,0.082,0.013,0.085,-0.406,-0.869,-2.463,-3.332,-0.0,-0.198,0.154,-0.352,-0.198,-0.589,-0.437,0.033,-0.47,0.157,-0.089,0.247,-0.309,-0.061,-0.248,-0.185,1.677,-0.322,0.902,0.58,0.0,1.336,0.353,0.983,1.336,-2.731,-0.101,1.271,-1.191,-2.752,-0.0,-3.332,0.58,-2.752,2495,1249,1246
1641657,Dorka Juhász,2025,-1.41,-0.378,-0.019,-0.359,0.265,0.042,0.223,-1.298,0.128,-1.426,0.158,-0.666,0.478,-1.918,-1.44,0.0,-0.048,-0.024,-0.024,-0.048,-0.705,-0.09,-0.067,-0.023,-0.411,0.042,-0.454,-0.204,-0.091,-0.113,0.269,-0.458,-0.433,-0.894,-1.327,0.0,-0.179,0.084,-0.263,-0.179,-2.115,0.427,-1.124,0.045,-2.767,0.0,-1.44,-1.327,-2.767,4706,2331,2375
1630461,Kiana Williams,2025,-1.614,-1.001,-0.002,-0.999,-0.086,-0.01,-0.076,-0.527,0.009,-0.537,-0.287,-0.583,-0.23,-2.483,-2.713,0.0,-0.626,-0.503,-0.123,-0.626,0.354,-0.092,0.001,-0.093,0.423,-0.017,0.441,0.022,0.005,0.017,-0.014,-0.07,-0.354,0.27,-0.083,0.0,-0.188,0.04,-0.229,-0.188,-1.26,-0.301,-0.653,-0.584,-2.797,0.0,-2.713,-0.083,-2.797,615,308,307
1631135,Olivia Nelson-Ododa,2025,-2.729,-0.425,0.109,-0.534,-1.038,-0.479,-0.559,-1.266,-0.064,-1.202,-0.074,-0.159,0.329,-2.962,-2.633,0.0,-0.939,-0.783,-0.156,-0.939,0.048,0.619,-0.036,0.654,-0.126,-0.144,0.018,-0.445,-0.012,-0.433,-0.44,0.534,-0.327,0.142,-0.185,0.0,0.619,0.244,0.375,0.619,-2.682,-0.514,0.375,0.002,-2.819,0.0,-2.633,-0.185,-2.819,6980,3483,3497
1629490,Kitija Laksa,2025,-1.7,-0.732,-0.214,-0.517,-0.181,0.064,-0.245,-0.788,-0.057,-0.731,-0.175,0.014,-0.011,-1.86,-1.872,0.0,-0.341,-0.314,-0.027,-0.341,0.112,0.166,0.029,0.137,-0.017,-0.055,0.038,-0.037,0.046,-0.083,-0.173,-0.366,-0.528,-0.427,-0.955,0.0,-0.147,-0.081,-0.066,-0.147,-1.588,-0.347,-0.352,-0.539,-2.827,0.0,-1.872,-0.955,-2.827,2287,1144,1143
1642244,Sevgi Uzun,2025,-1.101,-0.385,-0.074,-0.311,-0.365,-0.085,-0.279,-0.352,-0.123,-0.228,-0.206,-0.779,0.484,-2.086,-1.602,-0.0,-1.446,-0.992,-0.453,-1.446,-0.539,-0.542,-0.037,-0.505,-0.342,-0.068,-0.275,0.346,0.092,0.254,-0.148,-0.063,-0.483,-0.75,-1.233,0.0,-0.077,0.047,-0.125,-0.077,-1.64,-0.354,-0.842,0.001,-2.835,-0.0,-1.602,-1.233,-2.835,4306,2156,2150
1628263,Lindsay Allen,2025,-0.781,-0.357,-0.086,-0.271,0.287,-0.31,0.597,-0.71,0.024,-0.734,-0.303,0.169,-0.566,-0.915,-1.481,-0.0,0.651,0.395,0.256,0.651,-0.392,-0.203,0.072,-0.274,-0.251,0.127,-0.378,0.062,-0.034,0.096,-0.149,-0.888,0.066,-1.429,-1.363,-0.0,-0.995,-0.52,-0.475,-0.995,-1.172,-0.452,-0.719,-0.5,-2.844,-0.0,-1.481,-1.363,-2.844,10788,5355,5433
200676,Candice Dupree,2025,-1.358,-0.176,-0.078,-0.098,-0.44,-0.506,0.066,-0.742,0.018,-0.76,-0.362,0.217,-0.504,-1.502,-2.006,0.0,0.541,0.663,-0.122,0.541,-0.441,-0.919,-0.078,-0.841,-0.088,0.046,-0.134,0.566,-0.018,0.584,0.128,-0.189,-0.337,-0.502,-0.839,0.0,-0.398,-0.079,-0.319,-0.398,-1.799,-0.233,0.029,-0.841,-2.845,0.0,-2.006,-0.839,-2.845,1696,851,845
1628242,Emma Cannon,2025,0.207,0.013,-0.077,0.09,0.298,0.116,0.182,-0.105,0.048,-0.153,0.356,-1.853,-0.328,-1.29,-1.618,-0.0,-1.417,-0.446,-0.971,-1.417,-0.119,0.161,-0.006,0.168,-0.213,-0.042,-0.171,-0.067,-0.024,-0.043,-0.035,-0.325,-0.755,-0.48,-1.234,0.0,-0.152,-0.05,-0.102,-0.152,0.088,0.321,-2.178,-1.082,-2.852,0.0,-1.618,-1.234,-2.852,4141,2056,2085
204297,Cayla George,2025,-0.274,0.072,-0.151,0.223,0.124,-0.078,0.203,-0.471,0.153,-0.623,-0.505,-0.761,-0.857,-1.54,-2.397,0.0,-0.409,-0.106,-0.303,-0.409,0.027,-0.15,-0.047,-0.103,-0.028,0.014,-0.042,0.205,-0.022,0.227,-0.209,-0.186,-0.091,-0.368,-0.459,0.0,-0.115,0.18,-0.295,-0.115,-0.247,-0.713,-0.947,-0.948,-2.856,0.0,-2.397,-0.459,-2.856,1221,607,614
1642287,Cameron Brink,2025,-2.619,-0.928,-0.032,-0.896,-0.198,0.166,-0.365,-1.493,-0.048,-1.445,-0.161,-0.7,0.885,-3.48,-2.595,-0.0,-0.991,-0.143,-0.847,-0.991,0.258,0.444,0.058,0.386,0.631,-0.011,0.643,-0.817,0.044,-0.862,0.073,-0.019,-0.577,0.312,-0.266,0.0,-0.017,-0.208,0.191,-0.017,-2.362,-0.088,-0.719,0.308,-2.861,-0.0,-2.595,-0.266,-2.861,3122,1550,1572
1627643,Cyesha Goree,2025,-1.218,-0.44,-0.019,-0.421,-0.571,-0.074,-0.498,-0.206,0.037,-0.243,-0.286,0.128,-0.291,-1.376,-1.667,-0.0,-0.011,-0.093,0.082,-0.011,-1.023,-0.233,-0.02,-0.213,-0.279,-0.047,-0.232,-0.511,-0.019,-0.493,0.11,-0.244,-0.064,-1.158,-1.221,0.0,-0.195,-0.129,-0.066,-0.195,-2.241,-0.177,-0.116,-0.354,-2.888,0.0,-1.667,-1.221,-2.888,453,234,219
1631031,Queen Egbo,2025,-0.377,-0.093,0.031,-0.124,-0.753,-0.322,-0.431,0.468,-0.011,0.479,-0.02,-0.935,-0.725,-1.333,-2.058,-0.0,-0.916,-0.68,-0.236,-0.916,-0.758,-0.094,-0.033,-0.061,-0.318,0.014,-0.332,-0.346,-0.034,-0.313,-0.186,-0.079,0.141,-1.023,-0.883,0.0,0.046,0.085,-0.039,0.046,-1.136,-0.206,-1.014,-0.584,-2.94,-0.0,-2.058,-0.883,-2.94,4330,2166,2164
203849,Theresa Plaisance,2025,-2.205,0.226,-0.194,0.421,0.024,0.181,-0.157,-2.456,0.252,-2.708,-0.031,0.186,-0.266,-2.051,-2.317,-0.0,0.08,0.359,-0.279,0.08,0.279,-0.427,0.064,-0.491,0.547,0.04,0.507,0.159,-0.087,0.245,0.081,-0.55,-0.463,-0.19,-0.653,0.0,-0.369,-0.321,-0.049,-0.369,-1.926,0.049,-0.364,-0.729,-2.97,-0.0,-2.317,-0.653,-2.97,3652,1831,1821
1641665,Leigha Brown,2025,-0.753,-0.043,0.009,-0.052,-0.497,-0.022,-0.475,-0.212,0.014,-0.226,-0.093,-0.429,-0.52,-1.275,-1.795,0.0,-0.392,-0.342,-0.051,-0.392,-0.28,-0.339,-0.021,-0.319,-0.129,-0.064,-0.066,0.189,-0.013,0.202,-0.18,-0.076,-0.644,-0.536,-1.18,0.0,-0.107,-0.055,-0.052,-0.107,-1.033,-0.273,-0.505,-1.164,-2.974,0.0,-1.795,-1.18,-2.974,451,221,230
1630115,Joyner Holmes,2025,-1.485,0.083,-0.079,0.162,-1.356,-0.119,-1.237,-0.213,0.087,-0.301,-0.014,-0.284,0.095,-1.783,-1.688,-0.0,0.0,0.294,-0.294,0.0,-0.524,-0.409,-0.06,-0.348,0.053,0.007,0.045,-0.168,-0.024,-0.145,-0.187,-0.394,-0.194,-1.105,-1.299,0.0,-0.275,-0.223,-0.052,-0.275,-2.01,-0.201,-0.678,-0.098,-2.987,-0.0,-1.688,-1.299,-2.987,2440,1220,1220
1629496,Ezi Magbegor,2025,-2.492,-0.544,-0.01,-0.535,-1.083,-0.309,-0.774,-0.865,-0.02,-0.844,-0.089,-0.014,-0.739,-2.595,-3.334,0.0,-0.704,-0.522,-0.182,-0.704,-0.464,0.002,-0.015,0.016,0.079,0.052,0.027,-0.545,0.004,-0.55,0.016,0.411,0.368,-0.037,0.331,-0.0,0.474,0.552,-0.078,0.474,-2.957,-0.073,0.397,-0.371,-3.003,-0.0,-3.334,0.331,-3.003,19955,10080,9875
1642210,Julie Vanloo,2025,-0.021,-0.007,0.025,-0.032,0.027,0.592,-0.565,-0.041,-0.097,0.056,-0.775,-1.086,-0.501,-1.883,-2.383,-0.0,-0.906,-0.972,0.066,-0.906,-1.231,-0.132,0.064,-0.196,-0.468,-0.189,-0.279,-0.632,0.076,-0.708,-0.14,0.732,-0.038,-0.639,-0.677,0.0,0.533,0.108,0.424,0.533,-1.253,-0.915,-0.354,-0.539,-3.061,0.0,-2.383,-0.677,-3.061,6736,3368,3368
1629476,Asia (AD) Durr,2025,-1.39,-0.448,-0.027,-0.421,-1.052,-0.456,-0.596,0.11,0.03,0.081,-0.171,-0.69,0.136,-2.251,-2.114,-0.0,-0.617,-0.005,-0.612,-0.617,-0.185,0.201,-0.068,0.269,-0.048,-0.058,0.011,-0.338,-0.03,-0.308,-0.342,-0.325,-0.155,-0.852,-1.007,0.0,-0.203,-0.293,0.09,-0.203,-1.575,-0.513,-1.014,-0.019,-3.121,0.0,-2.114,-1.007,-3.121,2917,1462,1455
1642289,Kamilla Cardoso,2025,-2.022,-0.639,0.207,-0.846,-0.113,-0.142,0.029,-1.27,-0.231,-1.038,-0.516,-0.282,1.135,-2.82,-1.684,0.0,-0.647,-0.791,0.144,-0.647,-1.25,-0.572,0.06,-0.632,-0.206,-0.145,-0.062,-0.472,0.089,-0.56,0.175,-1.155,0.743,-2.23,-1.487,0.0,-0.762,-0.366,-0.396,-0.762,-3.272,-0.341,-1.437,1.879,-3.171,0.0,-1.684,-1.487,-3.171,8131,4035,4096
204320,Amanda Zahui B,2025,-2.881,-1.251,-0.01,-1.241,-0.616,-0.084,-0.532,-1.013,0.129,-1.142,-0.249,-0.621,-0.259,-3.751,-4.01,-0.0,-0.604,-0.424,-0.18,-0.604,0.686,-0.302,0.064,-0.366,0.192,-0.023,0.215,0.796,-0.058,0.855,-0.145,0.674,-0.399,1.215,0.817,-0.0,0.258,-0.086,0.344,0.258,-2.195,-0.394,0.053,-0.658,-3.194,-0.0,-4.01,0.817,-3.194,3609,1816,1793
201911,Kristi Toliver,2025,-1.169,-0.537,-0.038,-0.499,0.057,-0.008,0.065,-0.689,0.118,-0.807,-0.853,-0.872,-0.263,-2.895,-3.158,-0.0,-0.045,0.176,-0.22,-0.045,-0.596,0.338,-0.063,0.401,0.049,0.044,0.005,-0.983,-0.03,-0.952,0.129,0.576,-0.156,0.109,-0.047,0.0,0.517,-0.117,0.634,0.517,-1.765,-0.724,-0.296,-0.419,-3.205,-0.0,-3.158,-0.047,-3.205,3184,1584,1600
1628920,Mercedes Russell,2025,-0.84,-0.177,-0.378,0.201,-0.615,-0.372,-0.242,-0.048,0.113,-0.162,0.209,-2.198,-0.548,-2.83,-3.378,0.0,-1.357,-0.462,-0.895,-1.357,0.355,-0.262,-0.003,-0.258,0.604,0.135,0.469,0.012,-0.05,0.062,-0.004,-0.453,0.22,-0.102,0.118,0.0,-0.691,-0.246,-0.445,-0.691,-0.486,0.205,-2.651,-0.328,-3.261,0.0,-3.378,0.118,-3.261,7324,3667,3657
203838,Astou Ndour-Fall,2025,-2.168,-0.59,0.07,-0.66,-0.519,-0.047,-0.472,-1.059,0.065,-1.124,-0.295,-0.702,0.06,-3.165,-3.105,0.0,-1.029,-0.297,-0.732,-1.029,-0.055,-0.026,-0.092,0.066,0.483,-0.062,0.545,-0.512,-0.015,-0.497,-0.288,0.05,0.126,-0.294,-0.168,0.0,0.094,0.017,0.077,0.094,-2.223,-0.583,-0.652,0.185,-3.273,0.0,-3.105,-0.168,-3.273,1568,776,792
1630454,Charli Collier,2025,-1.093,-0.966,-0.228,-0.738,-0.577,-0.252,-0.325,0.45,0.083,0.367,-0.152,-0.391,0.463,-1.636,-1.174,-0.0,-0.282,-0.302,0.02,-0.282,-0.18,0.179,0.004,0.175,0.182,0.082,0.1,-0.54,-0.032,-0.508,-0.081,-0.928,-0.925,-1.188,-2.113,0.0,-0.574,-0.356,-0.219,-0.574,-1.272,-0.233,-1.319,-0.462,-3.286,0.0,-1.174,-2.113,-3.286,1531,761,770
1642295,Elizabeth Kitley,2025,-0.969,-0.582,-0.046,-0.536,-0.726,-0.021,-0.705,0.338,-0.019,0.357,-0.117,-0.671,-0.389,-1.757,-2.146,0.0,-0.591,-0.303,-0.288,-0.591,-0.598,-0.091,0.026,-0.117,-0.24,0.042,-0.282,-0.268,0.015,-0.282,-0.042,-0.283,-0.229,-0.923,-1.152,0.0,-0.163,0.025,-0.188,-0.163,-1.568,-0.159,-0.954,-0.618,-3.299,0.0,-2.146,-1.152,-3.299,373,185,188
202638,Jessica Breland,2025,-1.75,-0.654,0.02,-0.675,-0.508,-0.346,-0.162,-0.587,-0.029,-0.558,-0.158,0.1,-0.49,-1.808,-2.298,-0.0,-0.17,-0.219,0.05,-0.17,-0.795,-0.053,0.061,-0.114,0.054,0.069,-0.014,-0.796,-0.034,-0.762,0.024,-0.164,-0.082,-0.935,-1.017,0.0,-0.312,-0.328,0.016,-0.312,-2.545,-0.134,-0.065,-0.572,-3.315,-0.0,-2.298,-1.017,-3.315,1957,974,983
203015,Shekinna Stricklen,2025,-2.47,-1.17,-0.088,-1.082,-1.389,0.044,-1.433,0.089,0.101,-0.012,-0.318,-0.019,0.371,-2.807,-2.436,0.0,0.227,0.288,-0.061,0.227,-0.913,-0.24,-0.01,-0.23,0.019,-0.045,0.064,-0.691,-0.034,-0.657,-0.032,-0.177,0.209,-1.123,-0.914,0.0,-0.087,-0.065,-0.023,-0.087,-3.382,-0.351,-0.196,0.58,-3.35,0.0,-2.436,-0.914,-3.35,857,431,426
1641650,Haley Jones,2025,-0.977,0.269,0.052,0.216,0.024,-0.255,0.279,-1.27,-0.129,-1.141,0.341,-0.68,-1.43,-1.317,-2.747,-0.0,-0.549,-0.09,-0.459,-0.549,-0.454,0.11,0.062,0.048,0.036,-0.141,0.176,-0.6,0.023,-0.623,-0.295,-0.459,0.465,-1.209,-0.743,0.0,-0.71,-0.412,-0.298,-0.71,-1.432,0.046,-1.14,-0.965,-3.49,-0.0,-2.747,-0.743,-3.49,7989,3984,4005
202250,Tina Charles,2025,-1.933,0.404,-0.437,0.841,-0.542,-0.443,-0.099,-1.796,-0.028,-1.768,-0.187,-0.578,-0.061,-2.698,-2.758,0.0,-0.011,0.22,-0.23,-0.011,-1.157,-0.518,0.059,-0.577,0.285,-0.076,0.361,-0.925,0.023,-0.948,0.091,-0.176,0.342,-1.242,-0.9,0.0,-0.425,-0.562,0.138,-0.425,-3.091,-0.096,-0.753,0.281,-3.658,0.0,-2.758,-0.9,-3.658,17646,8806,8840
203403,Tianna Hawkins,2025,-0.87,0.885,-0.074,0.959,-0.867,-0.087,-0.781,-0.888,0.128,-1.016,0.034,-0.859,-0.221,-1.696,-1.916,-0.0,-0.13,0.354,-0.484,-0.13,-1.917,-0.175,0.117,-0.292,-0.356,-0.09,-0.266,-1.387,-0.107,-1.28,-0.707,0.536,0.247,-2.088,-1.841,0.0,0.367,0.197,0.17,0.367,-2.788,-0.673,-0.323,0.026,-3.758,0.0,-1.916,-1.841,-3.758,6151,3067,3084
1629482,Sophie Cunningham,2025,-1.727,-0.687,-0.072,-0.614,-0.033,0.176,-0.209,-1.007,0.059,-1.066,-0.198,-0.183,-0.101,-2.107,-2.209,-0.0,-0.391,0.536,-0.926,-0.391,-0.739,0.006,0.037,-0.032,-0.394,-0.072,-0.321,-0.351,-0.02,-0.331,-0.092,-0.182,-0.737,-1.013,-1.751,-0.0,-0.1,0.124,-0.224,-0.1,-2.466,-0.291,-0.364,-0.839,-3.96,-0.0,-2.209,-1.751,-3.96,14702,7367,7335
1628927,Victoria Vivians,2025,-1.727,0.037,-0.058,0.095,-0.37,-0.248,-0.122,-1.394,0.074,-1.468,-0.183,-1.611,0.321,-3.521,-3.201,-0.0,-1.015,-0.242,-0.773,-1.015,0.061,-0.04,-0.034,-0.007,-0.33,0.063,-0.393,0.431,-0.037,0.468,-0.412,-0.254,-0.192,-0.605,-0.797,-0.0,0.023,0.434,-0.411,0.023,-1.665,-0.595,-1.865,0.128,-3.997,-0.0,-3.201,-0.797,-3.997,10594,5277,5317
204296,Rebecca Allen,2025,-0.301,-0.49,0.025,-0.514,-0.2,0.245,-0.444,0.388,0.098,0.29,-0.047,-1.363,-0.273,-1.711,-1.984,-0.0,-1.466,-1.073,-0.392,-1.466,-1.225,-0.717,-0.061,-0.656,-0.05,-0.164,0.114,-0.458,-0.011,-0.447,-0.467,-0.144,-0.183,-1.836,-2.019,0.0,-0.233,0.089,-0.322,-0.233,-1.526,-0.514,-1.507,-0.456,-4.003,-0.0,-1.984,-2.019,-4.003,13946,6969,6977
