player_id,player_name,possessions,off_poss,def_poss,oTS,dTS,net_ts,oSQ,oFT,oCONTEST,dSQ,dFT,dCONTEST,oRESID,dRESID
1630560,Cam Thomas,15119,7529,7590,0.65,2.37,-1.72,-0.29,0.43,0.58,0.96,0.18,1.32,-0.07,-0.09
1631109,Mark Williams,13184,6566,6618,-1.62,0.1,-1.72,0.06,0.09,-1.96,0.41,-0.64,0.27,0.19,0.06
1631093,Jaden Ivey,15498,7713,7785,-0.83,0.91,-1.74,-0.86,-0.36,0.44,0.39,0.14,0.47,-0.05,-0.09
1642950,Lachlan Olbrich,1420,731,689,-1.42,0.33,-1.75,-0.48,-0.34,-0.49,0.04,0.11,0.1,-0.11,0.08
1642505,Alex Ducas,519,259,260,-1.45,0.3,-1.75,-0.28,-0.29,-0.82,-0.07,0.21,0.15,-0.06,0.01
1628464,Daniel Theis,6780,3416,3364,-1.37,0.38,-1.75,-0.4,0.03,-0.94,-0.03,0.14,0.35,-0.06,-0.08
1628975,Jevon Carter,9025,4596,4429,-1.09,0.67,-1.76,-0.01,-0.33,-0.88,0.23,0.11,0.04,0.13,0.29
1630177,Theo Maledon,908,465,443,-0.73,1.03,-1.76,-0.14,0.01,-0.58,0.18,0.24,0.57,-0.02,0.04
1642873,Amari Williams,579,279,300,-1.63,0.15,-1.78,-0.09,-0.06,-1.42,-0.0,0.0,0.06,-0.06,0.09
202722,Davis Bertans,2630,1321,1309,-0.61,1.17,-1.78,0.26,-0.0,-0.91,0.13,0.07,0.99,0.04,-0.02
203924,Jerami Grant,20808,10411,10397,-0.36,1.42,-1.79,-1.24,0.82,-0.14,0.22,0.43,0.79,0.2,-0.02
1630192,Zeke Nnaji,7564,3660,3904,-2.78,-0.97,-1.81,-0.56,-0.44,-1.8,0.1,0.28,-1.47,0.02,0.12
1642918,Alijah Martin,584,304,280,-1.51,0.31,-1.81,-0.12,0.07,-1.45,0.06,0.19,-0.07,-0.01,0.13
1631199,Ron Harper Jr.,1339,682,657,-1.27,0.54,-1.82,0.05,-0.28,-1.07,-0.15,0.14,0.49,0.03,0.06
1629670,Jordan Nwora,2962,1452,1510,-1.08,0.74,-1.82,-0.28,-0.07,-0.71,0.43,-0.1,0.4,-0.02,0.01
1630587,Isaiah Livers,3375,1674,1701,-0.74,1.09,-1.83,-0.27,-0.11,-0.31,0.0,0.48,0.61,-0.05,0.0
1642402,Enrique Freeman,815,423,392,-1.16,0.66,-1.83,0.13,-0.13,-1.12,0.22,0.13,0.23,-0.04,0.08
1641890,Tyler Smith,1207,612,595,-0.84,0.99,-1.83,-0.1,-0.04,-0.82,0.19,0.1,0.46,0.12,0.24
1642878,Tyrese Proctor,2219,1124,1095,-0.68,1.16,-1.84,0.09,0.0,-0.78,0.29,0.26,0.52,0.01,0.09
1630285,Zavier Simpson,663,351,312,-1.54,0.29,-1.84,-0.22,-0.15,-1.12,0.03,0.07,0.18,-0.05,0.01
1631288,Jamal Cain,5064,2562,2502,-0.1,1.75,-1.85,-0.51,-0.1,0.12,0.33,0.2,1.24,0.39,-0.02
202330,Gordon Hayward,5258,2629,2629,-0.31,1.55,-1.86,-0.2,-0.32,0.3,0.14,0.29,1.16,-0.09,-0.04
1630579,Jericho Sims,10197,5024,5173,-0.5,1.36,-1.86,-0.34,-0.4,0.23,-0.21,-0.1,1.47,0.01,0.2
1641740,Jaylen Clark,5677,2869,2808,-1.47,0.4,-1.87,-0.76,0.21,-0.82,-0.44,0.17,0.7,-0.1,-0.03
203552,Seth Curry,7335,3688,3647,-1.48,0.39,-1.88,-0.92,-0.18,-0.26,0.08,-0.06,0.42,-0.12,-0.05
1630553,Keon Johnson,7840,3914,3926,-1.07,0.81,-1.89,-1.01,-0.32,0.3,0.29,0.45,0.08,-0.04,-0.01
1629669,Jaylen Nowell,1538,771,767,-1.88,0.01,-1.89,-0.66,-0.33,-0.78,0.02,-0.01,0.01,-0.11,-0.01
1642859,Jase Richardson,2394,1219,1175,-0.75,1.14,-1.89,-0.18,0.21,-0.43,-0.34,0.42,1.04,-0.35,0.02
203458,Alex Len,3356,1691,1665,-1.42,0.47,-1.89,-0.38,-0.57,-0.33,-0.14,0.21,0.42,-0.14,-0.02
1641810,Antonio Reeves,2937,1481,1456,-0.4,1.5,-1.9,-0.38,-0.1,0.15,0.36,0.09,1.03,-0.07,0.02
1642382,Branden Carlson,3048,1512,1536,-0.62,1.29,-1.91,0.08,-0.55,0.1,-0.13,-0.26,1.63,-0.25,0.05
203914,Gary Harris,11345,5755,5590,-0.7,1.24,-1.93,-0.52,-0.06,0.0,-0.15,0.17,1.31,-0.12,-0.09
1629652,Luguentz Dort,29526,14861,14665,-0.96,0.98,-1.94,0.22,-0.4,-0.56,-0.15,0.04,1.07,-0.22,0.02
1629011,Mitchell Robinson,10899,5601,5298,-2.46,-0.52,-1.94,-0.67,-1.04,-0.99,0.05,0.19,-0.75,0.24,-0.01
1630702,Jaden Hardy,12033,5951,6082,-0.5,1.47,-1.96,-0.22,-0.5,0.2,-0.14,0.35,0.98,0.02,0.28
1629673,Jordan Poole,22397,11035,11362,-1.71,0.26,-1.96,0.55,0.0,-2.24,0.56,0.52,-0.69,-0.02,-0.13
1641731,Bilal Coulibaly,21375,10452,10923,-0.98,1.02,-2.0,-0.52,0.07,-0.53,0.54,0.04,0.28,0.0,0.16
1631104,Blake Wesley,7889,3908,3981,-0.93,1.08,-2.0,-0.3,-0.67,-0.05,0.18,0.17,0.74,0.09,-0.01
1642422,Armel Traoré,260,132,128,-1.15,0.86,-2.02,-0.14,-0.08,-0.91,0.16,0.03,0.66,-0.02,0.01
1642383,Walter Clayton Jr.,5892,2924,2968,0.9,2.93,-2.03,0.33,0.5,0.02,0.08,0.3,2.4,0.05,0.15
1641851,Timmy Allen,516,271,245,-1.57,0.46,-2.03,-0.27,-0.13,-1.11,0.13,0.08,0.22,-0.06,0.03
1626162,Kelly Oubre Jr.,23929,12025,11904,0.05,2.09,-2.04,-0.42,0.42,0.05,0.94,0.13,1.04,0.0,-0.02
1627745,Damian Jones,1025,503,522,-1.13,0.91,-2.04,-0.11,-0.17,-0.82,0.11,-0.07,0.89,-0.03,-0.02
1643007,Taelon Peter,1944,951,993,-0.86,1.19,-2.05,0.28,-0.4,-0.99,0.12,0.08,0.92,0.25,0.07
1630548,Johnny Juzang,7038,3434,3604,-1.05,1.0,-2.05,-0.28,-0.35,-0.33,-0.14,-0.04,1.32,-0.09,-0.14
1630531,Jaden Springer,3581,1796,1785,-0.9,1.16,-2.06,-0.24,-0.13,-0.47,0.1,0.15,0.93,-0.06,-0.02
203095,Evan Fournier,2306,1136,1170,-2.06,0.01,-2.07,-0.14,-0.03,-1.89,0.34,0.09,-0.47,0.0,0.05
1628995,Kevin Knox II,2837,1456,1381,-0.52,1.55,-2.07,0.13,0.14,-0.84,-0.02,0.18,1.42,0.05,-0.03
1642882,Julian Reese,1664,826,838,-0.45,1.62,-2.08,-0.25,-0.14,-0.01,0.12,0.1,1.36,-0.05,0.04
1628371,Jonathan Isaac,10826,5564,5262,-3.34,-1.27,-2.08,-0.46,-0.01,-2.79,-0.72,0.46,-0.88,-0.08,-0.13
1629048,Goga Bitadze,13663,6981,6682,-1.1,0.97,-2.08,0.13,-0.21,-1.29,0.53,0.06,0.16,0.27,0.22
200782,P.J. Tucker,2287,1134,1153,-0.8,1.29,-2.09,-0.33,-0.02,-0.39,-0.12,0.0,1.47,-0.06,-0.06
1629003,Shake Milton,5788,2897,2891,-1.53,0.57,-2.1,-0.42,-0.09,-0.99,0.19,0.43,-0.06,-0.03,0.01
1630639,AJ Lawson,4415,2238,2177,-1.37,0.74,-2.1,0.11,-0.15,-1.33,-0.08,-0.08,0.83,0.0,0.07
1628502,Nigel Hayes,761,374,387,-1.48,0.63,-2.11,-0.29,-0.1,-1.04,0.25,0.04,0.34,-0.05,0.0
1626145,Tyus Jones,21090,10409,10681,-0.88,1.23,-2.11,0.22,-0.46,-0.54,0.86,-0.62,1.11,-0.1,-0.12
1629028,Deandre Ayton,19854,9880,9974,-1.25,0.87,-2.12,-0.64,-0.64,-0.05,0.44,-0.72,1.18,0.08,-0.03
1642854,Asa Newell,2096,1067,1029,-0.66,1.48,-2.13,0.14,-0.22,-0.63,-0.06,0.34,1.12,0.05,0.08
1629234,Drew Eubanks,10184,4986,5198,-2.4,-0.27,-2.13,-0.29,0.08,-2.22,0.16,-0.12,-0.21,0.03,-0.1
1631241,Javon Freeman-Liberty,1637,809,828,-0.88,1.25,-2.13,-0.37,0.01,-0.47,0.4,-0.09,0.93,-0.05,0.01
1642857,Kasparas Jakučionis,4111,2107,2004,-0.25,1.89,-2.13,-0.27,0.19,-0.53,0.17,0.2,1.5,0.36,0.02
1642967,John Poulakidas,1091,562,529,-1.1,1.05,-2.15,-0.06,-0.08,-1.08,0.1,0.12,0.38,0.12,0.45
1631103,Malaki Branham,9514,4670,4844,-1.41,0.75,-2.15,-0.25,-0.39,-0.66,0.69,-0.47,0.55,-0.11,-0.02
1629667,Jalen McDaniels,2236,1098,1138,-1.61,0.55,-2.16,-0.58,-0.1,-0.83,0.54,-0.1,0.05,-0.1,0.06
1631222,Jake LaRavia,17027,8526,8501,-0.05,2.13,-2.18,0.15,0.43,-0.68,0.3,0.43,1.39,0.05,0.01
1631223,David Roddy,6763,3362,3401,-1.17,1.04,-2.21,-0.61,-0.23,-0.4,0.41,0.19,0.43,0.07,0.01
1641718,Keyonte George,24554,12043,12511,0.6,2.81,-2.21,0.48,0.95,-0.8,0.92,-0.01,2.14,-0.03,-0.24
1641877,Nathan Mensah,1195,598,597,-1.46,0.74,-2.21,-0.32,-0.03,-1.08,0.15,0.06,0.53,-0.03,0.0
1630283,Kylor Kelley,560,276,284,-1.3,0.91,-2.21,-0.34,-0.1,-0.76,0.23,0.03,0.64,-0.1,0.01
1631102,TyTy Washington Jr.,1009,503,506,-1.33,0.88,-2.21,-0.22,-0.21,-0.78,0.18,-0.02,0.69,-0.12,0.03
1631133,Jabari Walker,13132,6655,6477,-1.04,1.17,-2.22,-0.66,-0.01,-0.57,0.52,0.23,0.4,0.2,0.02
202711,Bojan Bogdanovic,6207,3078,3129,-0.52,1.71,-2.22,-0.54,-0.11,0.21,0.11,0.14,1.48,-0.08,-0.02
201959,Taj Gibson,2788,1389,1399,-3.1,-0.86,-2.24,-0.81,-0.52,-1.52,-0.3,-0.02,-0.57,-0.25,0.03
1642266,Ja'Kobe Walter,10465,5288,5177,-1.48,0.78,-2.25,-0.32,-0.24,-1.06,0.08,0.63,0.05,0.14,0.02
1630527,Brandon Boston Jr.,5530,2778,2752,-2.09,0.17,-2.25,-1.09,-0.51,-0.36,0.17,0.01,0.04,-0.13,-0.05
1630209,Omer Yurtseven,2658,1332,1326,-1.54,0.72,-2.26,-0.26,-0.21,-1.03,0.37,-0.04,0.28,-0.04,0.11
1641734,Emoni Bates,843,410,433,-1.88,0.38,-2.26,-0.23,-0.29,-1.3,0.21,0.01,0.12,-0.06,0.04
1642962,Drake Powell,5124,2481,2643,-1.77,0.5,-2.27,-0.45,0.35,-1.62,-0.0,0.03,0.07,-0.05,0.4
202684,Tristan Thompson,3999,1974,2025,-2.83,-0.55,-2.28,-0.42,-0.73,-1.54,0.01,-0.18,-0.33,-0.14,-0.05
1630288,Jeff Dowtin,3086,1565,1521,-1.7,0.57,-2.28,-0.51,-0.32,-0.79,0.39,-0.15,0.33,-0.08,-0.0
1641732,Colby Jones,2887,1449,1438,-1.89,0.41,-2.3,-0.74,-0.4,-0.64,0.0,0.07,0.37,-0.11,-0.03
202066,Garrett Temple,2378,1196,1182,-1.31,1.01,-2.32,-0.38,-0.13,-0.82,0.28,-0.01,0.77,0.02,-0.03
1641711,Gradey Dick,16162,8089,8073,-1.17,1.14,-2.32,0.15,-0.1,-1.2,0.87,0.53,-0.21,-0.02,-0.05
1630219,Skylar Mays,1746,887,859,-1.53,0.8,-2.33,-0.44,-0.24,-0.75,-0.03,0.18,0.67,-0.1,-0.02
1630542,Marcus Bagley,1071,533,538,-1.53,0.8,-2.33,-0.36,-0.22,-0.87,-0.04,-0.1,0.98,-0.08,-0.04
1630235,Trent Forrest,1601,803,798,-1.11,1.23,-2.34,-0.04,-0.2,-0.85,0.14,0.02,1.09,-0.02,-0.02
1630644,Mac McClung,624,325,299,-0.77,1.57,-2.34,-0.2,-0.15,-0.62,0.26,0.07,1.19,0.2,0.05
1631098,Johnny Davis,3622,1811,1811,-1.84,0.5,-2.35,-0.4,-0.25,-1.13,0.22,0.19,0.09,-0.06,0.0
1631232,Keion Brooks Jr.,1364,667,697,-1.14,1.23,-2.37,-0.39,-0.13,-0.57,0.08,0.04,1.09,-0.05,0.02
1630568,Luka Garza,6119,3146,2973,-0.45,1.92,-2.37,-0.05,-0.23,-0.36,0.34,0.09,1.43,0.19,0.06
1641721,Maxwell Lewis,1683,833,850,-1.78,0.6,-2.38,-0.2,-0.34,-1.18,0.13,0.18,0.31,-0.06,-0.02
1626204,Larry Nance Jr.,8850,4453,4397,-1.53,0.86,-2.39,0.18,-0.04,-1.59,0.71,0.08,0.03,-0.08,0.04
1630264,Anthony Gill,7447,3667,3780,-0.46,1.94,-2.4,-0.58,-0.14,0.41,0.28,0.13,1.16,-0.15,0.37
1629629,Cam Reddish,6407,3150,3257,-1.26,1.16,-2.42,-0.28,0.12,-1.04,0.28,0.0,0.9,-0.06,-0.02
1631367,Jacob Gilyard,2769,1386,1383,-1.13,1.3,-2.43,-0.01,-0.28,-0.86,0.4,0.11,0.75,0.02,0.04
1631451,Cooke,375,191,184,-1.93,0.5,-2.43,-0.23,-0.23,-1.48,0.26,0.01,0.21,0.01,0.02
203926,Doug McDermott,7242,3605,3637,-1.01,1.45,-2.46,-0.12,-0.51,-0.21,0.13,-0.13,1.5,-0.17,-0.05
1642954,Will Richard,5597,2811,2786,-0.76,1.71,-2.47,-0.22,0.21,-0.86,0.41,-0.02,1.31,0.11,0.01
1641767,Ben Sheppard,16644,8299,8345,-1.64,0.83,-2.47,-0.24,-0.29,-1.16,-0.06,0.74,0.27,0.05,-0.12
1630208,Nick Richards,14973,7344,7629,-1.02,1.47,-2.49,-0.12,-0.2,-0.66,0.9,-0.45,1.12,-0.04,-0.1
1629651,Nicolas Claxton,23550,11612,11938,-2.83,-0.33,-2.5,-0.2,-0.66,-1.89,0.15,-0.22,-0.11,-0.08,-0.15
1642849,Nolan Traore,4917,2443,2474,-0.11,2.4,-2.51,-0.27,0.1,0.33,-0.28,0.42,2.13,-0.27,0.13
1630658,Colin Castleton,2153,1084,1069,-2.76,-0.22,-2.53,-0.27,-0.1,-2.24,-0.05,0.02,-0.17,-0.15,-0.02
1631131,Oscar Tshiebwe,3026,1555,1471,-1.41,1.13,-2.55,-0.41,-0.14,-0.64,0.02,0.11,0.96,-0.22,0.04
1626192,Pat Connaughton,10958,5446,5512,-1.47,1.08,-2.55,-0.03,0.15,-1.5,-0.13,-0.1,1.31,-0.09,0.0
1642355,Bronny James,2095,1026,1069,-1.18,1.37,-2.55,-0.14,-0.42,-0.55,0.39,-0.09,1.11,-0.07,-0.04
1627749,Dejounte Murray,17538,8914,8624,0.34,2.91,-2.56,-0.33,0.28,0.26,0.23,0.23,2.5,0.13,-0.05
1626196,Josh Richardson,4931,2451,2480,-1.05,1.52,-2.57,0.13,0.2,-1.35,0.18,0.17,1.15,-0.03,0.02
1630696,Dru Smith,6519,3263,3256,-3.12,-0.53,-2.59,-0.62,0.04,-2.6,-0.26,0.03,-0.29,0.06,-0.01
1642502,Malevy Leons,1189,591,598,-1.05,1.55,-2.6,-0.03,-0.12,-0.8,0.21,0.13,1.16,-0.1,0.05
1630322,Lindy Waters III,5424,2743,2681,-1.49,1.11,-2.6,-0.08,-0.81,-0.6,-0.21,0.24,1.07,0.0,0.01
1642869,Noah Penda,3062,1561,1501,-1.87,0.73,-2.61,-0.62,-0.06,-1.14,0.32,0.03,0.22,-0.05,0.16
201145,Jeff Green,7731,3867,3864,-1.38,1.23,-2.61,-0.08,-0.11,-1.11,0.11,0.19,0.93,-0.08,0.0
1631303,Justin Minaya,1915,990,925,-2.38,0.27,-2.66,-0.3,-0.26,-1.76,0.0,0.09,0.19,-0.06,-0.01
1630556,Kessler Edwards,3585,1760,1825,-0.66,2.01,-2.66,-0.24,-0.3,-0.01,0.3,-0.0,1.78,-0.11,-0.07
1630610,DeJon Jarreau,1561,783,778,-1.82,0.85,-2.67,-0.16,-0.13,-1.58,-0.01,-0.08,0.19,0.05,0.75
1642875,Maxime Raynaud,8095,4010,4085,-1.04,1.64,-2.68,-1.44,-0.22,0.15,0.7,0.24,0.64,0.47,0.06
1642403,Isaac Jones,1352,674,678,-1.18,1.51,-2.69,-0.14,-0.25,-0.78,-0.04,0.06,1.62,-0.01,-0.13
202687,Bismack Biyombo,5902,2884,3018,-1.25,1.46,-2.7,-1.35,-0.98,1.28,0.2,-0.45,1.76,-0.2,-0.05
1630201,Malachi Flynn,3723,1853,1870,-1.67,1.03,-2.7,-0.51,-0.18,-0.93,0.15,0.08,0.81,-0.05,-0.01
1628964,Mo Bamba,4743,2372,2371,-2.46,0.26,-2.71,-0.24,-0.46,-1.82,0.1,0.21,-0.1,0.06,0.05
1631342,Daeqwon Plowden,3733,1887,1846,-0.48,2.24,-2.72,-0.05,-0.29,-0.5,-0.08,-0.15,2.46,0.36,0.01
1629111,Jock Landale,11672,5936,5736,-1.09,1.65,-2.74,-0.14,-0.28,-0.66,-0.01,-0.29,2.13,-0.01,-0.18
1641723,Kobe Bufkin,1782,875,907,-2.16,0.59,-2.76,-0.32,-0.18,-1.57,0.34,-0.02,0.24,-0.09,0.03
1641787,Tosan Evbuomwan,4100,2065,2035,-2.25,0.51,-2.76,-0.78,-0.25,-1.17,-0.12,0.13,0.57,-0.05,-0.07
1630311,Pat Spencer,6352,3211,3141,-0.37,2.39,-2.77,-0.38,-0.67,0.79,-0.03,0.3,2.01,-0.11,0.11
1631218,Trayce Jackson-Davis,10969,5527,5442,-2.38,0.41,-2.79,0.25,-0.78,-1.73,0.33,-0.24,0.44,-0.12,-0.12
1630647,Eugene Omoruyi,1658,834,824,-1.32,1.47,-2.79,-0.17,-0.11,-1.0,0.38,0.03,1.04,-0.04,0.02
201566,Russell Westbrook,24544,12153,12391,-1.21,1.59,-2.79,-1.09,-0.17,0.02,0.3,0.19,1.12,0.03,-0.02
1628398,Kyle Kuzma,25397,12368,13029,-1.37,1.45,-2.81,-0.64,-0.65,-0.13,0.4,0.06,1.08,0.05,-0.09
1629723,John Konchar,11913,5979,5934,-3.01,-0.17,-2.83,-0.43,-0.32,-2.21,0.49,-0.34,-0.55,-0.05,0.23
1629018,Gary Trent Jr.,22125,10914,11211,-0.02,2.8,-2.83,-0.29,-0.24,0.48,0.51,0.19,2.12,0.03,-0.02
1630623,Tyson Etienne,2123,1050,1073,-0.45,2.38,-2.83,-0.08,-0.07,-0.27,0.12,0.17,1.59,-0.03,0.5
1641871,Duop Reath,7905,4008,3897,-1.44,1.42,-2.86,-0.29,-0.17,-1.04,0.39,0.21,0.81,0.06,0.01
1641707,Taylor Hendricks,8455,4182,4273,-1.47,1.41,-2.88,-0.24,-0.35,-0.97,0.55,0.28,0.2,0.09,0.38
1642860,Will Riley,6688,3278,3410,-0.24,2.65,-2.89,-0.58,0.03,0.18,0.32,0.24,1.55,0.13,0.54
1627741,Buddy Hield,21486,10885,10601,-1.19,1.7,-2.89,0.29,-0.77,-0.79,0.21,0.14,1.51,0.08,-0.16
1628997,Caleb Martin,15794,7905,7889,-2.65,0.25,-2.9,-1.01,-0.32,-1.23,0.32,-0.13,0.23,-0.09,-0.17
1631111,Wendell Moore Jr.,2640,1334,1306,-2.19,0.71,-2.9,-0.34,-0.31,-1.52,-0.3,-0.15,1.15,-0.02,0.01
1642942,Jahmai Mashack,2647,1309,1338,-1.09,1.83,-2.92,-0.43,-0.08,-0.41,0.15,0.2,0.99,-0.17,0.49
1641720,Jalen Hood-Schifino,1739,858,881,-1.31,1.61,-2.92,-0.55,-0.12,-0.57,0.02,0.07,1.58,-0.07,-0.06
1642275,Tidjane Salaün,7227,3607,3620,-2.88,0.13,-3.01,-1.11,-0.01,-1.63,0.13,-0.09,0.11,-0.13,-0.02
1641715,Cam Whitmore,8766,4429,4337,-0.89,2.12,-3.01,-0.1,-0.39,-0.35,0.59,0.12,1.45,-0.05,-0.04
1630214,Xavier Tillman,5736,2898,2838,-2.46,0.56,-3.02,-0.32,-0.36,-1.6,0.17,-0.3,0.85,-0.18,-0.16
1641738,Kobe Brown,6653,3253,3400,-0.8,2.23,-3.04,0.09,-0.13,-0.65,0.08,0.09,2.02,-0.11,0.04
1631124,Julian Strawther,11988,5911,6077,-1.43,1.62,-3.05,0.25,0.14,-1.83,-0.47,0.13,1.89,0.01,0.07
1630545,Terrence Shannon Jr.,3714,1852,1862,-0.79,2.32,-3.11,-0.37,-0.02,-0.38,0.26,0.41,1.8,-0.02,-0.15
1630592,Jalen Wilson,13898,7013,6885,-1.14,1.98,-3.12,-1.28,0.03,0.18,-0.1,0.19,1.88,-0.07,0.01
202694,Marcus Morris Sr.,3818,1938,1880,-1.89,1.24,-3.13,-0.58,0.13,-1.39,-0.07,0.14,1.22,-0.05,-0.05
203109,Jae Crowder,5298,2648,2650,-1.37,1.79,-3.17,0.09,-0.15,-1.3,0.16,0.03,1.58,-0.01,0.02
1641878,Damion Baugh,1509,750,759,-1.73,1.45,-3.18,-0.3,-0.06,-1.38,0.05,-0.01,1.44,0.01,-0.03
1629014,Anfernee Simons,21387,10791,10596,-2.31,0.89,-3.2,-0.62,-0.17,-1.56,0.21,0.11,0.68,0.04,-0.11
1642269,Devin Carter,4492,2309,2183,-1.87,1.32,-3.2,-0.58,-0.2,-1.24,-0.28,0.26,1.37,0.15,-0.03
1628396,Tony Bradley,2592,1336,1256,-2.49,0.73,-3.23,-0.74,0.11,-1.94,0.37,0.53,-0.19,0.08,0.02
1630173,Precious Achiuwa,19063,9589,9474,-2.66,0.58,-3.24,-0.75,-0.61,-1.46,0.38,-0.58,0.88,0.16,-0.1
1642847,Jeremiah Fears,8783,4424,4359,-1.53,1.73,-3.25,-0.36,-0.03,-1.25,0.29,0.08,1.4,0.11,-0.04
1641736,Reece Beekman,1831,942,889,-2.23,1.03,-3.26,-0.71,-0.23,-1.21,0.23,0.29,0.5,-0.08,0.01
1641748,Andre Jackson Jr.,8104,4003,4101,-1.28,1.98,-3.26,0.13,-0.5,-1.01,0.28,0.33,1.42,0.1,-0.05
1630164,James Wiseman,4737,2323,2414,-1.79,1.48,-3.27,-0.31,-0.0,-1.49,0.14,0.3,1.03,0.01,0.01
1641816,Hunter Tyson,2625,1303,1322,-3.06,0.25,-3.3,0.11,-0.25,-2.83,0.17,-0.08,0.15,-0.09,0.01
1628971,Bruce Brown,19756,9762,9994,-1.36,2.05,-3.41,0.01,0.2,-1.49,0.29,0.44,1.47,-0.08,-0.15
1641722,Jordan Hawkins,13128,6578,6550,-2.21,1.2,-3.41,-0.44,0.06,-1.75,0.42,-0.11,0.94,-0.08,-0.05
1629640,Keldon Johnson,24322,12186,12136,-2.44,1.0,-3.44,-1.07,0.04,-1.41,0.32,0.53,0.18,0.0,-0.03
1631207,Dalen Terry,9271,4656,4615,-2.97,0.49,-3.46,-0.66,-0.41,-2.04,-0.36,0.53,0.48,0.14,-0.16
1642262,Cody Williams,11046,5429,5617,-1.46,2.05,-3.52,-0.27,-0.23,-0.84,0.28,-0.23,1.65,-0.12,0.35
1642268,Isaiah Collier,13840,6771,7069,-1.14,2.4,-3.53,-0.29,-0.39,-0.45,0.3,0.41,1.75,-0.01,-0.06
1642258,Zaccharie Risacher,14064,7091,6973,-1.38,2.17,-3.55,-0.12,-0.86,-0.56,0.56,0.04,1.49,0.16,0.08
1642358,AJ Johnson,4423,2200,2223,-3.15,0.46,-3.61,-0.85,-0.21,-2.17,0.22,0.08,0.16,0.08,0.0
1641727,Dariq Whitehead,1719,864,855,-1.87,1.75,-3.62,-0.13,-0.18,-1.59,0.2,0.14,0.97,0.03,0.44
1626224,Cedi Osman,5337,2639,2698,-1.13,2.52,-3.65,-0.47,-0.32,-0.24,0.29,0.23,2.01,-0.1,-0.01
1642846,Ace Bailey,8336,4152,4184,-1.88,1.8,-3.67,0.03,0.02,-2.12,0.51,0.68,0.32,0.19,0.29
1642964,Brooks Barnhizer,1413,692,721,-2.62,1.05,-3.67,-0.24,0.0,-2.21,0.08,-0.15,1.04,-0.17,0.08
1630692,Jordan Goodwin,12872,6579,6293,-2.65,1.01,-3.67,-1.01,-0.28,-1.45,0.15,0.69,0.18,0.09,-0.01
1641733,Nick Smith Jr.,9823,4854,4969,-2.76,0.96,-3.72,-1.18,-0.28,-1.23,0.89,0.08,0.05,-0.07,-0.06
1642354,KJ Simpson,4436,2202,2234,-2.41,1.35,-3.76,-0.61,-0.23,-1.57,0.36,-0.09,1.04,0.0,0.04
1631110,Jeremy Sochan,16707,8271,8436,-2.24,1.54,-3.77,-0.04,-0.17,-1.96,0.59,-0.02,1.14,-0.07,-0.17
1630533,Ziaire Williams,15311,7633,7678,-2.38,1.39,-3.77,-0.02,0.34,-2.61,0.95,0.21,0.23,-0.09,0.0
202397,Ish Smith,2962,1486,1476,-1.73,2.07,-3.8,-0.36,-0.29,-1.04,0.1,0.3,1.72,-0.04,-0.05
1641798,Jaylen Martin,975,483,492,-2.16,1.65,-3.81,-0.42,-0.12,-1.59,0.24,0.1,1.29,-0.03,0.02
1630172,Patrick Williams,17873,8853,9020,-2.87,0.95,-3.82,-0.65,-0.1,-2.11,0.38,-0.11,0.55,-0.01,0.13
1641724,Jett Howard,5966,3029,2937,-1.66,2.2,-3.86,-0.19,-0.1,-1.51,0.3,0.63,1.01,0.14,0.26
1631115,Orlando Robinson,4521,2294,2227,-3.32,0.56,-3.88,-0.72,-0.32,-2.18,0.35,0.19,0.0,-0.1,0.02
1630544,Tre Mann,7710,3809,3901,-1.86,2.09,-3.95,-0.32,-0.25,-1.04,0.44,-0.06,1.87,-0.25,-0.16
1641765,Olivier-Maxence Prosper,7942,3943,3999,-1.72,2.23,-3.95,-0.25,-0.15,-1.41,-0.02,-0.02,1.95,0.09,0.32
1642879,Ben Saraf,3571,1785,1786,-1.24,2.76,-4.0,-0.37,-0.19,-0.69,0.04,0.4,2.21,0.01,0.11
1642348,Justin Edwards,8705,4364,4341,0.49,4.5,-4.01,0.01,-0.31,0.98,0.87,0.32,3.27,-0.19,0.04
1629646,Charles Bassey,3075,1530,1545,-2.44,1.59,-4.02,0.04,-0.19,-2.15,0.58,0.22,0.8,-0.14,-0.01
1626179,Terry Rozier,14806,7398,7408,-2.65,1.46,-4.11,-0.71,-0.43,-1.39,0.35,-0.11,1.31,-0.12,-0.09
1631172,Ousmane Dieng,7635,3765,3870,-2.4,1.77,-4.17,0.19,-0.33,-2.27,-0.16,-0.24,1.72,0.01,0.45
1630526,Jeremiah Robinson-Earl,8038,4003,4035,-1.78,2.54,-4.32,-0.93,-0.26,-0.48,0.19,-0.03,2.5,-0.11,-0.12
1642367,Jonathan Mogbo,6288,3157,3131,-3.59,0.77,-4.36,-0.14,-0.35,-2.96,0.43,0.24,0.18,-0.14,-0.08
1641716,Jarace Walker,14760,7285,7475,-1.6,2.78,-4.38,-0.69,-0.13,-0.89,0.8,-0.01,1.92,0.11,0.07
1628470,Torrey Craig,5595,2840,2755,-2.74,1.86,-4.6,-0.23,-0.36,-2.09,0.35,0.18,1.33,-0.06,0.0
1642267,Carlton Carrington,19700,9591,10109,-2.68,1.94,-4.62,-0.74,-0.64,-1.17,0.4,0.04,1.4,-0.13,0.1
