player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_SQ,oALT_MAKE,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_SQ,dALT_MAKE,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
1641740,Jaylen Clark,2026,-0.66,-0.68,-0.45,-0.23,0.02,0.54,0.31,0.22,0.33,1.28,1.2,0.32,0.88,0.08,0.43,0.21,0.22,-1.06,-0.12,1.71,0.21,0.65,0.86,0.0,3514,1739,1775
1631288,Jamal Cain,2026,0.14,0.01,-0.26,0.27,0.13,0.06,-0.13,0.19,1.11,-0.56,-0.54,-0.04,-0.5,-0.02,0.2,-0.29,0.49,-0.12,0.2,-0.36,1.31,-0.48,0.83,0.0,1961,978,983
1641796,Pelle Larsson,2026,1.42,1.31,-0.38,1.69,0.11,0.07,-0.12,0.2,-1.04,0.0,0.0,0.29,-0.29,-0.0,0.36,0.06,0.3,-0.01,1.49,0.36,0.45,0.35,0.8,0.0,7915,3950,3965
1631245,Quenton Jackson,2026,0.92,0.55,0.41,0.14,0.37,-0.14,-0.16,0.02,-0.98,-0.26,-0.51,-0.42,-0.09,0.25,0.51,0.12,0.4,0.76,0.78,0.25,-0.2,1.01,0.8,-0.01,3693,1851,1842
1629013,Landry Shamet,2026,-1.11,-1.26,-0.0,-1.26,0.15,0.36,0.36,0.0,-0.07,1.11,1.14,0.68,0.46,-0.03,0.43,0.0,0.43,0.07,-0.75,1.54,-0.82,1.61,0.79,0.0,4721,2368,2353
1629656,Quentin Grimes,2026,0.22,-0.33,0.57,-0.9,0.55,0.21,0.27,-0.07,-0.74,0.63,1.03,-0.06,1.09,-0.4,0.01,-0.37,0.38,0.45,0.43,0.64,-0.31,1.09,0.78,0.0,9049,4520,4529
1642278,Tyler Kolek,2026,0.31,0.29,-0.06,0.35,0.02,-0.63,-0.3,-0.33,-0.18,1.27,1.1,0.36,0.74,0.17,-0.01,-0.19,0.17,-0.02,-0.32,1.26,-0.5,1.24,0.74,0.0,2844,1424,1420
1642363,Nique Clifford,2026,0.5,0.51,-0.51,1.02,-0.01,-0.31,-0.2,-0.12,-0.01,-0.03,0.08,0.12,-0.04,-0.11,0.51,0.12,0.4,0.09,0.19,0.48,0.18,0.57,0.74,-0.01,7617,3794,3823
1642264,Stephon Castle,2026,0.28,0.33,0.44,-0.11,-0.05,-0.48,-0.15,-0.33,-0.63,1.68,1.62,0.22,1.4,0.06,0.05,0.05,0.0,-0.17,-0.2,1.73,-0.83,1.56,0.73,0.0,8656,4331,4325
1642928,Dylan Cardwell,2026,-1.47,-1.31,-0.42,-0.89,-0.16,-0.36,-0.2,-0.17,1.26,0.51,0.65,0.51,0.14,-0.14,0.31,0.1,0.21,0.48,-1.83,0.82,-0.57,1.3,0.73,0.0,3558,1781,1777
1629006,Josh Okogie,2026,0.06,0.41,0.39,0.02,-0.35,-0.02,-0.12,0.09,0.5,0.63,0.59,0.02,0.57,0.04,0.65,0.01,0.64,-1.15,0.04,1.28,0.54,0.13,0.67,0.0,5225,2584,2641
201142,Kevin Durant,2026,1.98,1.38,0.01,1.37,0.6,-0.37,-0.48,0.09,-0.86,0.45,0.34,0.06,0.28,0.11,-0.55,-0.43,-0.12,0.01,1.61,-0.1,0.75,-0.09,0.66,0.0,11336,5685,5651
1631159,Leonard Miller,2026,1.48,1.52,0.31,1.21,-0.04,-0.01,0.08,-0.09,-0.69,0.72,0.66,-0.29,0.95,0.06,0.01,-0.06,0.07,-0.85,1.47,0.73,0.78,-0.12,0.66,0.0,3053,1524,1529
203939,Dwight Powell,2026,0.04,-0.07,-0.59,0.52,0.11,0.27,0.34,-0.07,-0.34,0.41,0.33,0.1,0.23,0.08,0.4,-0.05,0.44,-0.12,0.31,0.81,-0.03,0.69,0.66,0.0,3778,1898,1880
1642950,Lachlan Olbrich,2026,-1.04,-0.75,-0.16,-0.59,-0.29,0.35,0.08,0.27,0.89,0.28,0.32,-0.06,0.38,-0.04,0.37,0.06,0.31,-0.2,-0.69,0.65,0.2,0.45,0.65,0.0,1391,694,697
1631246,Vince Williams Jr.,2026,-1.16,-0.77,-0.26,-0.51,-0.39,-0.24,0.08,-0.34,0.25,2.35,2.17,0.4,1.77,0.18,-0.22,-0.31,0.08,-0.36,-1.4,2.13,-1.15,1.77,0.62,-0.0,3355,1677,1678
1627783,Pascal Siakam,2026,0.91,1.02,-1.22,2.24,-0.11,0.86,0.73,0.13,-0.64,0.27,0.3,0.17,0.13,-0.03,-0.33,-0.43,0.1,-0.46,1.77,-0.06,1.13,-0.52,0.61,0.0,8551,4274,4277
1631204,Marcus Sasser,2026,1.01,1.19,0.2,0.99,-0.18,-0.52,-0.47,-0.06,-0.14,0.3,0.59,0.01,0.58,-0.29,0.51,0.4,0.12,-0.56,0.49,0.81,0.35,0.25,0.6,0.0,1805,913,892
1642277,Johnny Furphy,2026,0.68,0.86,-0.08,0.94,-0.18,0.33,0.07,0.26,-0.83,0.37,0.32,0.28,0.04,0.05,0.13,-0.02,0.16,-0.09,1.01,0.5,0.18,0.41,0.59,-0.0,2531,1261,1270
1642434,Riley Minix,2026,0.71,0.62,0.12,0.5,0.09,-0.15,-0.08,-0.07,-0.03,0.04,0.11,0.0,0.11,-0.07,0.05,0.16,-0.12,-0.07,0.56,0.09,0.53,0.02,0.55,0.0,251,124,127
1627749,Dejounte Murray,2026,0.99,0.97,0.11,0.86,0.02,-0.23,-0.05,-0.19,-0.33,0.17,0.3,-0.1,0.4,-0.13,0.38,0.13,0.26,-0.43,0.76,0.55,0.43,0.12,0.55,0.0,1602,805,797
1642883,Sion James,2026,-0.89,-1.3,0.15,-1.45,0.41,-0.65,0.06,-0.71,0.86,0.89,0.54,0.48,0.06,0.35,-0.3,-0.22,-0.08,0.64,-1.54,0.59,-0.68,1.23,0.55,0.0,7235,3582,3653
1642949,Yanic Konan Niederhäuser,2026,0.87,0.83,0.23,0.6,0.04,-0.1,-0.21,0.12,-0.67,0.04,0.13,0.14,-0.01,-0.09,0.14,0.15,-0.01,0.26,0.77,0.18,0.1,0.44,0.54,0.0,1673,835,838
1642357,David Jones Garcia,2026,0.52,0.49,0.03,0.46,0.03,-0.06,-0.08,0.02,0.04,-0.47,-0.36,-0.0,-0.36,-0.11,0.35,0.26,0.09,0.14,0.46,-0.12,0.5,0.02,0.52,0.0,293,149,144
1642400,Enaruna,2026,0.19,0.24,0.06,0.18,-0.05,-0.4,-0.27,-0.13,0.48,0.08,0.05,0.01,0.04,0.03,0.13,0.13,-0.0,0.04,-0.21,0.21,0.27,0.25,0.52,0.0,341,169,172
1642419,Jamison Battle,2026,0.45,0.47,0.03,0.44,-0.02,0.0,-0.07,0.07,-0.47,0.87,1.12,0.19,0.93,-0.25,0.02,-0.52,0.55,-0.35,0.45,0.89,-0.02,0.54,0.52,-0.0,2099,1053,1046
1631323,Simone Fontecchio,2026,-1.34,-1.49,-0.19,-1.3,0.15,-0.15,0.15,-0.3,1.56,0.59,0.83,-0.17,1.0,-0.24,-0.54,-0.38,-0.14,0.39,-1.49,0.05,0.07,0.44,0.5,-0.01,4969,2485,2484
1642270,Donovan Clingan,2026,-2.31,-1.82,-0.65,-1.17,-0.49,-0.41,-0.66,0.26,2.6,0.0,-0.58,0.52,-1.1,0.58,0.06,-0.07,0.13,0.53,-2.72,0.06,-0.12,0.59,0.47,0.0,8704,4345,4359
1631170,Jaime Jaquez Jr.,2026,1.01,0.83,-0.12,0.95,0.18,0.22,0.54,-0.31,-0.44,0.47,0.21,-0.28,0.49,0.26,-0.31,-0.13,-0.19,-0.52,1.23,0.16,0.79,-0.36,0.42,-0.01,9032,4519,4513
1629640,Keldon Johnson,2026,-1.08,-1.11,-0.68,-0.43,0.03,0.36,0.35,0.01,0.59,1.18,1.35,-0.18,1.53,-0.17,-0.4,-0.26,-0.14,-0.25,-0.72,0.78,-0.13,0.53,0.4,0.0,7866,3944,3922
1628404,Josh Hart,2026,0.61,0.78,-0.32,1.1,-0.17,-0.13,-0.01,-0.12,0.1,-1.03,-0.84,0.2,-1.04,-0.19,0.16,0.24,-0.08,0.69,0.48,-0.87,0.58,-0.18,0.4,0.0,7895,3952,3943
1628380,Zach Collins,2026,-0.09,0.0,0.04,-0.04,-0.09,-0.06,0.2,-0.26,0.55,-0.33,-0.23,0.15,-0.38,-0.1,-0.0,0.19,-0.19,0.31,-0.15,-0.33,0.4,-0.02,0.39,0.01,761,376,385
1628976,Wendell Carter Jr.,2026,0.33,0.17,-0.21,0.38,0.16,-0.09,-0.02,-0.06,-0.76,1.02,1.32,0.75,0.57,-0.3,-0.08,-0.06,-0.02,-0.04,0.24,0.94,-0.52,0.9,0.38,0.0,9596,4810,4786
1629060,Rui Hachimura,2026,2.06,1.79,-0.06,1.85,0.27,-0.29,-0.28,-0.01,-1.07,0.69,0.5,0.12,0.38,0.19,-0.15,0.2,-0.35,-0.87,1.77,0.54,0.7,-0.33,0.38,0.01,7800,3910,3890
1629660,Ty Jerome,2026,1.46,1.23,-0.23,1.46,0.23,0.31,0.38,-0.07,-0.03,-0.27,-0.21,-0.27,0.06,-0.06,-0.4,-0.14,-0.26,-0.7,1.77,-0.67,1.74,-1.37,0.36,-0.01,1375,686,689
1627739,Kris Dunn,2026,0.21,0.08,0.27,-0.19,0.13,0.08,0.08,0.0,-0.72,-0.38,-0.42,0.05,-0.47,0.04,1.17,0.68,0.49,0.0,0.29,0.79,-0.43,0.79,0.36,0.0,8875,4420,4455
1641772,Nae'Qwan Tomlin,2026,-0.43,-0.22,-0.06,-0.16,-0.21,-0.3,-0.44,0.15,0.32,0.52,0.4,0.01,0.39,0.12,0.4,0.24,0.16,-0.15,-0.73,0.92,-0.41,0.77,0.35,-0.01,4163,2072,2091
1642066,Myron Gardner,2026,-1.8,-1.62,-0.27,-1.35,-0.18,0.38,0.14,0.24,1.03,0.3,0.53,0.39,0.14,-0.23,0.16,0.17,-0.01,0.28,-1.42,0.46,-0.39,0.74,0.35,-0.0,1760,879,881
1642867,Collin Murray-Boyles,2026,-1.04,-0.89,-0.16,-0.73,-0.15,0.12,-0.0,0.13,0.02,0.39,0.25,-0.31,0.56,0.14,0.07,-0.21,0.28,0.78,-0.92,0.46,-0.9,1.24,0.34,0.0,4989,2484,2505
1630631,Jose Alvarado,2026,-0.52,-0.33,0.17,-0.5,-0.19,0.22,-0.0,0.22,-0.39,1.55,1.46,0.28,1.18,0.09,0.08,0.1,-0.02,-0.6,-0.3,1.63,-0.69,1.03,0.34,0.0,5472,2744,2728
1630167,Obi Toppin,2026,0.99,0.7,0.6,0.1,0.29,0.42,-0.07,0.49,-0.25,-0.02,0.13,-0.14,0.27,-0.15,-0.51,-0.07,-0.44,-0.29,1.41,-0.53,1.16,-0.82,0.33,-0.01,1770,889,881
204001,Kristaps Porzingis,2026,-0.34,-0.65,-0.17,-0.48,0.31,0.42,-0.2,0.62,0.07,0.17,0.07,-0.34,0.41,0.1,-0.15,-0.19,0.03,0.15,0.08,0.02,0.15,0.17,0.32,0.0,3196,1595,1601
1630193,Immanuel Quickley,2026,-0.16,-0.13,-0.5,0.37,-0.03,0.62,0.23,0.4,-0.04,0.66,0.23,0.3,-0.07,0.43,-0.23,0.09,-0.33,-0.55,0.46,0.43,0.42,-0.12,0.3,-0.0,9041,4519,4522
1628960,Grayson Allen,2026,-0.37,-0.65,0.62,-1.27,0.28,0.7,0.24,0.45,0.6,0.04,-0.07,-0.38,0.31,0.11,0.34,0.22,0.12,-1.02,0.33,0.38,0.93,-0.64,0.29,-0.0,5846,2932,2914
1642920,Kobe Sanders,2026,-0.17,-0.47,0.26,-0.73,0.3,-0.22,0.2,-0.42,0.06,0.35,0.42,0.26,0.16,-0.07,-0.58,-0.38,-0.2,0.84,-0.39,-0.23,-0.33,0.61,0.28,0.0,5581,2795,2786
1642402,Enrique Freeman,2026,0.07,0.03,0.04,-0.01,0.04,-0.08,0.03,-0.13,0.07,0.43,0.47,0.09,0.38,-0.04,-0.02,-0.05,0.02,-0.19,-0.01,0.41,0.06,0.22,0.28,0.0,169,87,82
1630679,Ethan Thompson,2026,-0.28,-0.28,-0.05,-0.23,-0.0,0.38,0.1,0.28,-0.49,0.25,0.61,0.56,0.05,-0.36,0.27,0.1,0.17,0.14,0.1,0.52,-0.39,0.66,0.28,0.01,2567,1289,1278
1631248,Baylor Scheierman,2026,-0.34,-0.21,0.42,-0.63,-0.13,0.3,0.44,-0.13,0.08,1.09,1.01,0.18,0.83,0.08,-0.69,-0.62,-0.07,-0.16,-0.04,0.4,0.04,0.24,0.27,-0.01,5536,2769,2767
1641810,Antonio Reeves,2026,-0.1,0.0,0.06,-0.06,-0.1,-0.06,-0.06,0.0,0.13,0.26,0.36,0.05,0.31,-0.1,0.24,0.26,-0.01,-0.2,-0.16,0.5,-0.03,0.3,0.26,-0.01,249,126,123
1642938,Jones,2026,0.15,0.18,0.11,0.07,-0.03,0.08,0.07,0.01,-0.09,0.46,0.42,0.01,0.41,0.04,-0.16,0.02,-0.19,-0.17,0.23,0.3,0.14,0.13,0.26,-0.01,351,177,174
1642271,Kyle Filipowski,2026,1.26,1.12,0.21,0.91,0.14,0.13,0.23,-0.1,0.02,-1.35,-1.31,-0.52,-0.79,-0.04,0.42,0.2,0.22,-0.22,1.39,-0.93,1.41,-1.15,0.25,-0.01,7598,3803,3795
1630846,Olivier Sarr,2026,0.62,0.53,0.1,0.43,0.09,-0.14,-0.1,-0.03,-0.19,0.01,0.03,0.01,0.02,-0.02,-0.12,0.0,-0.12,0.07,0.48,-0.11,0.29,-0.04,0.25,0.0,173,86,87
1642346,Ryan Dunn,2026,-0.77,-0.26,0.38,-0.64,-0.51,-0.55,-0.13,-0.42,0.51,0.79,1.06,0.23,0.83,-0.27,0.12,-0.19,0.3,0.14,-1.32,0.91,-0.81,1.05,0.24,0.0,5341,2639,2702
1643018,LJ Cryer,2026,0.81,0.89,0.06,0.83,-0.08,-0.48,-0.22,-0.27,-0.48,0.45,0.34,0.03,0.31,0.11,0.21,-0.0,0.21,-0.27,0.33,0.66,-0.15,0.39,0.24,-0.0,1150,584,566
1642490,Oduro,2026,0.1,0.01,-0.12,0.13,0.09,0.14,0.03,0.1,0.36,-0.04,-0.08,-0.14,0.06,0.04,-0.13,-0.15,0.02,-0.19,0.24,-0.17,0.6,-0.36,0.24,0.0,371,185,186
1630200,Tre Jones,2026,-0.07,-0.13,0.12,-0.25,0.06,0.9,0.44,0.45,-0.76,-0.29,-0.24,-0.09,-0.15,-0.05,0.2,0.09,0.1,0.26,0.83,-0.09,0.07,0.17,0.24,-0.0,7349,3674,3675
1630173,Precious Achiuwa,2026,-0.78,-0.41,-0.17,-0.24,-0.37,0.17,-0.12,0.28,1.1,0.2,-0.04,-0.09,0.05,0.24,0.01,-0.08,0.1,-0.47,-0.61,0.21,0.49,-0.26,0.23,-0.0,6934,3454,3480
1630568,Luka Garza,2026,-0.33,-0.16,0.04,-0.2,-0.17,0.09,0.31,-0.22,1.41,-0.66,-0.89,-0.31,-0.58,0.23,-0.29,-0.2,-0.09,0.0,-0.24,-0.95,1.17,-0.95,0.22,0.0,4366,2190,2176
203501,Tim Hardaway Jr.,2026,0.63,0.24,0.62,-0.38,0.39,0.64,0.19,0.45,-0.41,0.13,0.18,0.23,-0.05,-0.05,-0.44,-0.27,-0.17,-0.34,1.27,-0.31,0.86,-0.65,0.21,-0.0,8670,4341,4329
1641989,Elijah Harkless,2026,0.37,0.23,0.09,0.14,0.14,0.12,0.36,-0.26,-0.64,0.31,0.66,-0.0,0.66,-0.35,0.86,0.22,0.64,-0.82,0.49,1.17,-0.15,0.35,0.2,-0.0,2295,1153,1142
1642450,Daniss Jenkins,2026,-0.97,-1.27,-0.65,-0.62,0.3,-0.21,0.1,-0.33,0.62,0.1,0.38,-0.03,0.41,-0.28,1.01,0.47,0.55,-0.35,-1.18,1.11,-0.56,0.76,0.2,-0.0,5866,2941,2925
1641813,Mark Sears,2026,0.42,0.29,-0.04,0.33,0.13,-0.02,-0.09,0.07,-0.19,-0.08,-0.06,-0.01,-0.05,-0.02,0.23,0.12,0.12,-0.16,0.4,0.15,0.21,-0.01,0.2,0.0,105,53,52
1641726,Dereck Lively II,2026,0.1,-0.06,0.16,-0.22,0.16,-0.36,-0.22,-0.14,-0.19,0.4,0.54,0.23,0.31,-0.14,0.26,0.03,0.22,-0.01,-0.26,0.66,-0.45,0.65,0.2,0.0,502,252,250
1630530,Trey Murphy III,2026,0.71,0.45,0.92,-0.47,0.26,-0.27,-0.49,0.22,-0.18,-0.56,-0.57,0.06,-0.63,0.01,0.49,0.54,-0.06,0.01,0.44,-0.07,0.26,-0.06,0.2,0.0,9718,4876,4842
1630538,Nah'Shon Hyland,2026,-0.27,0.28,-0.16,0.44,-0.55,0.38,0.23,0.14,-0.26,-0.71,-0.47,-0.39,-0.08,-0.24,0.59,0.19,0.42,0.46,0.11,-0.12,-0.15,0.34,0.19,0.0,4808,2412,2396
1631117,Walker Kessler,2026,-0.04,-0.26,0.14,-0.4,0.22,-0.14,-0.07,-0.07,0.24,0.65,0.5,-0.18,0.68,0.15,-0.05,0.02,-0.07,-0.47,-0.18,0.6,0.06,0.13,0.19,0.0,615,309,306
1631243,Mouhamed Gueye,2026,-0.37,0.15,-0.17,0.32,-0.52,0.2,-0.19,0.38,0.24,-0.15,-0.2,0.43,-0.63,0.05,0.87,0.45,0.42,-0.64,-0.17,0.72,0.07,0.08,0.16,0.01,4807,2379,2428
1631210,Jacob Toppin,2026,0.06,0.06,0.04,0.02,-0.0,-0.01,-0.03,0.03,-0.23,0.17,0.21,-0.01,0.22,-0.04,0.22,0.16,0.06,-0.06,0.05,0.39,-0.18,0.33,0.15,0.0,67,33,34
1630549,Day'Ron Sharpe,2026,-0.6,-0.38,0.1,-0.48,-0.22,-1.21,-0.13,-1.08,1.36,-0.32,-0.25,0.31,-0.56,-0.07,0.57,0.54,0.05,0.35,-1.81,0.25,-0.45,0.6,0.15,0.0,4577,2292,2285
1630695,Micah Potter,2026,1.11,1.01,0.05,0.96,0.1,0.1,0.17,-0.07,-0.82,-0.61,-0.71,0.15,-0.86,0.1,0.23,0.02,0.21,0.13,1.21,-0.38,0.39,-0.25,0.14,-0.0,3682,1842,1840
1628379,Luke Kennard,2026,2.14,2.0,-0.27,2.27,0.14,-0.19,0.29,-0.47,-0.91,-0.01,0.11,0.27,-0.16,-0.12,-0.73,0.02,-0.76,-0.17,1.95,-0.74,1.04,-0.91,0.12,-0.01,6995,3501,3494
1628467,Maxi Kleber,2026,0.78,0.88,0.09,0.79,-0.1,-0.4,-0.38,-0.01,-0.56,0.1,-0.01,-0.05,0.04,0.11,-0.12,0.16,-0.27,0.29,0.38,-0.02,-0.18,0.27,0.09,0.0,1926,962,964
1630587,Isaiah Livers,2026,-0.52,-0.41,0.21,-0.62,-0.11,-0.15,0.03,-0.19,0.03,0.9,1.07,0.1,0.97,-0.17,0.16,0.15,0.02,-0.33,-0.67,1.06,-0.64,0.73,0.09,-0.0,1421,704,717
201567,Kevin Love,2026,0.98,0.83,0.42,0.41,0.15,0.12,0.34,-0.22,-0.05,-1.04,-1.27,-0.44,-0.83,0.23,-0.13,-0.22,0.1,0.21,1.1,-1.17,1.05,-0.96,0.09,0.0,2582,1294,1288
1630174,Aaron Nesmith,2026,0.44,0.31,-0.34,0.65,0.13,0.37,0.36,0.01,-0.3,0.24,0.5,-0.1,0.6,-0.26,-0.48,-0.21,-0.27,-0.18,0.81,-0.24,0.51,-0.42,0.08,-0.01,5582,2790,2792
1631260,A.J. Green,2026,0.46,1.08,1.09,-0.01,-0.62,-0.07,0.06,-0.13,-0.06,-0.34,-0.33,0.06,-0.39,-0.01,-0.01,-0.19,0.17,0.1,0.39,-0.35,0.33,-0.25,0.08,0.0,9350,4680,4670
1628418,Thomas Bryant,2026,-0.16,-0.46,0.3,-0.76,0.3,-0.05,-0.05,-0.01,0.11,0.69,0.62,0.1,0.52,0.07,0.12,0.23,-0.12,-0.65,-0.21,0.81,-0.1,0.16,0.07,0.01,3005,1505,1500
1628991,Jaren Jackson Jr.,2026,-0.86,-1.17,-0.51,-0.66,0.31,-0.8,-0.03,-0.77,-0.36,2.57,2.52,0.52,2.0,0.05,-0.38,-0.12,-0.27,-0.12,-1.66,2.19,-2.02,2.07,0.06,0.01,6063,3025,3038
1629645,Kevin Porter Jr.,2026,0.04,-0.23,0.16,-0.39,0.27,-0.07,0.3,-0.37,-0.19,0.62,0.67,0.35,0.32,-0.05,-0.21,-0.09,-0.12,-0.16,-0.03,0.41,-0.22,0.25,0.04,0.01,5260,2637,2623
1631093,Jaden Ivey,2026,-0.63,-0.42,-0.72,0.3,-0.21,-0.08,0.14,-0.22,0.13,0.13,0.53,0.21,0.32,-0.4,0.45,0.01,0.44,0.04,-0.71,0.58,-0.58,0.62,0.04,-0.0,2725,1365,1360
1630552,Jalen Johnson,2026,0.32,0.55,0.22,0.33,-0.23,-0.08,-0.17,0.09,-0.85,-0.15,-0.04,-0.28,0.24,-0.11,-0.07,0.15,-0.22,0.87,0.24,-0.22,-0.61,0.65,0.04,0.0,10703,5356,5347
1642856,Egor Dëmin,2026,-0.47,-0.42,0.54,-0.96,-0.05,-0.22,-0.21,-0.01,-0.18,-0.57,-0.64,-0.42,-0.22,0.07,0.71,0.63,0.08,0.76,-0.69,0.14,-0.87,0.9,0.03,-0.0,5271,2646,2625
1631230,Dominick Barlow,2026,-0.72,-0.67,-0.13,-0.54,-0.05,-0.09,-0.05,-0.05,-0.46,1.47,1.28,0.05,1.23,0.19,0.57,0.73,-0.16,-0.73,-0.81,2.04,-1.27,1.31,0.03,-0.01,6954,3472,3482
1642866,Joan Beringer,2026,0.48,0.48,0.07,0.41,0.0,-0.05,-0.1,0.06,0.26,-0.08,-0.14,-0.18,0.04,0.06,0.01,0.08,-0.07,-0.6,0.43,-0.07,0.69,-0.67,0.02,-0.0,1336,662,674
1642366,Quinten Post,2026,-0.53,-0.22,-0.0,-0.22,-0.31,-0.19,0.07,-0.27,0.07,0.82,0.58,-0.11,0.69,0.24,-0.05,0.08,-0.13,-0.11,-0.72,0.77,-0.65,0.66,0.01,-0.0,4729,2372,2357
1641732,Colby Jones,2026,0.04,0.06,0.08,-0.02,-0.02,-0.02,0.02,-0.05,-0.12,0.23,0.21,-0.01,0.22,0.02,0.02,0.02,-0.01,-0.16,0.02,0.25,-0.1,0.09,-0.01,0.0,29,14,15
2544,LeBron James,2026,0.61,0.54,0.96,-0.42,0.07,-0.43,-0.5,0.07,-0.34,0.4,0.2,0.14,0.06,0.2,0.35,-0.08,0.43,-0.6,0.18,0.75,-0.16,0.15,-0.01,0.0,8008,4002,4006
1642857,Kasparas Jakučionis,2026,-0.29,-0.59,-0.1,-0.49,0.3,0.59,0.02,0.56,0.06,-1.05,-0.93,-0.01,-0.92,-0.12,0.29,0.65,-0.36,0.38,0.3,-0.76,0.36,-0.38,-0.02,0.0,4090,2044,2046
1642272,Jared McCain,2026,0.12,0.32,0.02,0.3,-0.2,0.0,0.33,-0.33,-0.05,0.14,0.02,0.15,-0.13,0.12,-0.41,0.16,-0.57,0.17,0.12,-0.27,0.07,-0.1,-0.03,-0.0,4795,2392,2403
203967,Dario Saric,2026,0.27,0.3,-0.08,0.38,-0.03,-0.14,0.08,-0.22,-0.42,0.76,0.64,0.02,0.62,0.12,-0.02,-0.06,0.03,-0.5,0.13,0.74,-0.29,0.24,-0.04,0.01,163,82,81
1631120,JD Davison,2026,0.15,0.3,-0.09,0.39,-0.15,-0.15,-0.09,-0.05,-0.06,0.55,0.52,0.16,0.36,0.03,-0.19,-0.0,-0.19,-0.34,0.0,0.36,-0.06,0.02,-0.04,-0.0,761,378,383
201935,James Harden,2026,2.98,1.91,0.8,1.11,1.07,0.12,-0.01,0.13,-1.33,-0.95,-0.88,0.12,-1.0,-0.07,-0.74,-0.43,-0.31,-0.14,3.1,-1.69,1.77,-1.83,-0.06,-0.0,9756,4890,4866
203648,Thanasis Antetokounmpo,2026,-0.53,-0.53,0.06,-0.59,0.0,-0.13,-0.1,-0.02,-0.58,0.67,0.6,-0.03,0.63,0.07,0.85,0.52,0.34,-0.34,-0.66,1.52,-1.24,1.18,-0.06,0.0,594,302,292
201599,DeAndre Jordan,2026,-0.43,-0.43,-0.24,-0.19,-0.0,-0.34,-0.02,-0.31,0.35,0.65,0.62,0.3,0.32,0.03,-0.02,0.01,-0.02,-0.32,-0.77,0.63,-0.42,0.31,-0.11,0.0,807,403,404
1641733,Nick Smith Jr.,2026,0.98,0.89,-0.18,1.07,0.09,-0.24,-0.09,-0.15,-0.75,0.01,-0.05,-0.27,0.22,0.06,0.56,0.03,0.52,-0.69,0.74,0.57,-0.01,-0.12,-0.12,0.01,1495,749,746
1629637,Jaxson Hayes,2026,-0.45,-0.71,0.97,-1.68,0.26,0.08,-0.09,0.16,0.26,0.24,0.28,-0.17,0.45,-0.04,0.06,-0.02,0.08,-0.32,-0.37,0.3,-0.11,-0.02,-0.13,0.0,4859,2430,2429
1627746,Skal Labissiere,2026,-0.05,0.02,0.04,-0.02,-0.07,-0.01,-0.01,-0.0,-0.16,0.39,0.42,0.1,0.32,-0.03,-0.02,-0.05,0.01,-0.28,-0.06,0.37,-0.22,0.09,-0.13,0.0,150,75,75
1631457,Morales,2026,0.01,0.08,-0.08,0.16,-0.07,-0.03,-0.0,-0.03,-0.07,-0.21,-0.19,-0.01,-0.18,-0.02,0.16,-0.03,0.2,0.0,-0.02,-0.05,-0.09,-0.05,-0.14,-0.0,94,48,46
1642863,Khaman Maluach,2026,-0.55,-0.41,-0.35,-0.06,-0.14,-0.41,-0.08,-0.33,-0.1,0.69,0.57,-0.23,0.8,0.12,0.02,-0.01,0.03,0.21,-0.96,0.71,-1.06,0.92,-0.14,0.0,1603,801,802
1643047,Huntley,2026,0.12,0.22,0.11,0.11,-0.1,-0.07,-0.06,-0.0,-0.06,-0.11,-0.15,-0.04,-0.11,0.04,0.09,0.23,-0.14,-0.12,0.05,-0.02,-0.01,-0.14,-0.15,0.0,165,83,82
1641842,Ronald Holland II,2026,-1.1,-1.21,-0.02,-1.19,0.11,-0.76,-0.06,-0.7,-0.37,0.79,1.21,-0.41,1.62,-0.42,1.3,0.52,0.78,-0.01,-1.86,2.09,-2.23,2.08,-0.15,-0.0,6226,3104,3122
1642955,Richmond,2026,0.0,-0.05,0.01,-0.06,0.05,-0.02,-0.13,0.1,-0.28,-0.07,-0.11,-0.11,-0.0,0.04,0.35,0.12,0.22,-0.13,-0.02,0.28,-0.3,0.15,-0.15,0.0,294,145,149
1642368,N'Faly Dante,2026,-0.02,-0.04,-0.01,-0.03,0.02,-0.01,-0.05,0.03,-0.17,0.19,0.21,0.01,0.2,-0.02,0.07,0.08,-0.0,-0.22,-0.03,0.26,-0.2,0.04,-0.16,0.0,59,31,28
1627780,Gary Payton II,2026,0.18,0.49,0.1,0.39,-0.31,0.26,0.06,0.21,-0.07,-0.54,-0.44,-0.46,0.02,-0.1,0.81,0.69,0.13,-0.82,0.44,0.27,0.37,-0.55,-0.18,-0.0,4777,2351,2426
1642911,Zikarsky,2026,0.34,0.31,-0.03,0.34,0.03,0.02,0.05,-0.01,-0.38,0.36,0.34,-0.0,0.34,0.02,-0.07,-0.09,0.02,-0.47,0.36,0.29,-0.02,-0.18,-0.19,0.01,142,72,70
1641713,GG Jackson,2026,0.91,0.78,-0.19,0.97,0.13,0.02,0.44,-0.41,0.19,-0.83,-0.91,-0.47,-0.44,0.08,0.35,0.16,0.2,-0.83,0.93,-0.48,1.12,-1.31,-0.19,-0.0,4865,2440,2425
